"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
3562,4,10
3570,4,5
3581,4,6
3594,4,8
3606,4,8
3619,4,8
3637,4,11
3655,4,10
3669,4,9
3679,4,6
3690,4,6
3701,4,7
3716,4,8
3734,4,9
3752,4,9
3765,4,7
3785,4,10
3796,4,5
3807,4,6
3820,4,8
3833,4,8
3846,4,8
3864,4,11
3881,4,10
3896,4,9
3907,4,6
3917,4,6
3929,4,7
3943,4,8
3958,4,9
3973,4,9
3985,4,7
4001,4,10
4009,4,5
4020,4,6
4033,4,8
4046,4,8
4059,4,8
4077,4,11
4095,4,10
4110,4,9
4120,4,6
4131,4,6
4143,4,7
4157,4,8
4172,4,9
4187,4,9
4198,4,7
4214,4,10
4223,4,5
4233,4,6
4246,4,8
4259,4,8
4273,4,8
4290,4,11
4308,4,10
4322,4,9
4333,4,6
4343,4,6
4355,4,7
4369,4,8
4384,4,9
4398,4,9
4410,4,7
4426,4,10
4434,4,5
4444,4,6
4457,4,8
4471,4,8
4484,4,8
4502,4,11
4519,4,10
4534,4,9
4544,4,6
4554,4,6
4566,4,7
4580,4,8
4594,4,9
4609,4,9
4621,4,7
4638,4,10
4647,4,5
4656,4,6
4669,4,8
4682,4,8
4695,4,8
4713,4,11
4730,4,10
4745,4,9
4755,4,6
4765,4,6
4777,4,7
4790,4,8
4805,4,9
4820,4,9
4831,4,7
4847,4,10
4857,4,5
4867,4,6
4880,4,8
4893,4,8
4906,4,8
4925,4,11
4941,4,10
4956,4,9
4967,4,6
4977,4,6
4988,4,7
5003,4,8
5017,4,9
5032,4,9
5043,4,7
5058,4,10
5067,4,5
5077,4,6
5090,4,8
5102,4,8
5115,4,8
5134,4,11
5150,4,10
5165,4,9
5176,4,6
5186,4,6
5198,4,7
5211,4,8
5226,4,9
5241,4,9
5252,4,7
5268,4,10
5276,4,5
5286,4,6
5299,4,8
5312,4,8
5325,4,8
5344,4,11
5360,4,10
5375,4,9
5385,4,6
5395,4,6
5407,4,7
5421,4,8
5436,4,9
5450,4,9
5461,4,7
5478,4,10
5486,4,5
5495,4,6
5509,4,8
5522,4,8
5535,4,8
5553,4,11
5569,4,10
5584,4,9
5595,4,6
5605,4,6
5617,4,7
5631,4,8
5646,4,9
5660,4,9
5671,4,7
5688,4,10
5696,4,5
5706,4,6
5719,4,8
5732,4,8
5745,4,8
5763,4,11
5779,4,10
5795,4,9
5805,4,6
5815,4,6
5828,4,7
5842,4,8
5857,4,9
5871,4,9
5882,4,7
5899,4,10
5907,4,5
5917,4,6
5930,4,8
5943,4,8
5956,4,8
5974,4,11
5991,4,10
6006,4,9
6016,4,6
6026,4,6
6039,4,7
6052,4,8
6066,4,9
6081,4,9
6092,4,7
6110,4,10
6118,4,5
6127,4,6
6140,4,8
6153,4,8
6166,4,8
6184,4,11
6200,4,10
6215,4,9
6226,4,6
6236,4,6
6248,4,7
6262,4,8
6277,4,9
6291,4,9
6302,4,7
6318,4,10
6327,4,5
6336,4,6
6350,4,8
6363,4,8
6376,4,8
6394,4,11
6410,4,10
6425,4,9
6435,4,6
6446,4,6
6458,4,7
6471,4,8
6486,4,9
6501,4,9
6512,4,7
6528,4,10
6536,4,5
6546,4,6
6559,4,8
6572,4,8
6585,4,8
6604,4,11
6620,4,10
6634,4,9
6644,4,6
6655,4,6
6668,4,7
6681,4,8
6695,4,9
6709,4,9
6721,4,7
6737,4,10
6746,4,5
6755,4,6
6768,4,8
6781,4,8
6794,4,8
6813,4,11
6829,4,10
6845,4,9
6855,4,6
6865,4,6
6878,4,7
6891,4,8
6906,4,9
6920,4,9
6931,4,7
6948,4,10
6956,4,5
6965,4,6
6979,4,8
6991,4,8
7006,4,8
7023,4,11
7039,4,10
7054,4,9
7064,4,6
7075,4,6
7087,4,7
7101,4,8
7116,4,9
7130,4,9
7142,4,7
7159,4,10
7168,4,5
7177,4,6
7191,4,8
7205,4,8
7219,4,8
7237,4,11
7254,4,10
7269,4,9
7280,4,6
7291,4,6
7302,4,7
7316,4,8
7331,4,9
7346,4,9
7359,4,7
7377,4,10
7385,4,5
7395,4,6
7409,4,8
7423,4,8
7439,4,8
7462,4,11
7482,4,10
7501,4,9
7513,4,6
7527,4,6
7542,4,7
7558,4,8
7577,4,9
7595,4,9
7610,4,7
7626,4,10
7634,4,5
7644,4,6
7657,4,8
7670,4,8
7684,4,8
7702,4,11
7718,4,10
7733,4,9
7743,4,6
7755,4,6
7767,4,7
7780,4,8
7795,4,9
7809,4,9
7821,4,7
7837,4,10
7846,4,5
7857,4,6
7874,4,8
7890,4,8
7905,4,8
7923,4,11
7939,4,10
7954,4,9
7964,4,6
7974,4,6
7986,4,7
8000,4,8
8014,4,9
8029,4,9
8040,4,7
8056,4,10
8064,4,5
8074,4,6
8086,4,8
8099,4,8
8114,4,8
8131,4,11
8148,4,10
8163,4,9
8173,4,6
8184,4,6
8196,4,7
8209,4,8
8223,4,9
8237,4,9
8249,4,7
8265,4,10
8274,4,5
8283,4,6
8296,4,8
8309,4,8
8323,4,8
8341,4,11
8357,4,10
8372,4,9
8383,4,6
8394,4,6
8406,4,7
8419,4,8
8433,4,9
8448,4,9
8460,4,7
8476,4,10
8484,4,5
8494,4,6
8507,4,8
8520,4,8
8534,4,8
8552,4,11
8568,4,10
8582,4,9
8594,4,6
8604,4,6
8616,4,7
8629,4,8
8644,4,9
8658,4,9
8671,4,7
8687,4,10
8695,4,5
8705,4,6
8718,4,8
8731,4,8
8745,4,8
8767,4,11
8787,4,10
8805,4,9
8818,4,6
8829,4,6
8840,4,7
8854,4,8
8869,4,9
8884,4,9
8895,4,7
8911,4,10
8920,4,5
8930,4,6
8943,4,8
8957,4,8
8971,4,8
8989,4,11
9006,4,10
9021,4,9
9032,4,6
9043,4,6
9055,4,7
9069,4,8
9083,4,9
9099,4,9
9110,4,7
9127,4,10
9135,4,5
9145,4,6
9159,4,8
9173,4,8
9187,4,8
9205,4,11
9222,4,10
9238,4,9
9249,4,6
9259,4,6
9271,4,7
9285,4,8
9300,4,9
9315,4,9
9326,4,7
9342,4,10
9350,4,5
9360,4,6
9373,4,8
9387,4,8
9400,4,8
9420,4,11
9440,4,10
9456,4,9
9468,4,6
9480,4,6
9493,4,7
9509,4,8
9524,4,9
9539,4,9
9550,4,7
9566,4,10
9574,4,5
9585,4,6
9598,4,8
9612,4,8
9625,4,8
9643,4,11
9659,4,10
9675,4,9
9685,4,6
9695,4,6
9707,4,7
9721,4,8
9735,4,9
9750,4,9
9761,4,7
9776,4,10
9785,4,5
9796,4,6
9809,4,8
9822,4,8
9835,4,8
9853,4,11
9869,4,10
9885,4,9
9896,4,6
9906,4,6
9918,4,7
9931,4,8
9946,4,9
9961,4,9
9972,4,7
9988,4,10
9997,4,5
10001,1,2
