"timeMillisSpent","score"
1040,"-5hard/53841soft"
1056,"-5hard/57192soft"
1066,"-5hard/54165soft"
1076,"-5hard/51230soft"
1089,"-5hard/47608soft"
1104,"-4hard/36549soft"
1120,"-4hard/36196soft"
1136,"-4hard/34301soft"
1149,"-4hard/34011soft"
1170,"-4hard/30838soft"
1182,"-4hard/34306soft"
1193,"-5hard/45025soft"
1207,"-5hard/48560soft"
1222,"-5hard/52079soft"
1237,"-5hard/53923soft"
1257,"-5hard/54025soft"
1276,"-5hard/53841soft"
1292,"-5hard/57192soft"
1304,"-5hard/54165soft"
1315,"-5hard/51230soft"
1328,"-5hard/47608soft"
1342,"-4hard/36549soft"
1358,"-4hard/36196soft"
1374,"-4hard/34301soft"
1386,"-4hard/34011soft"
1403,"-4hard/30838soft"
1412,"-4hard/34306soft"
1423,"-5hard/45025soft"
1439,"-5hard/48560soft"
1453,"-5hard/52079soft"
1469,"-5hard/53923soft"
1489,"-5hard/54025soft"
1508,"-5hard/53841soft"
1525,"-5hard/57192soft"
1538,"-5hard/54165soft"
1549,"-5hard/51230soft"
1561,"-5hard/47608soft"
1576,"-4hard/36549soft"
1591,"-4hard/36196soft"
1606,"-4hard/34301soft"
1618,"-4hard/34011soft"
1634,"-4hard/30838soft"
1643,"-4hard/34306soft"
1652,"-5hard/45025soft"
1665,"-5hard/48560soft"
1678,"-5hard/52079soft"
1693,"-5hard/53923soft"
1711,"-5hard/54025soft"
1728,"-5hard/53841soft"
1744,"-5hard/57192soft"
1754,"-5hard/54165soft"
1765,"-5hard/51230soft"
1777,"-5hard/47608soft"
1790,"-4hard/36549soft"
1806,"-4hard/36196soft"
1824,"-4hard/34301soft"
1835,"-4hard/34011soft"
1852,"-4hard/30838soft"
1861,"-4hard/34306soft"
1871,"-5hard/45025soft"
1884,"-5hard/48560soft"
1898,"-5hard/52079soft"
1911,"-5hard/53923soft"
1930,"-5hard/54025soft"
1946,"-5hard/53841soft"
1961,"-5hard/57192soft"
1971,"-5hard/54165soft"
1982,"-5hard/51230soft"
1994,"-5hard/47608soft"
2008,"-4hard/36549soft"
2023,"-4hard/36196soft"
2038,"-4hard/34301soft"
2049,"-4hard/34011soft"
2065,"-4hard/30838soft"
2073,"-4hard/34306soft"
2082,"-5hard/45025soft"
2099,"-5hard/48560soft"
2117,"-5hard/52079soft"
2131,"-5hard/53923soft"
2149,"-5hard/54025soft"
2166,"-5hard/53841soft"
2181,"-5hard/57192soft"
2192,"-5hard/54165soft"
2202,"-5hard/51230soft"
2213,"-5hard/47608soft"
2227,"-4hard/36549soft"
2241,"-4hard/36196soft"
2256,"-4hard/34301soft"
2267,"-4hard/34011soft"
2283,"-4hard/30838soft"
2291,"-4hard/34306soft"
2301,"-5hard/45025soft"
2315,"-5hard/48560soft"
2328,"-5hard/52079soft"
2341,"-5hard/53923soft"
2359,"-5hard/54025soft"
2375,"-5hard/53841soft"
2391,"-5hard/57192soft"
2401,"-5hard/54165soft"
2412,"-5hard/51230soft"
2423,"-5hard/47608soft"
2440,"-4hard/36549soft"
2457,"-4hard/36196soft"
2472,"-4hard/34301soft"
2483,"-4hard/34011soft"
2499,"-4hard/30838soft"
2507,"-4hard/34306soft"
2517,"-5hard/45025soft"
2531,"-5hard/48560soft"
2543,"-5hard/52079soft"
2557,"-5hard/53923soft"
2574,"-5hard/54025soft"
2591,"-5hard/53841soft"
2606,"-5hard/57192soft"
2616,"-5hard/54165soft"
2627,"-5hard/51230soft"
2638,"-5hard/47608soft"
2651,"-4hard/36549soft"
2668,"-4hard/36196soft"
2682,"-4hard/34301soft"
2693,"-4hard/34011soft"
2709,"-4hard/30838soft"
2717,"-4hard/34306soft"
2727,"-5hard/45025soft"
2741,"-5hard/48560soft"
2753,"-5hard/52079soft"
2767,"-5hard/53923soft"
2785,"-5hard/54025soft"
2801,"-5hard/53841soft"
2816,"-5hard/57192soft"
2826,"-5hard/54165soft"
2836,"-5hard/51230soft"
2848,"-5hard/47608soft"
2861,"-4hard/36549soft"
2877,"-4hard/36196soft"
2892,"-4hard/34301soft"
2903,"-4hard/34011soft"
2919,"-4hard/30838soft"
2927,"-4hard/34306soft"
2937,"-5hard/45025soft"
2951,"-5hard/48560soft"
2964,"-5hard/52079soft"
2977,"-5hard/53923soft"
2999,"-5hard/54025soft"
3019,"-5hard/53841soft"
3035,"-5hard/57192soft"
3045,"-5hard/54165soft"
3055,"-5hard/51230soft"
3067,"-5hard/47608soft"
3080,"-4hard/36549soft"
3096,"-4hard/36196soft"
3110,"-4hard/34301soft"
3122,"-4hard/34011soft"
3138,"-4hard/30838soft"
3146,"-4hard/34306soft"
3158,"-5hard/45025soft"
3171,"-5hard/48560soft"
3183,"-5hard/52079soft"
3196,"-5hard/53923soft"
3215,"-5hard/54025soft"
3232,"-5hard/53841soft"
3247,"-5hard/57192soft"
3258,"-5hard/54165soft"
3268,"-5hard/51230soft"
3280,"-5hard/47608soft"
3293,"-4hard/36549soft"
3308,"-4hard/36196soft"
3323,"-4hard/34301soft"
3335,"-4hard/34011soft"
3351,"-4hard/30838soft"
3359,"-4hard/34306soft"
3369,"-5hard/45025soft"
3383,"-5hard/48560soft"
3396,"-5hard/52079soft"
3409,"-5hard/53923soft"
3427,"-5hard/54025soft"
3444,"-5hard/53841soft"
3459,"-5hard/57192soft"
3469,"-5hard/54165soft"
3480,"-5hard/51230soft"
3492,"-5hard/47608soft"
3505,"-4hard/36549soft"
3521,"-4hard/36196soft"
3535,"-4hard/34301soft"
3547,"-4hard/34011soft"
3562,"-4hard/30838soft"
3570,"-4hard/34306soft"
3581,"-5hard/45025soft"
3594,"-5hard/48560soft"
3606,"-5hard/52079soft"
3619,"-5hard/53923soft"
3637,"-5hard/54025soft"
3655,"-5hard/53841soft"
3669,"-5hard/57192soft"
3679,"-5hard/54165soft"
3690,"-5hard/51230soft"
3701,"-5hard/47608soft"
3716,"-4hard/36549soft"
3734,"-4hard/36196soft"
3752,"-4hard/34301soft"
3765,"-4hard/34011soft"
3785,"-4hard/30838soft"
3796,"-4hard/34306soft"
3807,"-5hard/45025soft"
3820,"-5hard/48560soft"
3833,"-5hard/52079soft"
3846,"-5hard/53923soft"
3864,"-5hard/54025soft"
3881,"-5hard/53841soft"
3896,"-5hard/57192soft"
3907,"-5hard/54165soft"
3917,"-5hard/51230soft"
3929,"-5hard/47608soft"
3943,"-4hard/36549soft"
3958,"-4hard/36196soft"
3973,"-4hard/34301soft"
3985,"-4hard/34011soft"
4001,"-4hard/30838soft"
4009,"-4hard/34306soft"
4020,"-5hard/45025soft"
4033,"-5hard/48560soft"
4046,"-5hard/52079soft"
4059,"-5hard/53923soft"
4077,"-5hard/54025soft"
4095,"-5hard/53841soft"
4110,"-5hard/57192soft"
4120,"-5hard/54165soft"
4131,"-5hard/51230soft"
4143,"-5hard/47608soft"
4157,"-4hard/36549soft"
4172,"-4hard/36196soft"
4187,"-4hard/34301soft"
4198,"-4hard/34011soft"
4214,"-4hard/30838soft"
4223,"-4hard/34306soft"
4233,"-5hard/45025soft"
4246,"-5hard/48560soft"
4259,"-5hard/52079soft"
4273,"-5hard/53923soft"
4290,"-5hard/54025soft"
4308,"-5hard/53841soft"
4322,"-5hard/57192soft"
4333,"-5hard/54165soft"
4343,"-5hard/51230soft"
4355,"-5hard/47608soft"
4369,"-4hard/36549soft"
4384,"-4hard/36196soft"
4398,"-4hard/34301soft"
4410,"-4hard/34011soft"
4426,"-4hard/30838soft"
4434,"-4hard/34306soft"
4444,"-5hard/45025soft"
4457,"-5hard/48560soft"
4471,"-5hard/52079soft"
4484,"-5hard/53923soft"
4502,"-5hard/54025soft"
4519,"-5hard/53841soft"
4534,"-5hard/57192soft"
4544,"-5hard/54165soft"
4554,"-5hard/51230soft"
4566,"-5hard/47608soft"
4580,"-4hard/36549soft"
4594,"-4hard/36196soft"
4609,"-4hard/34301soft"
4621,"-4hard/34011soft"
4638,"-4hard/30838soft"
4647,"-4hard/34306soft"
4656,"-5hard/45025soft"
4669,"-5hard/48560soft"
4682,"-5hard/52079soft"
4695,"-5hard/53923soft"
4713,"-5hard/54025soft"
4730,"-5hard/53841soft"
4745,"-5hard/57192soft"
4755,"-5hard/54165soft"
4765,"-5hard/51230soft"
4777,"-5hard/47608soft"
4790,"-4hard/36549soft"
4805,"-4hard/36196soft"
4820,"-4hard/34301soft"
4831,"-4hard/34011soft"
4847,"-4hard/30838soft"
4857,"-4hard/34306soft"
4867,"-5hard/45025soft"
4880,"-5hard/48560soft"
4893,"-5hard/52079soft"
4906,"-5hard/53923soft"
4925,"-5hard/54025soft"
4941,"-5hard/53841soft"
4956,"-5hard/57192soft"
4967,"-5hard/54165soft"
4977,"-5hard/51230soft"
4988,"-5hard/47608soft"
5003,"-4hard/36549soft"
5017,"-4hard/36196soft"
5032,"-4hard/34301soft"
5043,"-4hard/34011soft"
5058,"-4hard/30838soft"
5067,"-4hard/34306soft"
5077,"-5hard/45025soft"
5090,"-5hard/48560soft"
5102,"-5hard/52079soft"
5115,"-5hard/53923soft"
5134,"-5hard/54025soft"
5150,"-5hard/53841soft"
5165,"-5hard/57192soft"
5176,"-5hard/54165soft"
5186,"-5hard/51230soft"
5198,"-5hard/47608soft"
5212,"-4hard/36549soft"
5226,"-4hard/36196soft"
5241,"-4hard/34301soft"
5252,"-4hard/34011soft"
5268,"-4hard/30838soft"
5276,"-4hard/34306soft"
5286,"-5hard/45025soft"
5299,"-5hard/48560soft"
5312,"-5hard/52079soft"
5325,"-5hard/53923soft"
5344,"-5hard/54025soft"
5360,"-5hard/53841soft"
5375,"-5hard/57192soft"
5385,"-5hard/54165soft"
5395,"-5hard/51230soft"
5407,"-5hard/47608soft"
5421,"-4hard/36549soft"
5436,"-4hard/36196soft"
5450,"-4hard/34301soft"
5461,"-4hard/34011soft"
5478,"-4hard/30838soft"
5486,"-4hard/34306soft"
5495,"-5hard/45025soft"
5509,"-5hard/48560soft"
5522,"-5hard/52079soft"
5535,"-5hard/53923soft"
5553,"-5hard/54025soft"
5569,"-5hard/53841soft"
5584,"-5hard/57192soft"
5595,"-5hard/54165soft"
5605,"-5hard/51230soft"
5617,"-5hard/47608soft"
5631,"-4hard/36549soft"
5646,"-4hard/36196soft"
5660,"-4hard/34301soft"
5671,"-4hard/34011soft"
5688,"-4hard/30838soft"
5696,"-4hard/34306soft"
5706,"-5hard/45025soft"
5719,"-5hard/48560soft"
5732,"-5hard/52079soft"
5745,"-5hard/53923soft"
5763,"-5hard/54025soft"
5779,"-5hard/53841soft"
5795,"-5hard/57192soft"
5805,"-5hard/54165soft"
5815,"-5hard/51230soft"
5828,"-5hard/47608soft"
5842,"-4hard/36549soft"
5857,"-4hard/36196soft"
5871,"-4hard/34301soft"
5882,"-4hard/34011soft"
5899,"-4hard/30838soft"
5907,"-4hard/34306soft"
5917,"-5hard/45025soft"
5930,"-5hard/48560soft"
5943,"-5hard/52079soft"
5956,"-5hard/53923soft"
5974,"-5hard/54025soft"
5991,"-5hard/53841soft"
6006,"-5hard/57192soft"
6016,"-5hard/54165soft"
6026,"-5hard/51230soft"
6039,"-5hard/47608soft"
6052,"-4hard/36549soft"
6066,"-4hard/36196soft"
6081,"-4hard/34301soft"
6092,"-4hard/34011soft"
6110,"-4hard/30838soft"
6118,"-4hard/34306soft"
6127,"-5hard/45025soft"
6140,"-5hard/48560soft"
6153,"-5hard/52079soft"
6166,"-5hard/53923soft"
6184,"-5hard/54025soft"
6200,"-5hard/53841soft"
6215,"-5hard/57192soft"
6226,"-5hard/54165soft"
6236,"-5hard/51230soft"
6248,"-5hard/47608soft"
6262,"-4hard/36549soft"
6277,"-4hard/36196soft"
6291,"-4hard/34301soft"
6302,"-4hard/34011soft"
6318,"-4hard/30838soft"
6327,"-4hard/34306soft"
6336,"-5hard/45025soft"
6350,"-5hard/48560soft"
6363,"-5hard/52079soft"
6376,"-5hard/53923soft"
6394,"-5hard/54025soft"
6410,"-5hard/53841soft"
6425,"-5hard/57192soft"
6435,"-5hard/54165soft"
6446,"-5hard/51230soft"
6458,"-5hard/47608soft"
6471,"-4hard/36549soft"
6486,"-4hard/36196soft"
6501,"-4hard/34301soft"
6512,"-4hard/34011soft"
6528,"-4hard/30838soft"
6536,"-4hard/34306soft"
6546,"-5hard/45025soft"
6559,"-5hard/48560soft"
6572,"-5hard/52079soft"
6585,"-5hard/53923soft"
6604,"-5hard/54025soft"
6620,"-5hard/53841soft"
6634,"-5hard/57192soft"
6644,"-5hard/54165soft"
6655,"-5hard/51230soft"
6668,"-5hard/47608soft"
6681,"-4hard/36549soft"
6695,"-4hard/36196soft"
6709,"-4hard/34301soft"
6721,"-4hard/34011soft"
6737,"-4hard/30838soft"
6746,"-4hard/34306soft"
6755,"-5hard/45025soft"
6768,"-5hard/48560soft"
6781,"-5hard/52079soft"
6794,"-5hard/53923soft"
6813,"-5hard/54025soft"
6829,"-5hard/53841soft"
6845,"-5hard/57192soft"
6855,"-5hard/54165soft"
6865,"-5hard/51230soft"
6878,"-5hard/47608soft"
6891,"-4hard/36549soft"
6906,"-4hard/36196soft"
6920,"-4hard/34301soft"
6931,"-4hard/34011soft"
6948,"-4hard/30838soft"
6956,"-4hard/34306soft"
6965,"-5hard/45025soft"
6979,"-5hard/48560soft"
6991,"-5hard/52079soft"
7006,"-5hard/53923soft"
7023,"-5hard/54025soft"
7039,"-5hard/53841soft"
7054,"-5hard/57192soft"
7064,"-5hard/54165soft"
7075,"-5hard/51230soft"
7087,"-5hard/47608soft"
7101,"-4hard/36549soft"
7116,"-4hard/36196soft"
7130,"-4hard/34301soft"
7142,"-4hard/34011soft"
7159,"-4hard/30838soft"
7168,"-4hard/34306soft"
7177,"-5hard/45025soft"
7191,"-5hard/48560soft"
7205,"-5hard/52079soft"
7219,"-5hard/53923soft"
7237,"-5hard/54025soft"
7254,"-5hard/53841soft"
7269,"-5hard/57192soft"
7280,"-5hard/54165soft"
7291,"-5hard/51230soft"
7302,"-5hard/47608soft"
7316,"-4hard/36549soft"
7331,"-4hard/36196soft"
7346,"-4hard/34301soft"
7359,"-4hard/34011soft"
7377,"-4hard/30838soft"
7385,"-4hard/34306soft"
7395,"-5hard/45025soft"
7409,"-5hard/48560soft"
7423,"-5hard/52079soft"
7439,"-5hard/53923soft"
7462,"-5hard/54025soft"
7482,"-5hard/53841soft"
7501,"-5hard/57192soft"
7513,"-5hard/54165soft"
7527,"-5hard/51230soft"
7542,"-5hard/47608soft"
7558,"-4hard/36549soft"
7577,"-4hard/36196soft"
7595,"-4hard/34301soft"
7610,"-4hard/34011soft"
7626,"-4hard/30838soft"
7634,"-4hard/34306soft"
7644,"-5hard/45025soft"
7657,"-5hard/48560soft"
7670,"-5hard/52079soft"
7684,"-5hard/53923soft"
7702,"-5hard/54025soft"
7718,"-5hard/53841soft"
7733,"-5hard/57192soft"
7743,"-5hard/54165soft"
7755,"-5hard/51230soft"
7767,"-5hard/47608soft"
7780,"-4hard/36549soft"
7795,"-4hard/36196soft"
7809,"-4hard/34301soft"
7821,"-4hard/34011soft"
7837,"-4hard/30838soft"
7846,"-4hard/34306soft"
7857,"-5hard/45025soft"
7874,"-5hard/48560soft"
7890,"-5hard/52079soft"
7905,"-5hard/53923soft"
7923,"-5hard/54025soft"
7939,"-5hard/53841soft"
7954,"-5hard/57192soft"
7964,"-5hard/54165soft"
7974,"-5hard/51230soft"
7986,"-5hard/47608soft"
8000,"-4hard/36549soft"
8014,"-4hard/36196soft"
8029,"-4hard/34301soft"
8040,"-4hard/34011soft"
8056,"-4hard/30838soft"
8064,"-4hard/34306soft"
8074,"-5hard/45025soft"
8086,"-5hard/48560soft"
8099,"-5hard/52079soft"
8114,"-5hard/53923soft"
8131,"-5hard/54025soft"
8148,"-5hard/53841soft"
8163,"-5hard/57192soft"
8173,"-5hard/54165soft"
8184,"-5hard/51230soft"
8196,"-5hard/47608soft"
8209,"-4hard/36549soft"
8223,"-4hard/36196soft"
8237,"-4hard/34301soft"
8249,"-4hard/34011soft"
8265,"-4hard/30838soft"
8274,"-4hard/34306soft"
8283,"-5hard/45025soft"
8296,"-5hard/48560soft"
8309,"-5hard/52079soft"
8323,"-5hard/53923soft"
8341,"-5hard/54025soft"
8357,"-5hard/53841soft"
8372,"-5hard/57192soft"
8383,"-5hard/54165soft"
8394,"-5hard/51230soft"
8406,"-5hard/47608soft"
8419,"-4hard/36549soft"
8433,"-4hard/36196soft"
8448,"-4hard/34301soft"
8460,"-4hard/34011soft"
8476,"-4hard/30838soft"
8484,"-4hard/34306soft"
8494,"-5hard/45025soft"
8507,"-5hard/48560soft"
8520,"-5hard/52079soft"
8534,"-5hard/53923soft"
8552,"-5hard/54025soft"
8568,"-5hard/53841soft"
8582,"-5hard/57192soft"
8594,"-5hard/54165soft"
8604,"-5hard/51230soft"
8616,"-5hard/47608soft"
8629,"-4hard/36549soft"
8644,"-4hard/36196soft"
8658,"-4hard/34301soft"
8671,"-4hard/34011soft"
8687,"-4hard/30838soft"
8695,"-4hard/34306soft"
8705,"-5hard/45025soft"
8718,"-5hard/48560soft"
8731,"-5hard/52079soft"
8745,"-5hard/53923soft"
8767,"-5hard/54025soft"
8787,"-5hard/53841soft"
8805,"-5hard/57192soft"
8818,"-5hard/54165soft"
8829,"-5hard/51230soft"
8840,"-5hard/47608soft"
8854,"-4hard/36549soft"
8869,"-4hard/36196soft"
8884,"-4hard/34301soft"
8895,"-4hard/34011soft"
8911,"-4hard/30838soft"
8920,"-4hard/34306soft"
8930,"-5hard/45025soft"
8943,"-5hard/48560soft"
8957,"-5hard/52079soft"
8971,"-5hard/53923soft"
8989,"-5hard/54025soft"
9006,"-5hard/53841soft"
9021,"-5hard/57192soft"
9032,"-5hard/54165soft"
9043,"-5hard/51230soft"
9055,"-5hard/47608soft"
9069,"-4hard/36549soft"
9083,"-4hard/36196soft"
9099,"-4hard/34301soft"
9110,"-4hard/34011soft"
9127,"-4hard/30838soft"
9135,"-4hard/34306soft"
9145,"-5hard/45025soft"
9159,"-5hard/48560soft"
9173,"-5hard/52079soft"
9187,"-5hard/53923soft"
9205,"-5hard/54025soft"
9222,"-5hard/53841soft"
9238,"-5hard/57192soft"
9249,"-5hard/54165soft"
9259,"-5hard/51230soft"
9271,"-5hard/47608soft"
9285,"-4hard/36549soft"
9300,"-4hard/36196soft"
9315,"-4hard/34301soft"
9326,"-4hard/34011soft"
9342,"-4hard/30838soft"
9350,"-4hard/34306soft"
9360,"-5hard/45025soft"
9373,"-5hard/48560soft"
9387,"-5hard/52079soft"
9400,"-5hard/53923soft"
9420,"-5hard/54025soft"
9440,"-5hard/53841soft"
9456,"-5hard/57192soft"
9468,"-5hard/54165soft"
9480,"-5hard/51230soft"
9493,"-5hard/47608soft"
9509,"-4hard/36549soft"
9524,"-4hard/36196soft"
9539,"-4hard/34301soft"
9550,"-4hard/34011soft"
9566,"-4hard/30838soft"
9574,"-4hard/34306soft"
9585,"-5hard/45025soft"
9598,"-5hard/48560soft"
9612,"-5hard/52079soft"
9625,"-5hard/53923soft"
9643,"-5hard/54025soft"
9659,"-5hard/53841soft"
9675,"-5hard/57192soft"
9685,"-5hard/54165soft"
9695,"-5hard/51230soft"
9707,"-5hard/47608soft"
9721,"-4hard/36549soft"
9735,"-4hard/36196soft"
9750,"-4hard/34301soft"
9761,"-4hard/34011soft"
9776,"-4hard/30838soft"
9785,"-4hard/34306soft"
9796,"-5hard/45025soft"
9809,"-5hard/48560soft"
9822,"-5hard/52079soft"
9835,"-5hard/53923soft"
9853,"-5hard/54025soft"
9869,"-5hard/53841soft"
9885,"-5hard/57192soft"
9896,"-5hard/54165soft"
9906,"-5hard/51230soft"
9918,"-5hard/47608soft"
9931,"-4hard/36549soft"
9946,"-4hard/36196soft"
9961,"-4hard/34301soft"
9972,"-4hard/34011soft"
9988,"-4hard/30838soft"
9997,"-4hard/34306soft"
10001,"-5hard/37832soft"
