"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
78,4,4
109,4,4
148,4,6
171,4,4
191,4,4
217,4,4
248,4,4
274,4,4
291,4,4
306,4,4
329,4,5
347,4,5
367,4,5
387,4,4
402,4,4
419,4,5
433,4,4
445,4,4
459,4,5
473,4,5
486,4,4
502,4,4
519,4,4
529,4,4
543,4,5
556,4,5
571,4,5
582,4,4
592,4,4
602,4,4
612,4,4
632,4,7
647,4,5
656,4,4
667,4,4
677,4,4
689,4,5
702,4,5
712,4,4
723,4,4
735,4,4
749,4,6
761,4,5
776,4,4
792,4,5
807,4,6
818,4,4
832,4,4
845,4,5
858,4,5
877,4,7
889,4,4
901,4,4
913,4,4
923,4,4
940,4,4
955,4,6
965,4,4
979,4,5
989,4,4
1001,4,4
1012,4,5
1021,4,4
1030,4,4
1041,4,4
1050,4,4
1060,4,4
1071,4,5
1085,4,4
1101,4,4
1110,4,4
1121,4,5
1130,4,4
1140,4,4
1157,4,8
1166,4,4
1175,4,4
1185,4,4
1193,4,4
1201,4,4
1210,4,5
1219,4,4
1229,4,4
1238,4,4
1246,4,4
1257,4,4
1267,4,5
1278,4,5
1286,4,4
1296,4,5
1306,4,5
1315,4,4
1325,4,5
1336,4,5
1343,4,4
1353,4,5
1362,4,4
1370,4,4
1378,4,4
1387,4,4
1395,4,4
1405,4,4
1414,4,4
1423,4,4
1431,4,4
1441,4,5
1465,4,8
1476,4,5
1486,4,4
1496,4,4
1506,4,4
1517,4,5
1526,4,4
1535,4,4
1545,4,5
1559,4,7
1568,4,4
1577,4,5
1587,4,5
1597,4,5
1605,4,4
1617,4,5
1626,4,5
1635,4,4
1646,4,5
1656,4,4
1667,4,5
1676,4,4
1684,4,4
1696,4,6
1706,4,5
1714,4,4
1723,4,5
1733,4,5
1740,4,4
1748,4,4
1759,4,5
1772,4,7
1779,4,4
1789,4,5
1799,4,5
1809,4,4
1823,4,7
1832,4,5
1840,4,4
1854,4,7
1863,4,4
1871,4,4
1879,4,4
1887,4,4
1896,4,5
1907,4,5
1917,4,5
1926,4,5
1934,4,4
1944,4,5
1955,4,5
1965,4,5
1974,4,4
1984,4,5
1993,4,4
2002,4,4
2010,4,4
2019,4,4
2027,4,4
2035,4,4
2045,4,5
2054,4,4
2066,4,6
2074,4,4
2083,4,4
2090,4,4
2098,4,4
2107,4,4
2116,4,4
2124,4,4
2132,4,4
2139,4,4
2147,4,4
2157,4,5
2166,4,4
2174,4,4
2182,4,4
2190,4,4
2198,4,4
2206,4,4
2214,4,4
2224,4,5
2238,4,7
2251,4,6
2260,4,5
2268,4,4
2276,4,4
2284,4,4
2292,4,4
2301,4,4
2309,4,4
2317,4,4
2325,4,4
2333,4,4
2342,4,5
2353,4,5
2364,4,6
2378,4,7
2387,4,4
2396,4,4
2406,4,5
2413,4,4
2423,4,5
2431,4,4
2439,4,4
2448,4,4
2458,4,4
2469,4,5
2478,4,4
2487,4,4
2495,4,4
2504,4,4
2513,4,4
2523,4,5
2532,4,5
2541,4,4
2549,4,4
2561,4,6
2569,4,4
2578,4,5
2585,4,4
2594,4,4
2604,4,5
2613,4,4
2622,4,5
2630,4,4
2640,4,5
2649,4,4
2661,4,6
2670,4,4
2678,4,4
2688,4,5
2696,4,4
2705,4,4
2712,4,4
2722,4,5
2730,4,4
2739,4,4
2748,4,4
2757,4,4
2766,4,4
2774,4,4
2784,4,4
2792,4,4
2801,4,4
2812,4,5
2821,4,4
2830,4,4
2839,4,5
2848,4,4
2857,4,4
2866,4,5
2874,4,4
2882,4,4
2889,4,4
2898,4,4
2907,4,4
2915,4,4
2923,4,4
2932,4,4
2940,4,4
2949,4,4
2958,4,4
2966,4,4
2975,4,4
2985,4,5
2994,4,4
3002,4,4
3010,4,4
3019,4,5
3027,4,4
3035,4,4
3043,4,4
3051,4,4
3059,4,4
3067,4,4
3076,4,5
3084,4,4
3094,4,5
3105,4,6
3113,4,4
3121,4,4
3129,4,4
3140,4,5
3149,4,4
3159,4,5
3168,4,4
3176,4,4
3184,4,4
3197,4,6
3209,4,6
3217,4,4
3225,4,4
3234,4,5
3243,4,4
3251,4,4
3261,4,5
3269,4,4
3276,4,4
3285,4,4
3297,4,6
3305,4,4
3312,4,4
3320,4,4
3327,4,4
3336,4,4
3344,4,4
3352,4,4
3360,4,4
3368,4,4
3378,4,6
3387,4,4
3397,4,5
3405,4,4
3413,4,4
3423,4,5
3434,4,4
3442,4,4
3450,4,4
3461,4,6
3471,4,5
3480,4,5
3489,4,4
3499,4,5
3511,4,6
3519,4,4
3527,4,4
3536,4,4
3545,4,4
3553,4,4
3561,4,4
3571,4,5
3579,4,4
3591,4,5
3601,4,5
3609,4,4
3617,4,4
3626,4,4
3635,4,4
3643,4,4
3650,4,4
3658,4,4
3666,4,4
3676,4,5
3685,4,4
3696,4,6
3705,4,5
3714,4,5
3723,4,4
3732,4,4
3744,4,4
3753,4,4
3761,4,4
3771,4,4
3780,4,4
3789,4,4
3799,4,5
3808,4,4
3820,4,5
3828,4,4
3838,4,4
3848,4,5
3857,4,4
3865,4,4
3876,4,5
3885,4,4
3894,4,4
3902,4,4
3910,4,4
3918,4,4
3927,4,5
3936,4,4
3946,4,5
3955,4,4
3966,4,5
3978,4,6
3988,4,4
3996,4,4
