"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
84,4,4
114,4,4
141,4,4
169,4,5
258,4,15
315,4,13
340,4,6
378,4,9
393,4,4
415,4,6
444,4,7
460,4,4
505,4,12
528,4,7
552,4,8
569,4,5
585,4,5
625,4,12
649,4,8
662,4,5
688,4,9
705,4,6
734,4,10
756,4,6
773,4,5
803,4,7
827,4,7
860,4,11
877,4,6
897,4,6
920,4,6
939,4,5
978,4,10
1014,4,11
1040,4,8
1063,4,8
1076,4,4
1098,4,8
1114,4,5
1135,4,8
1155,4,7
1174,4,7
1190,4,6
1204,4,5
1220,4,6
1232,4,5
1243,4,4
1256,4,6
1279,4,10
1293,4,6
1309,4,7
1337,4,12
1354,4,8
1374,4,8
1386,4,5
1404,4,8
1420,4,8
1461,4,15
1483,4,8
1501,4,8
1524,4,9
1544,4,9
1558,4,6
1569,4,5
1583,4,6
1614,4,10
1625,4,4
1654,4,14
1669,4,5
1697,4,6
1718,4,8
1728,4,4
1743,4,7
1757,4,6
1786,4,14
1796,4,4
1812,4,7
1830,4,9
1841,4,5
1851,4,5
1889,4,20
1902,4,6
1927,4,14
1939,4,6
1957,4,6
1984,4,10
2004,4,10
2022,4,8
2048,4,13
2062,4,5
2078,4,7
2094,4,8
2117,4,11
2128,4,5
2136,4,4
2146,4,5
2155,4,4
2168,4,7
2181,4,6
2195,4,6
2212,4,8
2234,4,10
2245,4,4
2265,4,9
2276,4,5
2287,4,5
2299,4,5
2315,4,8
2324,4,4
2338,4,6
2358,4,9
2367,4,4
2385,4,8
2406,4,9
2427,4,10
2439,4,5
2451,4,6
2462,4,5
2471,4,4
2483,4,6
2502,4,10
2515,4,6
2525,4,5
2546,4,11
2558,4,5
2588,4,14
2599,4,5
2611,4,5
2630,4,8
2643,4,6
2663,4,9
2691,4,12
2704,4,6
2715,4,5
2728,4,6
2745,4,8
2767,4,10
2776,4,4
2803,4,12
2819,4,7
2830,4,5
2841,4,5
2858,4,7
2875,4,8
2891,4,7
2901,4,5
2917,4,7
2929,4,5
2947,4,8
2964,4,7
2981,4,8
2993,4,6
3002,4,4
3017,4,7
3027,4,5
3040,4,7
3050,4,5
3071,4,11
3087,4,7
3114,4,10
3126,4,4
3137,4,5
3146,4,4
3160,4,6
3168,4,4
3179,4,5
3193,4,6
3214,4,10
3225,4,6
3241,4,7
3259,4,8
3268,4,4
3289,4,10
3300,4,5
3319,4,8
3348,4,14
3366,4,7
3392,4,13
3406,4,6
3423,4,8
3440,4,8
3453,4,6
3471,4,8
3486,4,6
3504,4,8
3521,4,5
3545,4,10
3554,4,4
3573,4,9
3595,4,10
3607,4,5
3620,4,6
3634,4,6
3647,4,5
3663,4,7
3680,4,7
3698,4,8
3715,4,7
3728,4,6
3742,4,6
3761,4,9
3781,4,9
3797,4,8
3814,4,7
3832,4,8
3847,4,6
3874,4,12
3889,4,7
3898,4,4
3907,4,4
3917,4,5
3931,4,6
3955,4,11
3972,4,8
3984,4,6
4003,4,9
4013,4,5
4025,4,6
4043,4,9
4055,4,6
4070,4,8
4084,4,7
4104,4,9
4117,4,6
4132,4,6
4147,4,6
4175,4,9
4244,4,28
4263,4,8
4289,4,10
4309,4,8
4327,4,7
4342,4,6
4362,4,8
4375,4,5
4406,4,14
4424,4,8
4437,4,5
4475,4,14
4494,4,6
4513,4,6
4535,4,6
4565,4,8
4583,4,6
4616,4,10
4632,4,6
4684,4,21
4696,4,5
4709,4,6
4721,4,5
4732,4,5
4756,4,10
4770,4,6
4792,4,9
4801,4,4
4810,4,4
4818,4,4
4841,4,11
4858,4,8
4880,4,11
4891,4,5
4902,4,5
4928,4,12
4943,4,7
4960,4,9
4970,4,4
4981,4,5
4994,4,6
5020,4,12
5034,4,6
5051,4,7
5068,4,8
5090,4,9
5109,4,8
5151,4,20
5168,4,8
5178,4,4
5195,4,7
5205,4,5
5215,4,5
5226,4,5
5239,4,7
5258,4,9
5282,4,12
5294,4,5
5307,4,6
5320,4,6
5335,4,7
5346,4,5
5358,4,5
5374,4,8
5386,4,6
5399,4,6
5434,4,17
5450,4,7
5465,4,7
5477,4,5
5488,4,5
5499,4,5
5555,4,27
5575,4,9
5609,4,16
5620,4,5
5633,4,6
5657,4,10
5673,4,7
5701,4,13
5715,4,6
5738,4,11
5754,4,7
5772,4,8
5787,4,7
5800,4,6
5813,4,5
5825,4,5
5834,4,4
5856,4,11
5869,4,6
5883,4,7
5892,4,4
5902,4,5
5914,4,6
5927,4,5
5950,4,10
5960,4,4
5979,4,8
5996,4,8
6010,4,7
6039,4,15
6065,4,15
6073,4,4
6084,4,6
6105,4,11
6114,4,5
6122,4,4
6133,4,5
6152,4,9
6167,4,7
6181,4,6
6193,4,5
6202,4,4
6221,4,9
6246,4,12
6266,4,10
6277,4,5
6286,4,4
6297,4,5
6308,4,5
6329,4,11
6357,4,14
6368,4,6
6388,4,10
6406,4,8
6425,4,10
6434,4,4
6444,4,5
6456,4,6
6469,4,6
6485,4,9
6502,4,8
6527,4,12
6540,4,6
6551,4,5
6563,4,5
6579,4,7
6593,4,7
6612,4,9
6629,4,8
6644,4,7
6656,4,5
6668,4,6
6677,4,4
6689,4,6
6717,4,15
6730,4,5
6743,4,6
6766,4,11
6787,4,10
6808,4,10
6822,4,7
6834,4,6
6849,4,7
6861,4,6
6871,4,4
6885,4,6
6904,4,9
6915,4,5
6947,4,15
6958,4,5
6979,4,11
7000,4,10
7019,4,10
7041,4,11
7060,4,9
7068,4,4
7078,4,5
7090,4,5
7105,4,7
7113,4,4
7126,4,6
7140,4,7
7153,4,6
7175,4,10
7190,4,7
7217,4,13
7233,4,7
7243,4,5
7277,4,17
7299,4,11
7308,4,4
7324,4,7
7338,4,7
7357,4,9
7367,4,4
7381,4,7
7391,4,4
7406,4,7
7436,4,15
7447,4,5
7463,4,8
7471,4,4
7480,4,4
7493,4,7
7522,4,15
7535,4,6
7559,4,12
7572,4,6
7583,4,5
7608,4,14
7620,4,6
7630,4,5
7650,4,10
7660,4,5
7674,4,7
7689,4,7
7700,4,6
7718,4,10
7732,4,7
7745,4,6
7767,4,11
7777,4,5
7789,4,6
7809,4,10
7828,4,10
7843,4,7
7853,4,4
7863,4,5
7878,4,7
7908,4,15
7922,4,6
7935,4,7
7945,4,5
7953,4,4
7965,4,6
7979,4,7
8005,4,13
8034,4,14
8058,4,11
8068,4,4
8083,4,7
8094,4,5
8112,4,10
8122,4,4
8130,4,4
8141,4,5
8156,4,8
8167,4,6
8205,4,20
8219,4,7
8235,4,7
8246,4,5
8258,4,6
8266,4,4
8273,4,4
8289,4,8
8299,4,5
8308,4,4
8320,4,6
8336,4,8
8356,4,10
8378,4,11
8397,4,8
8414,4,8
8425,4,5
8440,4,7
8457,4,8
8468,4,5
8484,4,7
8502,4,8
8510,4,4
8519,4,4
8536,4,9
8544,4,4
8556,4,5
8572,4,9
8581,4,4
8591,4,5
8601,4,5
8610,4,4
8621,4,5
8643,4,12
8654,4,5
8675,4,10
8688,4,6
8710,4,11
8729,4,8
8742,4,6
8753,4,5
8761,4,4
8782,4,10
8791,4,4
8801,4,5
8814,4,7
8823,4,4
8835,4,6
8845,4,6
8855,4,5
8886,4,15
8904,4,9
8918,4,6
8931,4,5
8942,4,5
8952,4,5
8968,4,8
8983,4,7
9003,4,10
9013,4,5
9027,4,7
9061,4,16
9072,4,5
9082,4,5
9095,4,6
9107,4,6
9123,4,8
9142,4,10
9156,4,7
9167,4,5
9181,4,7
9200,4,9
9210,4,5
9223,4,6
9247,4,11
9258,4,5
9274,4,7
9300,4,11
9312,4,5
9325,4,6
9333,4,4
9342,4,4
9359,4,8
9370,4,5
9384,4,7
9406,4,11
9432,4,12
9450,4,8
9459,4,4
9481,4,10
9491,4,5
9506,4,7
9525,4,9
9533,4,4
9557,4,12
9590,4,16
9606,4,7
9631,4,12
9648,4,8
9665,4,8
9692,4,14
9703,4,5
9715,4,6
9729,4,7
9742,4,6
9752,4,5
9767,4,8
9781,4,6
9800,4,9
9815,4,7
9824,4,4
9840,4,7
9852,4,6
9874,4,11
9899,4,12
9916,4,8
9932,4,8
9952,4,9
9963,4,5
9991,4,13
10003,4,5
10014,4,5
10027,4,6
10036,4,4
10050,4,6
10078,4,14
10090,4,6
10120,4,16
10132,4,6
10144,4,6
10175,4,16
10183,4,4
10197,4,7
10216,4,9
10230,4,6
10252,4,11
10270,4,8
10279,4,4
10289,4,5
10300,4,5
10317,4,8
10325,4,4
10333,4,4
10347,4,7
10357,4,5
10375,4,10
10399,4,13
10411,4,5
10423,4,5
10443,4,10
10456,4,6
10467,4,4
10484,4,8
10498,4,7
10516,4,9
10531,4,7
10545,4,7
