"timeMillisSpent","score"
79,"0hard/-1329soft"
111,"0hard/660soft"
148,"0hard/2416soft"
179,"0hard/3505soft"
216,"0hard/5556soft"
251,"0hard/7403soft"
287,"0hard/9613soft"
1675,"0hard/9630soft"
2074,"0hard/10192soft"
2241,"0hard/11070soft"
