"timeMillisSpent","score"
2424,"0hard/10130soft"
2444,"0hard/10348soft"
2464,"0hard/8597soft"
2490,"0hard/9479soft"
2537,"0hard/8225soft"
2555,"0hard/10287soft"
2581,"0hard/10320soft"
2600,"0hard/10268soft"
2622,"0hard/8206soft"
2649,"0hard/9668soft"
2660,"0hard/9125soft"
2687,"0hard/10228soft"
2701,"0hard/11281soft"
2726,"0hard/10243soft"
2741,"0hard/10452soft"
2755,"0hard/10624soft"
2769,"0hard/10506soft"
2783,"0hard/10604soft"
2797,"0hard/10523soft"
2813,"0hard/8498soft"
2843,"0hard/9998soft"
2884,"0hard/10115soft"
2919,"0hard/12291soft"
2933,"0hard/12457soft"
2950,"0hard/11763soft"
2961,"0hard/13899soft"
2972,"0hard/14139soft"
2985,"0hard/13899soft"
3005,"0hard/13707soft"
3027,"0hard/11803soft"
3035,"-1hard/14534soft"
3045,"-1hard/14534soft"
3065,"-1hard/14753soft"
3133,"-1hard/14692soft"
3200,"-1hard/14879soft"
3227,"-1hard/14846soft"
3258,"-1hard/14627soft"
3271,"-1hard/14753soft"
3288,"-1hard/14753soft"
3337,"0hard/11879soft"
3354,"0hard/11990soft"
3381,"0hard/11064soft"
3403,"0hard/10989soft"
3426,"0hard/12918soft"
3434,"0hard/12918soft"
3450,"0hard/11068soft"
3489,"0hard/10989soft"
3533,"0hard/12165soft"
3544,"0hard/12054soft"
3567,"0hard/9913soft"
3593,"0hard/8164soft"
3605,"0hard/6684soft"
3627,"0hard/8211soft"
3645,"0hard/9657soft"
3657,"0hard/9308soft"
3679,"0hard/9605soft"
3700,"0hard/9287soft"
3714,"0hard/8209soft"
3733,"0hard/7664soft"
3768,"0hard/6663soft"
3790,"0hard/8903soft"
3806,"0hard/10479soft"
3842,"-1hard/12054soft"
3855,"-1hard/9963soft"
3870,"-1hard/10402soft"
3888,"-1hard/9955soft"
3897,"-1hard/12190soft"
3915,"-1hard/10003soft"
3953,"-1hard/11389soft"
3963,"-1hard/11857soft"
3993,"-1hard/11857soft"
4030,"0hard/9776soft"
4057,"0hard/9519soft"
4085,"0hard/9354soft"
4112,"0hard/9074soft"
4140,"0hard/9074soft"
4198,"0hard/10765soft"
4210,"0hard/10939soft"
4253,"0hard/9131soft"
4263,"0hard/11257soft"
4292,"0hard/11257soft"
4326,"0hard/10989soft"
4344,"0hard/10977soft"
4400,"-1hard/13178soft"
4426,"-1hard/13512soft"
4465,"-1hard/12031soft"
4478,"-1hard/12918soft"
4503,"-1hard/13178soft"
4521,"-1hard/13353soft"
4535,"-1hard/13178soft"
4569,"-1hard/13833soft"
4590,"-1hard/11606soft"
4601,"-1hard/13833soft"
4609,"-1hard/14000soft"
4671,"-1hard/11894soft"
4691,"-1hard/13044soft"
4724,"0hard/10590soft"
4770,"0hard/10494soft"
4784,"0hard/8501soft"
4804,"0hard/9646soft"
4819,"0hard/7356soft"
4835,"0hard/7321soft"
4852,"0hard/7317soft"
4861,"0hard/8931soft"
4869,"0hard/7481soft"
4890,"0hard/9580soft"
4903,"0hard/9324soft"
4917,"0hard/8550soft"
4934,"0hard/10547soft"
4974,"0hard/12165soft"
4998,"-1hard/12054soft"
5022,"0hard/11990soft"
5051,"0hard/12258soft"
5074,"-1hard/12423soft"
5092,"-1hard/14753soft"
5110,"-1hard/14753soft"
5200,"-1hard/13006soft"
5233,"-1hard/12690soft"
5273,"0hard/10993soft"
5293,"0hard/10996soft"
5328,"0hard/10903soft"
5343,"0hard/11364soft"
5368,"-1hard/12575soft"
5398,"0hard/11295soft"
5409,"0hard/11164soft"
5420,"0hard/11374soft"
5433,"0hard/10858soft"
5451,"0hard/12054soft"
5465,"0hard/11990soft"
5491,"0hard/12389soft"
5588,"0hard/12514soft"
5624,"-1hard/14232soft"
5655,"0hard/11977soft"
5667,"0hard/10585soft"
5691,"0hard/10393soft"
5704,"0hard/10491soft"
5719,"0hard/10268soft"
5737,"0hard/10747soft"
5767,"0hard/8427soft"
5805,"0hard/9564soft"
5814,"0hard/7911soft"
5841,"0hard/9151soft"
5853,"0hard/9149soft"
5884,"0hard/8958soft"
5912,"0hard/8986soft"
5925,"0hard/8718soft"
5941,"-1hard/10699soft"
5953,"-1hard/10831soft"
5981,"0hard/9311soft"
6016,"0hard/7265soft"
6056,"0hard/8911soft"
6075,"0hard/8651soft"
6096,"0hard/7861soft"
6133,"0hard/9703soft"
6154,"0hard/9913soft"
6185,"0hard/8703soft"
6218,"0hard/10203soft"
6235,"0hard/10320soft"
6258,"0hard/8724soft"
6267,"0hard/8180soft"
6307,"0hard/8180soft"
6432,"0hard/8364soft"
6499,"0hard/8180soft"
6514,"0hard/8448soft"
6587,"0hard/10830soft"
6609,"-1hard/13446soft"
6620,"-1hard/13699soft"
6636,"-1hard/12783soft"
6665,"-1hard/13178soft"
6685,"-1hard/13448soft"
6718,"-1hard/13448soft"
6727,"-1hard/15790soft"
6745,"-1hard/15615soft"
6791,"-1hard/15828soft"
6812,"0hard/12918soft"
6839,"0hard/11297soft"
6874,"0hard/11384soft"
6949,"0hard/11384soft"
7029,"0hard/11685soft"
7054,"0hard/11685soft"
7070,"0hard/11781soft"
7083,"0hard/11551soft"
7104,"0hard/9669soft"
7119,"-1hard/11699soft"
7131,"-1hard/13227soft"
7156,"-1hard/14077soft"
7165,"-1hard/14736soft"
7171,"-1hard/14476soft"
7187,"-1hard/14426soft"
7205,"-1hard/14635soft"
7230,"-1hard/14417soft"
7289,"-1hard/13469soft"
7345,"-1hard/12643soft"
7376,"-1hard/11290soft"
7390,"-1hard/10119soft"
7400,"-1hard/12299soft"
7425,"-1hard/10119soft"
7448,"-1hard/12165soft"
7462,"-1hard/11778soft"
7469,"-1hard/12418soft"
7481,"-1hard/13842soft"
7498,"-1hard/14242soft"
7513,"-1hard/14323soft"
7532,"-1hard/13981soft"
7544,"-1hard/15615soft"
7578,"-1hard/13312soft"
7596,"-1hard/13353soft"
7636,"-1hard/13178soft"
7657,"-1hard/12910soft"
7698,"-1hard/13044soft"
7720,"-1hard/10755soft"
7730,"-1hard/13044soft"
7740,"0hard/10605soft"
7771,"0hard/10989soft"
7790,"0hard/10989soft"
7811,"0hard/10772soft"
7835,"0hard/10855soft"
7865,"0hard/10906soft"
7878,"0hard/11191soft"
7895,"0hard/12389soft"
7923,"0hard/11027soft"
7935,"-1hard/14055soft"
7979,"-1hard/13779soft"
7991,"-1hard/11986soft"
7999,"-1hard/13787soft"
8010,"-1hard/13565soft"
8040,"-1hard/13632soft"
8052,"-1hard/13405soft"
8066,"-1hard/12958soft"
8093,"-1hard/15473soft"
8104,"-1hard/14221soft"
8133,"0hard/11719soft"
8162,"0hard/12930soft"
8179,"0hard/12958soft"
8197,"-1hard/13527soft"
8212,"-1hard/14286soft"
8224,"-1hard/11821soft"
8242,"-1hard/10114soft"
8254,"-1hard/10292soft"
8268,"-1hard/11484soft"
8280,"-1hard/10727soft"
8290,"-1hard/10894soft"
8304,"-1hard/11628soft"
8319,"-1hard/9725soft"
8341,"-1hard/10617soft"
8360,"-1hard/8319soft"
8378,"-1hard/10777soft"
8388,"-1hard/9179soft"
8399,"0hard/7073soft"
8416,"0hard/6983soft"
8431,"0hard/6746soft"
8452,"0hard/7162soft"
8477,"0hard/7046soft"
8497,"-1hard/9365soft"
8521,"0hard/8003soft"
8536,"0hard/8240soft"
8558,"0hard/9064soft"
8591,"0hard/9095soft"
8607,"0hard/8855soft"
8634,"0hard/7370soft"
8646,"0hard/9638soft"
8658,"0hard/8690soft"
8678,"0hard/10090soft"
8706,"0hard/10020soft"
8720,"0hard/8888soft"
8743,"0hard/10489soft"
8761,"0hard/10479soft"
8789,"0hard/10433soft"
8812,"0hard/8498soft"
8829,"0hard/10989soft"
8850,"0hard/11920soft"
8866,"0hard/12094soft"
8890,"0hard/12140soft"
8917,"0hard/12031soft"
8932,"0hard/10809soft"
8953,"0hard/10590soft"
8968,"0hard/9030soft"
8980,"0hard/11123soft"
9031,"0hard/11257soft"
9052,"0hard/8855soft"
9066,"0hard/10590soft"
9078,"0hard/10747soft"
9099,"0hard/10765soft"
9117,"0hard/10489soft"
9140,"0hard/11064soft"
9162,"0hard/13227soft"
9208,"0hard/13714soft"
9219,"0hard/12013soft"
9244,"0hard/11811soft"
9265,"-1hard/14635soft"
9303,"-1hard/13219soft"
9310,"-1hard/14139soft"
9318,"-1hard/12484soft"
9346,"0hard/9870soft"
9363,"0hard/9870soft"
9383,"0hard/8068soft"
9413,"0hard/8560soft"
9427,"0hard/8967soft"
9439,"0hard/8645soft"
9452,"0hard/8512soft"
9473,"0hard/9075soft"
9486,"-1hard/11151soft"
9505,"-1hard/9866soft"
9515,"-1hard/11771soft"
9537,"-1hard/11470soft"
9558,"-1hard/11628soft"
9571,"-1hard/13939soft"
9589,"-1hard/13939soft"
9603,"-1hard/13907soft"
9632,"-1hard/14139soft"
9672,"-1hard/12158soft"
9687,"-1hard/11751soft"
9706,"0hard/9963soft"
9731,"0hard/10356soft"
9750,"0hard/11531soft"
9764,"0hard/11422soft"
9788,"0hard/11581soft"
9818,"0hard/11422soft"
9836,"0hard/11521soft"
9867,"0hard/10391soft"
9874,"0hard/11976soft"
9886,"0hard/11923soft"
9903,"0hard/9739soft"
9912,"0hard/9968soft"
9929,"0hard/9733soft"
9947,"0hard/9745soft"
9965,"0hard/8690soft"
9977,"0hard/10858soft"
9991,"0hard/11018soft"
10001,"0hard/12203soft"
