"timeMillisSpent","score"
1641,"-4hard/45203soft"
1655,"-5hard/55175soft"
1670,"-5hard/50087soft"
1683,"-5hard/54580soft"
1697,"-5hard/54896soft"
1710,"-5hard/58443soft"
1728,"-5hard/58355soft"
1745,"-4hard/48902soft"
1758,"-4hard/51667soft"
1770,"-4hard/47778soft"
1783,"-4hard/52475soft"
1796,"-4hard/52621soft"
1812,"-4hard/52477soft"
1828,"-4hard/48852soft"
1845,"-4hard/45203soft"
1860,"-5hard/55175soft"
1875,"-5hard/50087soft"
1885,"-5hard/54580soft"
1896,"-5hard/54896soft"
1908,"-5hard/58443soft"
1924,"-5hard/58355soft"
1937,"-4hard/48902soft"
1950,"-4hard/51667soft"
1962,"-4hard/47778soft"
1976,"-4hard/52475soft"
1989,"-4hard/52621soft"
2004,"-4hard/52477soft"
2020,"-4hard/48852soft"
2037,"-4hard/45203soft"
2051,"-5hard/55175soft"
2067,"-5hard/50087soft"
2078,"-5hard/54580soft"
2089,"-5hard/54896soft"
2101,"-5hard/58443soft"
2115,"-5hard/58355soft"
2129,"-4hard/48902soft"
2142,"-4hard/51667soft"
2154,"-4hard/47778soft"
2167,"-4hard/52475soft"
2180,"-4hard/52621soft"
2197,"-4hard/52477soft"
2213,"-4hard/48852soft"
2230,"-4hard/45203soft"
2245,"-5hard/55175soft"
2261,"-5hard/50087soft"
2271,"-5hard/54580soft"
2283,"-5hard/54896soft"
2294,"-5hard/58443soft"
2309,"-5hard/58355soft"
2324,"-4hard/48902soft"
2336,"-4hard/51667soft"
2348,"-4hard/47778soft"
2360,"-4hard/52475soft"
2374,"-4hard/52621soft"
2390,"-4hard/52477soft"
2407,"-4hard/48852soft"
2424,"-4hard/45203soft"
2438,"-5hard/55175soft"
2454,"-5hard/50087soft"
2464,"-5hard/54580soft"
2476,"-5hard/54896soft"
2488,"-5hard/58443soft"
2503,"-5hard/58355soft"
2516,"-4hard/48902soft"
2529,"-4hard/51667soft"
2541,"-4hard/47778soft"
2554,"-4hard/52475soft"
2566,"-4hard/52621soft"
2582,"-4hard/52477soft"
2599,"-4hard/48852soft"
2616,"-4hard/45203soft"
2631,"-5hard/55175soft"
2647,"-5hard/50087soft"
2658,"-5hard/54580soft"
2670,"-5hard/54896soft"
2681,"-5hard/58443soft"
2696,"-5hard/58355soft"
2710,"-4hard/48902soft"
2722,"-4hard/51667soft"
2734,"-4hard/47778soft"
2747,"-4hard/52475soft"
2761,"-4hard/52621soft"
2777,"-4hard/52477soft"
2794,"-4hard/48852soft"
2811,"-4hard/45203soft"
2825,"-5hard/55175soft"
2841,"-5hard/50087soft"
2851,"-5hard/54580soft"
2862,"-5hard/54896soft"
2875,"-5hard/58443soft"
2890,"-5hard/58355soft"
2903,"-4hard/48902soft"
2915,"-4hard/51667soft"
2928,"-4hard/47778soft"
2942,"-4hard/52475soft"
2954,"-4hard/52621soft"
2971,"-4hard/52477soft"
2987,"-4hard/48852soft"
3004,"-4hard/45203soft"
3018,"-5hard/55175soft"
3034,"-5hard/50087soft"
3044,"-5hard/54580soft"
3055,"-5hard/54896soft"
3067,"-5hard/58443soft"
3082,"-5hard/58355soft"
3096,"-4hard/48902soft"
3108,"-4hard/51667soft"
3121,"-4hard/47778soft"
3133,"-4hard/52475soft"
3146,"-4hard/52621soft"
3164,"-4hard/52477soft"
3180,"-4hard/48852soft"
3197,"-4hard/45203soft"
3212,"-5hard/55175soft"
3228,"-5hard/50087soft"
3238,"-5hard/54580soft"
3250,"-5hard/54896soft"
3263,"-5hard/58443soft"
3278,"-5hard/58355soft"
3292,"-4hard/48902soft"
3303,"-4hard/51667soft"
3315,"-4hard/47778soft"
3330,"-4hard/52475soft"
3343,"-4hard/52621soft"
3359,"-4hard/52477soft"
3376,"-4hard/48852soft"
3392,"-4hard/45203soft"
3407,"-5hard/55175soft"
3422,"-5hard/50087soft"
3433,"-5hard/54580soft"
3445,"-5hard/54896soft"
3458,"-5hard/58443soft"
3472,"-5hard/58355soft"
3486,"-4hard/48902soft"
3499,"-4hard/51667soft"
3511,"-4hard/47778soft"
3523,"-4hard/52475soft"
3536,"-4hard/52621soft"
3553,"-4hard/52477soft"
3569,"-4hard/48852soft"
3585,"-4hard/45203soft"
3600,"-5hard/55175soft"
3619,"-5hard/50087soft"
3629,"-5hard/54580soft"
3644,"-5hard/54896soft"
3657,"-5hard/58443soft"
3674,"-5hard/58355soft"
3688,"-4hard/48902soft"
3703,"-4hard/51667soft"
3716,"-4hard/47778soft"
3729,"-4hard/52475soft"
3742,"-4hard/52621soft"
3758,"-4hard/52477soft"
3775,"-4hard/48852soft"
3791,"-4hard/45203soft"
3806,"-5hard/55175soft"
3821,"-5hard/50087soft"
3831,"-5hard/54580soft"
3844,"-5hard/54896soft"
3856,"-5hard/58443soft"
3871,"-5hard/58355soft"
3884,"-4hard/48902soft"
3897,"-4hard/51667soft"
3909,"-4hard/47778soft"
3922,"-4hard/52475soft"
3935,"-4hard/52621soft"
3951,"-4hard/52477soft"
3971,"-4hard/48852soft"
3990,"-4hard/45203soft"
4007,"-5hard/55175soft"
4024,"-5hard/50087soft"
4034,"-5hard/54580soft"
4046,"-5hard/54896soft"
4058,"-5hard/58443soft"
4073,"-5hard/58355soft"
4087,"-4hard/48902soft"
4098,"-4hard/51667soft"
4111,"-4hard/47778soft"
4124,"-4hard/52475soft"
4137,"-4hard/52621soft"
4154,"-4hard/52477soft"
4170,"-4hard/48852soft"
4186,"-4hard/45203soft"
4200,"-5hard/55175soft"
4215,"-5hard/50087soft"
4226,"-5hard/54580soft"
4237,"-5hard/54896soft"
4249,"-5hard/58443soft"
4265,"-5hard/58355soft"
4278,"-4hard/48902soft"
4291,"-4hard/51667soft"
4303,"-4hard/47778soft"
4317,"-4hard/52475soft"
4330,"-4hard/52621soft"
4346,"-4hard/52477soft"
4363,"-4hard/48852soft"
4380,"-4hard/45203soft"
4394,"-5hard/55175soft"
4410,"-5hard/50087soft"
4420,"-5hard/54580soft"
4431,"-5hard/54896soft"
4442,"-5hard/58443soft"
4458,"-5hard/58355soft"
4473,"-4hard/48902soft"
4485,"-4hard/51667soft"
4498,"-4hard/47778soft"
4511,"-4hard/52475soft"
4524,"-4hard/52621soft"
4541,"-4hard/52477soft"
4557,"-4hard/48852soft"
4573,"-4hard/45203soft"
4588,"-5hard/55175soft"
4604,"-5hard/50087soft"
4614,"-5hard/54580soft"
4625,"-5hard/54896soft"
4638,"-5hard/58443soft"
4653,"-5hard/58355soft"
4669,"-4hard/48902soft"
4683,"-4hard/51667soft"
4697,"-4hard/47778soft"
4711,"-4hard/52475soft"
4725,"-4hard/52621soft"
4741,"-4hard/52477soft"
4757,"-4hard/48852soft"
4773,"-4hard/45203soft"
4788,"-5hard/55175soft"
4803,"-5hard/50087soft"
4815,"-5hard/54580soft"
4827,"-5hard/54896soft"
4838,"-5hard/58443soft"
4853,"-5hard/58355soft"
4866,"-4hard/48902soft"
4878,"-4hard/51667soft"
4890,"-4hard/47778soft"
4902,"-4hard/52475soft"
4915,"-4hard/52621soft"
4932,"-4hard/52477soft"
4948,"-4hard/48852soft"
4965,"-4hard/45203soft"
4980,"-5hard/55175soft"
4995,"-5hard/50087soft"
5005,"-5hard/54580soft"
5016,"-5hard/54896soft"
5027,"-5hard/58443soft"
5043,"-5hard/58355soft"
5056,"-4hard/48902soft"
5068,"-4hard/51667soft"
5080,"-4hard/47778soft"
5095,"-4hard/52475soft"
5107,"-4hard/52621soft"
5124,"-4hard/52477soft"
5140,"-4hard/48852soft"
5157,"-4hard/45203soft"
5171,"-5hard/55175soft"
5187,"-5hard/50087soft"
5197,"-5hard/54580soft"
5209,"-5hard/54896soft"
5221,"-5hard/58443soft"
5236,"-5hard/58355soft"
5249,"-4hard/48902soft"
5264,"-4hard/51667soft"
5276,"-4hard/47778soft"
5289,"-4hard/52475soft"
5301,"-4hard/52621soft"
5319,"-4hard/52477soft"
5334,"-4hard/48852soft"
5351,"-4hard/45203soft"
5366,"-5hard/55175soft"
5382,"-5hard/50087soft"
5392,"-5hard/54580soft"
5404,"-5hard/54896soft"
5415,"-5hard/58443soft"
5431,"-5hard/58355soft"
5448,"-4hard/48902soft"
5462,"-4hard/51667soft"
5474,"-4hard/47778soft"
5487,"-4hard/52475soft"
5500,"-4hard/52621soft"
5516,"-4hard/52477soft"
5533,"-4hard/48852soft"
5551,"-4hard/45203soft"
5568,"-5hard/55175soft"
5586,"-5hard/50087soft"
5598,"-5hard/54580soft"
5613,"-5hard/54896soft"
5625,"-5hard/58443soft"
5640,"-5hard/58355soft"
5654,"-4hard/48902soft"
5666,"-4hard/51667soft"
5680,"-4hard/47778soft"
5693,"-4hard/52475soft"
5705,"-4hard/52621soft"
5722,"-4hard/52477soft"
5739,"-4hard/48852soft"
5755,"-4hard/45203soft"
5769,"-5hard/55175soft"
5786,"-5hard/50087soft"
5796,"-5hard/54580soft"
5808,"-5hard/54896soft"
5820,"-5hard/58443soft"
5834,"-5hard/58355soft"
5849,"-4hard/48902soft"
5861,"-4hard/51667soft"
5874,"-4hard/47778soft"
5887,"-4hard/52475soft"
5900,"-4hard/52621soft"
5917,"-4hard/52477soft"
5933,"-4hard/48852soft"
5950,"-4hard/45203soft"
5965,"-5hard/55175soft"
5980,"-5hard/50087soft"
5990,"-5hard/54580soft"
6001,"-5hard/54896soft"
6013,"-5hard/58443soft"
6028,"-5hard/58355soft"
6042,"-4hard/48902soft"
6054,"-4hard/51667soft"
6066,"-4hard/47778soft"
6080,"-4hard/52475soft"
6093,"-4hard/52621soft"
6109,"-4hard/52477soft"
6126,"-4hard/48852soft"
6142,"-4hard/45203soft"
6157,"-5hard/55175soft"
6173,"-5hard/50087soft"
6183,"-5hard/54580soft"
6195,"-5hard/54896soft"
6206,"-5hard/58443soft"
6220,"-5hard/58355soft"
6233,"-4hard/48902soft"
6247,"-4hard/51667soft"
6259,"-4hard/47778soft"
6271,"-4hard/52475soft"
6284,"-4hard/52621soft"
6302,"-4hard/52477soft"
6317,"-4hard/48852soft"
6333,"-4hard/45203soft"
6348,"-5hard/55175soft"
6364,"-5hard/50087soft"
6375,"-5hard/54580soft"
6387,"-5hard/54896soft"
6398,"-5hard/58443soft"
6414,"-5hard/58355soft"
6428,"-4hard/48902soft"
6440,"-4hard/51667soft"
6453,"-4hard/47778soft"
6466,"-4hard/52475soft"
6479,"-4hard/52621soft"
6495,"-4hard/52477soft"
6511,"-4hard/48852soft"
6528,"-4hard/45203soft"
6542,"-5hard/55175soft"
6557,"-5hard/50087soft"
6568,"-5hard/54580soft"
6580,"-5hard/54896soft"
6592,"-5hard/58443soft"
6607,"-5hard/58355soft"
6620,"-4hard/48902soft"
6633,"-4hard/51667soft"
6645,"-4hard/47778soft"
6658,"-4hard/52475soft"
6671,"-4hard/52621soft"
6688,"-4hard/52477soft"
6704,"-4hard/48852soft"
6720,"-4hard/45203soft"
6735,"-5hard/55175soft"
6750,"-5hard/50087soft"
6760,"-5hard/54580soft"
6772,"-5hard/54896soft"
6784,"-5hard/58443soft"
6799,"-5hard/58355soft"
6812,"-4hard/48902soft"
6824,"-4hard/51667soft"
6836,"-4hard/47778soft"
6849,"-4hard/52475soft"
6863,"-4hard/52621soft"
6879,"-4hard/52477soft"
6895,"-4hard/48852soft"
6912,"-4hard/45203soft"
6926,"-5hard/55175soft"
6941,"-5hard/50087soft"
6951,"-5hard/54580soft"
6964,"-5hard/54896soft"
6975,"-5hard/58443soft"
6990,"-5hard/58355soft"
7003,"-4hard/48902soft"
7015,"-4hard/51667soft"
7028,"-4hard/47778soft"
7041,"-4hard/52475soft"
7054,"-4hard/52621soft"
7071,"-4hard/52477soft"
7088,"-4hard/48852soft"
7104,"-4hard/45203soft"
7118,"-5hard/55175soft"
7134,"-5hard/50087soft"
7145,"-5hard/54580soft"
7157,"-5hard/54896soft"
7168,"-5hard/58443soft"
7183,"-5hard/58355soft"
7197,"-4hard/48902soft"
7210,"-4hard/51667soft"
7222,"-4hard/47778soft"
7235,"-4hard/52475soft"
7249,"-4hard/52621soft"
7266,"-4hard/52477soft"
7282,"-4hard/48852soft"
7300,"-4hard/45203soft"
7314,"-5hard/55175soft"
7330,"-5hard/50087soft"
7340,"-5hard/54580soft"
7352,"-5hard/54896soft"
7364,"-5hard/58443soft"
7378,"-5hard/58355soft"
7393,"-4hard/48902soft"
7405,"-4hard/51667soft"
7418,"-4hard/47778soft"
7431,"-4hard/52475soft"
7444,"-4hard/52621soft"
7461,"-4hard/52477soft"
7477,"-4hard/48852soft"
7493,"-4hard/45203soft"
7508,"-5hard/55175soft"
7524,"-5hard/50087soft"
7534,"-5hard/54580soft"
7546,"-5hard/54896soft"
7558,"-5hard/58443soft"
7573,"-5hard/58355soft"
7588,"-4hard/48902soft"
7599,"-4hard/51667soft"
7612,"-4hard/47778soft"
7625,"-4hard/52475soft"
7638,"-4hard/52621soft"
7654,"-4hard/52477soft"
7670,"-4hard/48852soft"
7686,"-4hard/45203soft"
7702,"-5hard/55175soft"
7717,"-5hard/50087soft"
7727,"-5hard/54580soft"
7739,"-5hard/54896soft"
7751,"-5hard/58443soft"
7766,"-5hard/58355soft"
7779,"-4hard/48902soft"
7792,"-4hard/51667soft"
7804,"-4hard/47778soft"
7817,"-4hard/52475soft"
7830,"-4hard/52621soft"
7847,"-4hard/52477soft"
7863,"-4hard/48852soft"
7879,"-4hard/45203soft"
7894,"-5hard/55175soft"
7909,"-5hard/50087soft"
7920,"-5hard/54580soft"
7931,"-5hard/54896soft"
7942,"-5hard/58443soft"
7957,"-5hard/58355soft"
7970,"-4hard/48902soft"
7984,"-4hard/51667soft"
7996,"-4hard/47778soft"
8009,"-4hard/52475soft"
8022,"-4hard/52621soft"
8039,"-4hard/52477soft"
8055,"-4hard/48852soft"
8071,"-4hard/45203soft"
8087,"-5hard/55175soft"
8102,"-5hard/50087soft"
8112,"-5hard/54580soft"
8124,"-5hard/54896soft"
8135,"-5hard/58443soft"
8151,"-5hard/58355soft"
8164,"-4hard/48902soft"
8176,"-4hard/51667soft"
8189,"-4hard/47778soft"
8202,"-4hard/52475soft"
8215,"-4hard/52621soft"
8231,"-4hard/52477soft"
8247,"-4hard/48852soft"
8263,"-4hard/45203soft"
8278,"-5hard/55175soft"
8293,"-5hard/50087soft"
8303,"-5hard/54580soft"
8316,"-5hard/54896soft"
8327,"-5hard/58443soft"
8342,"-5hard/58355soft"
8355,"-4hard/48902soft"
8367,"-4hard/51667soft"
8380,"-4hard/47778soft"
8392,"-4hard/52475soft"
8406,"-4hard/52621soft"
8423,"-4hard/52477soft"
8439,"-4hard/48852soft"
8456,"-4hard/45203soft"
8470,"-5hard/55175soft"
8487,"-5hard/50087soft"
8497,"-5hard/54580soft"
8508,"-5hard/54896soft"
8520,"-5hard/58443soft"
8535,"-5hard/58355soft"
8549,"-4hard/48902soft"
8561,"-4hard/51667soft"
8573,"-4hard/47778soft"
8586,"-4hard/52475soft"
8600,"-4hard/52621soft"
8615,"-4hard/52477soft"
8632,"-4hard/48852soft"
8648,"-4hard/45203soft"
8663,"-5hard/55175soft"
8678,"-5hard/50087soft"
8688,"-5hard/54580soft"
8701,"-5hard/54896soft"
8712,"-5hard/58443soft"
8727,"-5hard/58355soft"
8741,"-4hard/48902soft"
8753,"-4hard/51667soft"
8766,"-4hard/47778soft"
8778,"-4hard/52475soft"
8791,"-4hard/52621soft"
8807,"-4hard/52477soft"
8824,"-4hard/48852soft"
8840,"-4hard/45203soft"
8854,"-5hard/55175soft"
8870,"-5hard/50087soft"
8880,"-5hard/54580soft"
8892,"-5hard/54896soft"
8904,"-5hard/58443soft"
8918,"-5hard/58355soft"
8932,"-4hard/48902soft"
8944,"-4hard/51667soft"
8956,"-4hard/47778soft"
8969,"-4hard/52475soft"
8982,"-4hard/52621soft"
8998,"-4hard/52477soft"
9014,"-4hard/48852soft"
9031,"-4hard/45203soft"
9046,"-5hard/55175soft"
9062,"-5hard/50087soft"
9072,"-5hard/54580soft"
9083,"-5hard/54896soft"
9096,"-5hard/58443soft"
9110,"-5hard/58355soft"
9124,"-4hard/48902soft"
9136,"-4hard/51667soft"
9148,"-4hard/47778soft"
9161,"-4hard/52475soft"
9174,"-4hard/52621soft"
9190,"-4hard/52477soft"
9207,"-4hard/48852soft"
9223,"-4hard/45203soft"
9237,"-5hard/55175soft"
9253,"-5hard/50087soft"
9264,"-5hard/54580soft"
9275,"-5hard/54896soft"
9287,"-5hard/58443soft"
9301,"-5hard/58355soft"
9315,"-4hard/48902soft"
9328,"-4hard/51667soft"
9340,"-4hard/47778soft"
9353,"-4hard/52475soft"
9365,"-4hard/52621soft"
9382,"-4hard/52477soft"
9398,"-4hard/48852soft"
9415,"-4hard/45203soft"
9430,"-5hard/55175soft"
9446,"-5hard/50087soft"
9457,"-5hard/54580soft"
9468,"-5hard/54896soft"
9480,"-5hard/58443soft"
9496,"-5hard/58355soft"
9510,"-4hard/48902soft"
9522,"-4hard/51667soft"
9534,"-4hard/47778soft"
9547,"-4hard/52475soft"
9560,"-4hard/52621soft"
9576,"-4hard/52477soft"
9592,"-4hard/48852soft"
9610,"-4hard/45203soft"
9624,"-5hard/55175soft"
9639,"-5hard/50087soft"
9650,"-5hard/54580soft"
9661,"-5hard/54896soft"
9673,"-5hard/58443soft"
9688,"-5hard/58355soft"
9702,"-4hard/48902soft"
9715,"-4hard/51667soft"
9727,"-4hard/47778soft"
9740,"-4hard/52475soft"
9753,"-4hard/52621soft"
9770,"-4hard/52477soft"
9786,"-4hard/48852soft"
9802,"-4hard/45203soft"
9820,"-5hard/55175soft"
9836,"-5hard/50087soft"
9848,"-5hard/54580soft"
9862,"-5hard/54896soft"
9876,"-5hard/58443soft"
9894,"-5hard/58355soft"
9907,"-4hard/48902soft"
9919,"-4hard/51667soft"
9931,"-4hard/47778soft"
9944,"-4hard/52475soft"
9957,"-4hard/52621soft"
9973,"-4hard/52477soft"
9990,"-4hard/48852soft"
10001,"-4hard/45203soft"
