"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
52,4,4
81,4,5
105,4,5
136,4,6
163,4,5
194,4,6
221,4,5
244,4,6
268,4,6
285,4,5
301,4,4
318,4,5
337,4,6
352,4,5
371,4,6
392,4,7
412,4,8
428,4,6
447,4,8
467,4,5
487,4,9
497,4,4
510,4,6
523,4,5
538,4,7
563,4,10
582,4,10
596,4,7
610,4,7
629,4,9
649,4,8
669,4,10
680,4,6
697,4,9
715,4,9
731,4,8
754,4,9
775,4,10
794,4,10
813,4,9
830,4,9
847,4,9
866,4,9
883,4,10
901,4,10
919,4,10
939,4,10
954,4,8
969,4,9
983,4,9
999,4,10
1012,4,5
1025,4,6
1036,4,6
1051,4,8
1068,4,8
1087,4,11
1104,4,10
1118,4,9
1129,4,6
1139,4,6
1151,4,7
1164,4,8
1179,4,9
1194,4,9
1205,4,7
1221,4,10
1229,4,5
1240,4,6
1253,4,8
1265,4,8
1278,4,8
1296,4,11
1312,4,10
1326,4,9
1336,4,6
1350,4,6
1368,4,7
1381,4,8
1396,4,9
1409,4,9
1422,4,7
1437,4,10
1445,4,5
1455,4,6
1468,4,8
1481,4,8
1495,4,8
1512,4,11
1529,4,10
1545,4,9
1557,4,6
1567,4,6
1578,4,7
1594,4,8
1608,4,9
1623,4,9
1634,4,7
1649,4,10
1657,4,5
1668,4,6
1682,4,8
1696,4,8
1708,4,8
1726,4,11
1742,4,10
1757,4,9
1767,4,6
1777,4,6
1789,4,7
1802,4,8
1817,4,9
1831,4,9
1842,4,7
1857,4,10
1866,4,5
1876,4,6
1889,4,8
1902,4,8
1915,4,8
1932,4,11
1949,4,10
1963,4,9
1973,4,6
1985,4,6
1998,4,7
2013,4,8
2028,4,9
2043,4,9
2054,4,7
2069,4,10
2078,4,5
2088,4,6
2101,4,8
2113,4,8
2126,4,8
2143,4,11
2159,4,10
2173,4,9
2183,4,6
2193,4,6
2204,4,7
2218,4,8
2232,4,9
2247,4,9
2260,4,7
2277,4,10
2286,4,5
2295,4,6
2308,4,8
2321,4,8
2333,4,8
2352,4,11
2367,4,10
2384,4,9
2395,4,6
2406,4,6
2419,4,7
2431,4,8
2445,4,9
2459,4,9
2470,4,7
2487,4,10
2495,4,5
2504,4,6
2517,4,8
2529,4,8
2542,4,8
2559,4,11
2577,4,10
2594,4,9
2604,4,6
2615,4,6
2626,4,7
2639,4,8
2654,4,9
2667,4,9
2679,4,7
2695,4,10
2703,4,5
2712,4,6
2725,4,8
2737,4,8
2751,4,8
2768,4,11
2784,4,10
2798,4,9
2809,4,6
2820,4,6
2831,4,7
2844,4,8
2858,4,9
2873,4,9
2884,4,7
2900,4,10
2908,4,5
2917,4,6
2929,4,8
2943,4,8
2956,4,8
2974,4,11
2991,4,10
3007,4,9
3017,4,6
3027,4,6
3038,4,7
3051,4,8
3066,4,9
3081,4,9
3092,4,7
3107,4,10
3115,4,5
3125,4,6
3139,4,8
3151,4,8
3164,4,8
3181,4,11
3197,4,10
3211,4,9
3221,4,6
3231,4,6
3242,4,7
3255,4,8
3270,4,9
3284,4,9
3295,4,7
3310,4,10
3318,4,5
3329,4,6
3341,4,8
3354,4,8
3367,4,8
3385,4,11
3401,4,10
3416,4,9
3426,4,6
3436,4,6
3447,4,7
3461,4,8
3475,4,9
3490,4,9
3501,4,7
3517,4,10
3526,4,5
3537,4,6
3551,4,8
3565,4,8
3579,4,8
3599,4,11
3617,4,10
3632,4,9
3642,4,6
3652,4,6
3665,4,7
3678,4,8
3692,4,9
3706,4,9
3717,4,7
3733,4,10
3741,4,5
3750,4,6
3763,4,8
3776,4,8
3789,4,8
3806,4,11
3822,4,10
3837,4,9
3848,4,6
3859,4,6
3870,4,7
3884,4,8
3898,4,9
3912,4,9
3924,4,7
3939,4,10
3947,4,5
3957,4,6
3971,4,8
3986,4,8
3998,4,8
4016,4,11
4031,4,10
4045,4,9
4057,4,6
4066,4,6
4078,4,7
4091,4,8
4106,4,9
4120,4,9
4131,4,7
4147,4,10
4155,4,5
4164,4,6
4177,4,8
4190,4,8
4203,4,8
4220,4,11
4235,4,10
4250,4,9
4260,4,6
4270,4,6
4281,4,7
4294,4,8
4310,4,9
4324,4,9
4335,4,7
4350,4,10
4358,4,5
4367,4,6
4381,4,8
4393,4,8
4406,4,8
4423,4,11
4439,4,10
4454,4,9
4463,4,6
4473,4,6
4484,4,7
4497,4,8
4512,4,9
4526,4,9
4537,4,7
4552,4,10
4560,4,5
4570,4,6
4583,4,8
4596,4,8
4609,4,8
4627,4,11
4644,4,10
4658,4,9
4668,4,6
4678,4,6
4690,4,7
4703,4,8
4717,4,9
4731,4,9
4742,4,7
4760,4,10
4768,4,5
4777,4,6
4790,4,8
4802,4,8
4814,4,8
4833,4,11
4849,4,10
4866,4,9
4877,4,6
4889,4,6
4902,4,7
4915,4,8
4928,4,9
4942,4,9
4953,4,7
4969,4,10
4977,4,5
4986,4,6
4998,4,8
5011,4,8
5025,4,8
5042,4,11
5057,4,10
5072,4,9
5081,4,6
5093,4,6
5104,4,7
5117,4,8
5131,4,9
5145,4,9
5157,4,7
5172,4,10
5180,4,5
5189,4,6
5201,4,8
5215,4,8
5227,4,8
5244,4,11
5260,4,10
5274,4,9
5286,4,6
5296,4,6
5307,4,7
5319,4,8
5334,4,9
5349,4,9
5361,4,7
5377,4,10
5385,4,5
5394,4,6
5408,4,8
5422,4,8
5434,4,8
5451,4,11
5466,4,10
5481,4,9
5491,4,6
5501,4,6
5513,4,7
5526,4,8
5541,4,9
5555,4,9
5566,4,7
5582,4,10
5590,4,5
5599,4,6
5612,4,8
5625,4,8
5638,4,8
5654,4,11
5671,4,10
5686,4,9
5696,4,6
5705,4,6
5717,4,7
5731,4,8
5745,4,9
5759,4,9
5770,4,7
5785,4,10
5793,4,5
5803,4,6
5816,4,8
5828,4,8
5841,4,8
5858,4,11
5874,4,10
5888,4,9
5898,4,6
5908,4,6
5919,4,7
5932,4,8
5946,4,9
5960,4,9
5971,4,7
