"timeMillisSpent","score"
2914,"0hard/7829soft"
2922,"0hard/5986soft"
2931,"0hard/4586soft"
2939,"0hard/6723soft"
2949,"0hard/8123soft"
2957,"0hard/6152soft"
2965,"0hard/8019soft"
2974,"0hard/9276soft"
2984,"0hard/7223soft"
2992,"0hard/8099soft"
3000,"0hard/6764soft"
3009,"0hard/8716soft"
3017,"0hard/7575soft"
3026,"0hard/9630soft"
3034,"0hard/7608soft"
3044,"0hard/9225soft"
3051,"0hard/10278soft"
3061,"0hard/9390soft"
3072,"0hard/7946soft"
3081,"0hard/5912soft"
3089,"0hard/7989soft"
3097,"0hard/5873soft"
3108,"0hard/4632soft"
3117,"0hard/6723soft"
3128,"0hard/4782soft"
3137,"0hard/5964soft"
3145,"0hard/7403soft"
3153,"0hard/9045soft"
3164,"0hard/8169soft"
3177,"0hard/6069soft"
3185,"0hard/7780soft"
3193,"0hard/10192soft"
3203,"0hard/8031soft"
3211,"0hard/9072soft"
3219,"0hard/7372soft"
3230,"0hard/8556soft"
3237,"0hard/6580soft"
3245,"0hard/4913soft"
3253,"0hard/7141soft"
3265,"0hard/8864soft"
3273,"0hard/7220soft"
3280,"0hard/9557soft"
3288,"0hard/11070soft"
3296,"0hard/9210soft"
3303,"0hard/6935soft"
3313,"0hard/5806soft"
3321,"0hard/7950soft"
3329,"0hard/10192soft"
3337,"0hard/11070soft"
3347,"0hard/9786soft"
3355,"0hard/8135soft"
3365,"0hard/6364soft"
3373,"0hard/7674soft"
3381,"0hard/9786soft"
3390,"0hard/8135soft"
3398,"0hard/6166soft"
3406,"0hard/8222soft"
3414,"0hard/9630soft"
3425,"0hard/7608soft"
3434,"0hard/9786soft"
3443,"0hard/7538soft"
3451,"0hard/5498soft"
3461,"0hard/7575soft"
3472,"0hard/9630soft"
3480,"0hard/7920soft"
3488,"0hard/5783soft"
3496,"0hard/7470soft"
3506,"0hard/5418soft"
3514,"0hard/7110soft"
3522,"0hard/9018soft"
3532,"0hard/7617soft"
3540,"0hard/6280soft"
3551,"0hard/7470soft"
3560,"0hard/9018soft"
3568,"0hard/7297soft"
3576,"0hard/5300soft"
3584,"0hard/7369soft"
3593,"0hard/8733soft"
3601,"0hard/6978soft"
3609,"0hard/9062soft"
3617,"0hard/7915soft"
3625,"0hard/6521soft"
3635,"0hard/8222soft"
3643,"0hard/9630soft"
3654,"0hard/7608soft"
3664,"0hard/9018soft"
3674,"0hard/7617soft"
3682,"0hard/5920soft"
3692,"0hard/3977soft"
3701,"0hard/4966soft"
3710,"0hard/6385soft"
3717,"0hard/4962soft"
3726,"0hard/7009soft"
3734,"0hard/9071soft"
3742,"0hard/6935soft"
3752,"0hard/5806soft"
3761,"0hard/6897soft"
3770,"0hard/4893soft"
3779,"0hard/3994soft"
3787,"0hard/5618soft"
3798,"0hard/7747soft"
3806,"0hard/5952soft"
3814,"0hard/7262soft"
3824,"0hard/9786soft"
3831,"0hard/7608soft"
3840,"0hard/5498soft"
3848,"0hard/7575soft"
3856,"0hard/9630soft"
3863,"0hard/8222soft"
3873,"0hard/6217soft"
3881,"0hard/7750soft"
3892,"0hard/9247soft"
3899,"0hard/7186soft"
3909,"0hard/9276soft"
3920,"0hard/8019soft"
3929,"0hard/6713soft"
3937,"0hard/8222soft"
3945,"0hard/9630soft"
3953,"0hard/7920soft"
3962,"0hard/9276soft"
3970,"0hard/8019soft"
3985,"0hard/6713soft"
3994,"0hard/7920soft"
4003,"0hard/9630soft"
4014,"0hard/8222soft"
4022,"0hard/6354soft"
4031,"0hard/8267soft"
4039,"0hard/6723soft"
4053,"0hard/8123soft"
4062,"0hard/9357soft"
4070,"0hard/8018soft"
4079,"0hard/9613soft"
4086,"0hard/7490soft"
4094,"0hard/9210soft"
4105,"0hard/7464soft"
4112,"0hard/8926soft"
4120,"0hard/6742soft"
4129,"0hard/8728soft"
4139,"0hard/7017soft"
4151,"0hard/8430soft"
4162,"0hard/7177soft"
4171,"0hard/6106soft"
4181,"0hard/7819soft"
4193,"0hard/8932soft"
4202,"0hard/7390soft"
4210,"0hard/8728soft"
4218,"0hard/7673soft"
4228,"0hard/6217soft"
4238,"0hard/4261soft"
4248,"0hard/5263soft"
4259,"0hard/7017soft"
4271,"0hard/8218soft"
4280,"0hard/6801soft"
4290,"0hard/7449soft"
4297,"0hard/6737soft"
4314,"0hard/5581soft"
4322,"0hard/6488soft"
4333,"0hard/7727soft"
4342,"0hard/8867soft"
4350,"0hard/7254soft"
4358,"0hard/6116soft"
4365,"0hard/4333soft"
4375,"0hard/6317soft"
4384,"0hard/5485soft"
4392,"0hard/7375soft"
4400,"0hard/9613soft"
4407,"0hard/7457soft"
4415,"0hard/8915soft"
4430,"0hard/6970soft"
4438,"0hard/9044soft"
4450,"0hard/7375soft"
4460,"0hard/9613soft"
4469,"0hard/7457soft"
4478,"0hard/8915soft"
4487,"0hard/7271soft"
4495,"0hard/9357soft"
4503,"0hard/8123soft"
4511,"0hard/6723soft"
4521,"0hard/4632soft"
4530,"0hard/6354soft"
4540,"0hard/8222soft"
4548,"0hard/6713soft"
4558,"0hard/8019soft"
4568,"0hard/6204soft"
4577,"0hard/7223soft"
4584,"0hard/9276soft"
4592,"0hard/8019soft"
4607,"0hard/6204soft"
4617,"0hard/4657soft"
4629,"0hard/6713soft"
4637,"0hard/8222soft"
4645,"0hard/6521soft"
4653,"0hard/4518soft"
4665,"0hard/5765soft"
4675,"0hard/7474soft"
4682,"0hard/9630soft"
4692,"0hard/7920soft"
4699,"0hard/9276soft"
4708,"0hard/7223soft"
4718,"0hard/8099soft"
4729,"0hard/6801soft"
4737,"0hard/8218soft"
4748,"0hard/6435soft"
4760,"0hard/5263soft"
4770,"0hard/7390soft"
4778,"0hard/8728soft"
4787,"0hard/7673soft"
4796,"0hard/6152soft"
4804,"0hard/8123soft"
4814,"0hard/9357soft"
4821,"0hard/7296soft"
4831,"0hard/6016soft"
4839,"0hard/8123soft"
4847,"0hard/9357soft"
4855,"0hard/8018soft"
4863,"0hard/9613soft"
4870,"0hard/7457soft"
4878,"0hard/8915soft"
4887,"0hard/7920soft"
4896,"0hard/6459soft"
4906,"0hard/4629soft"
4914,"0hard/2521soft"
4925,"0hard/4632soft"
4934,"0hard/6354soft"
4943,"0hard/7989soft"
4951,"0hard/5722soft"
4962,"0hard/7306soft"
4970,"0hard/9186soft"
4977,"0hard/7989soft"
4987,"0hard/8403soft"
4996,"0hard/9619soft"
5003,"0hard/9186soft"
5011,"0hard/7989soft"
5019,"0hard/6354soft"
5027,"0hard/7111soft"
5040,"0hard/5390soft"
5050,"0hard/3297soft"
5058,"0hard/4148soft"
5068,"0hard/3374soft"
5076,"0hard/4367soft"
5085,"0hard/7072soft"
5093,"0hard/4730soft"
5103,"0hard/6811soft"
5115,"0hard/5157soft"
5123,"0hard/3750soft"
5134,"0hard/5851soft"
5142,"0hard/7070soft"
5152,"0hard/5267soft"
5160,"0hard/3750soft"
5169,"0hard/5160soft"
5177,"0hard/7212soft"
5189,"0hard/6106soft"
5199,"0hard/7514soft"
5209,"0hard/8430soft"
5216,"0hard/7017soft"
5227,"0hard/5115soft"
5235,"0hard/6620soft"
5243,"0hard/8633soft"
5250,"0hard/7407soft"
5262,"0hard/5833soft"
5270,"0hard/7867soft"
5278,"0hard/9186soft"
5288,"0hard/7989soft"
5297,"0hard/8403soft"
5305,"0hard/9619soft"
5312,"0hard/9130soft"
5321,"0hard/7867soft"
5329,"0hard/9186soft"
5338,"0hard/7989soft"
5347,"0hard/8403soft"
5355,"0hard/6559soft"
5363,"0hard/7777soft"
5373,"0hard/6811soft"
5381,"0hard/5452soft"
5389,"0hard/7514soft"
5397,"0hard/5415soft"
5408,"0hard/4387soft"
5417,"0hard/5803soft"
5425,"0hard/7920soft"
5433,"0hard/8915soft"
5442,"0hard/7271soft"
5450,"0hard/9357soft"
5460,"0hard/8123soft"
5470,"0hard/6267soft"
5480,"0hard/7920soft"
5489,"0hard/5871soft"
5499,"0hard/7920soft"
5508,"0hard/5783soft"
5516,"0hard/7547soft"
5524,"0hard/8501soft"
5531,"0hard/6699soft"
5539,"0hard/5584soft"
5548,"0hard/4037soft"
5557,"0hard/5783soft"
5567,"0hard/7950soft"
5576,"0hard/9210soft"
5585,"0hard/11070soft"
5598,"0hard/10192soft"
5610,"0hard/8135soft"
5621,"0hard/6166soft"
5631,"0hard/7634soft"
5641,"0hard/5711soft"
5649,"0hard/6715soft"
5657,"0hard/8199soft"
5666,"0hard/6620soft"
5676,"0hard/5711soft"
5685,"0hard/6715soft"
5698,"0hard/5735soft"
5712,"0hard/7111soft"
5719,"0hard/5893soft"
5728,"0hard/7617soft"
5735,"0hard/9018soft"
5743,"0hard/7608soft"
5752,"0hard/9630soft"
5763,"0hard/7920soft"
5774,"0hard/6713soft"
5786,"0hard/8222soft"
5801,"0hard/9630soft"
5810,"0hard/7920soft"
5818,"0hard/9276soft"
5827,"0hard/8019soft"
5840,"0hard/6713soft"
5848,"0hard/7920soft"
5856,"0hard/9630soft"
5865,"0hard/7608soft"
5876,"0hard/9786soft"
5885,"0hard/11070soft"
5895,"0hard/10192soft"
5904,"0hard/8135soft"
5913,"0hard/6339soft"
5921,"0hard/7780soft"
5930,"0hard/9071soft"
5938,"0hard/11070soft"
5947,"0hard/10192soft"
5954,"0hard/7836soft"
5964,"0hard/6364soft"
5974,"0hard/4695soft"
5982,"0hard/6152soft"
5990,"0hard/8135soft"
5999,"0hard/10192soft"
6009,"0hard/11070soft"
6017,"0hard/9786soft"
6027,"0hard/8135soft"
6034,"0hard/10192soft"
6042,"0hard/8031soft"
6050,"0hard/5783soft"
6059,"0hard/7547soft"
6067,"0hard/5315soft"
6075,"0hard/3440soft"
6086,"0hard/4539soft"
6094,"0hard/6294soft"
6103,"0hard/8613soft"
6110,"0hard/6992soft"
6120,"0hard/5356soft"
6128,"0hard/3240soft"
6137,"0hard/5300soft"
6146,"0hard/3608soft"
6157,"0hard/5629soft"
6167,"0hard/7464soft"
6177,"0hard/5881soft"
6186,"0hard/7220soft"
6194,"0hard/9357soft"
6202,"0hard/8018soft"
6210,"0hard/9613soft"
6221,"0hard/7403soft"
6229,"0hard/5556soft"
6237,"0hard/6620soft"
6246,"0hard/4561soft"
6254,"0hard/6636soft"
6261,"0hard/5765soft"
6269,"0hard/4518soft"
6278,"0hard/6521soft"
6286,"0hard/8222soft"
6296,"0hard/9630soft"
6304,"0hard/7920soft"
6313,"0hard/9276soft"
6322,"0hard/7220soft"
6331,"0hard/9557soft"
6339,"0hard/7836soft"
6347,"0hard/6364soft"
6356,"0hard/8135soft"
6368,"0hard/10192soft"
6376,"0hard/8031soft"
6388,"0hard/6130soft"
6396,"0hard/7950soft"
6405,"0hard/6090soft"
6413,"0hard/7464soft"
6421,"0hard/8926soft"
6429,"0hard/7547soft"
6437,"0hard/5584soft"
6445,"0hard/7547soft"
6458,"0hard/8501soft"
6465,"0hard/7081soft"
6474,"0hard/5026soft"
6482,"0hard/6440soft"
6490,"0hard/8758soft"
6502,"0hard/6610soft"
6510,"0hard/8613soft"
6519,"0hard/6992soft"
6527,"0hard/4937soft"
6536,"0hard/4097soft"
6546,"0hard/5846soft"
6554,"0hard/4263soft"
6563,"0hard/5356soft"
6573,"0hard/6992soft"
6581,"0hard/5846soft"
6591,"0hard/7547soft"
6600,"0hard/5338soft"
6608,"0hard/7407soft"
6617,"0hard/5796soft"
6626,"0hard/6824soft"
6633,"0hard/8932soft"
6645,"0hard/7819soft"
6653,"0hard/6106soft"
6662,"0hard/7212soft"
6672,"0hard/5160soft"
6680,"0hard/6781soft"
6690,"0hard/8218soft"
6699,"0hard/6435soft"
6710,"0hard/5263soft"
6718,"0hard/7390soft"
6726,"0hard/8728soft"
6733,"0hard/7017soft"
6741,"0hard/5580soft"
6753,"0hard/6991soft"
6761,"0hard/9062soft"
6768,"0hard/7223soft"
6778,"0hard/9276soft"
6786,"0hard/8019soft"
6795,"0hard/6713soft"
6804,"0hard/8222soft"
6813,"0hard/9630soft"
6823,"0hard/7920soft"
6833,"0hard/5710soft"
6843,"0hard/7223soft"
6852,"0hard/9276soft"
6860,"0hard/7920soft"
6867,"0hard/9630soft"
6878,"0hard/8222soft"
6885,"0hard/6217soft"
6894,"0hard/7392soft"
6903,"0hard/9247soft"
6911,"0hard/7750soft"
6922,"0hard/6217soft"
6932,"0hard/8222soft"
6941,"0hard/6521soft"
6950,"0hard/7915soft"
6959,"0hard/6204soft"
6968,"0hard/8019soft"
6976,"0hard/9276soft"
6985,"0hard/7223soft"
6996,"0hard/9062soft"
7005,"0hard/7915soft"
7013,"0hard/6521soft"
7021,"0hard/4384soft"
7032,"0hard/5324soft"
7040,"0hard/7634soft"
7050,"0hard/8791soft"
7064,"0hard/7608soft"
7072,"0hard/8509soft"
7083,"0hard/10278soft"
7091,"0hard/8806soft"
7098,"0hard/9899soft"
7105,"0hard/8223soft"
7114,"0hard/6234soft"
7126,"0hard/7612soft"
7134,"0hard/9562soft"
7142,"0hard/8367soft"
7150,"0hard/10278soft"
7158,"0hard/9390soft"
7165,"0hard/7489soft"
7175,"0hard/5963soft"
7184,"0hard/8019soft"
7192,"0hard/6713soft"
7200,"0hard/8222soft"
7209,"0hard/9630soft"
7219,"0hard/7920soft"
7227,"0hard/5783soft"
7235,"0hard/7608soft"
7246,"0hard/9630soft"
7253,"0hard/8222soft"
7262,"0hard/6713soft"
7271,"0hard/4681soft"
7280,"0hard/6217soft"
7290,"0hard/8222soft"
7298,"0hard/6521soft"
7306,"0hard/7915soft"
7316,"0hard/9062soft"
7324,"0hard/6990soft"
7333,"0hard/5799soft"
7341,"0hard/7392soft"
7348,"0hard/9630soft"
7362,"0hard/7920soft"
7370,"0hard/9276soft"
7377,"0hard/8019soft"
7385,"0hard/6713soft"
7397,"0hard/8222soft"
7409,"0hard/9630soft"
7416,"0hard/7920soft"
7423,"0hard/9276soft"
7431,"0hard/8019soft"
7440,"0hard/6713soft"
7448,"0hard/7920soft"
7460,"0hard/5783soft"
7468,"0hard/3728soft"
7478,"0hard/5501soft"
7490,"0hard/7369soft"
7499,"0hard/8733soft"
7510,"0hard/7297soft"
7517,"0hard/5300soft"
7526,"0hard/7369soft"
7533,"0hard/8240soft"
7541,"0hard/6565soft"
7549,"0hard/5501soft"
7558,"0hard/7220soft"
7565,"0hard/9225soft"
7574,"0hard/6978soft"
7583,"0hard/9062soft"
7592,"0hard/7915soft"
7602,"0hard/6521soft"
7611,"0hard/4657soft"
7620,"0hard/2675soft"
7629,"0hard/3956soft"
7637,"0hard/5800soft"
7646,"0hard/7946soft"
7654,"0hard/9390soft"
7662,"0hard/10278soft"
7669,"0hard/9225soft"
7676,"0hard/7074soft"
7684,"0hard/9130soft"
7695,"0hard/7867soft"
7702,"0hard/9186soft"
7710,"0hard/9619soft"
7717,"0hard/9130soft"
7724,"0hard/7341soft"
7731,"0hard/9630soft"
7739,"0hard/7608soft"
7747,"0hard/9225soft"
7756,"0hard/10278soft"
7763,"0hard/8509soft"
7773,"0hard/7946soft"
7782,"0hard/9390soft"
7790,"0hard/7489soft"
7798,"0hard/5555soft"
7808,"0hard/7400soft"
7816,"0hard/9390soft"
7823,"0hard/7489soft"
7831,"0hard/8806soft"
7839,"0hard/10278soft"
7847,"0hard/8509soft"
7860,"0hard/7946soft"
7868,"0hard/5876soft"
7878,"0hard/7461soft"
7887,"0hard/5202soft"
7895,"0hard/7014soft"
7903,"0hard/9168soft"
7910,"0hard/10238soft"
7918,"0hard/8697soft"
7927,"0hard/7166soft"
7934,"0hard/8976soft"
7942,"0hard/6751soft"
7949,"0hard/7927soft"
7958,"0hard/9171soft"
7966,"0hard/7280soft"
7976,"0hard/6194soft"
7983,"0hard/8285soft"
7996,"0hard/6096soft"
8004,"0hard/5047soft"
8012,"0hard/3748soft"
8022,"0hard/5618soft"
8030,"0hard/6992soft"
8038,"0hard/9210soft"
8047,"0hard/11070soft"
8054,"0hard/10192soft"
8066,"0hard/8031soft"
8074,"0hard/9072soft"
8084,"0hard/7372soft"
8093,"0hard/6070soft"
8102,"0hard/3966soft"
8110,"0hard/5940soft"
8119,"0hard/4627soft"
8130,"0hard/6364soft"
8139,"0hard/8135soft"
8147,"0hard/10192soft"
8156,"0hard/8031soft"
8165,"0hard/5986soft"
8175,"0hard/7829soft"
8184,"0hard/9168soft"
8193,"0hard/8031soft"
8201,"0hard/9072soft"
8213,"0hard/10298soft"
8221,"0hard/8556soft"
8229,"0hard/7372soft"
8237,"0hard/9072soft"
8245,"0hard/7645soft"
8255,"0hard/8774soft"
8263,"0hard/7490soft"
8270,"0hard/5435soft"
8280,"0hard/7180soft"
8287,"0hard/6095soft"
8295,"0hard/7200soft"
8304,"0hard/5391soft"
8312,"0hard/7514soft"
8321,"0hard/5452soft"
8331,"0hard/7212soft"
8341,"0hard/5065soft"
8350,"0hard/3204soft"
8358,"0hard/5489soft"
8366,"0hard/7547soft"
8374,"0hard/5717soft"
8384,"0hard/6925soft"
8392,"0hard/4996soft"
8402,"0hard/6897soft"
8413,"0hard/5485soft"
8421,"0hard/4572soft"
8432,"0hard/5806soft"
8441,"0hard/7950soft"
8449,"0hard/10192soft"
8456,"0hard/11070soft"
8463,"0hard/9557soft"
8473,"0hard/7674soft"
8483,"0hard/5881soft"
8493,"0hard/7490soft"
8501,"0hard/9786soft"
8508,"0hard/7538soft"
8518,"0hard/5833soft"
8531,"0hard/4840soft"
8540,"0hard/6364soft"
8547,"0hard/7836soft"
8560,"0hard/10192soft"
8570,"0hard/8031soft"
8578,"0hard/6130soft"
8586,"0hard/7848soft"
8597,"0hard/8953soft"
8605,"0hard/6610soft"
8617,"0hard/5338soft"
8625,"-1hard/7605soft"
8635,"0hard/5497soft"
8643,"0hard/3596soft"
8652,"0hard/5076soft"
8663,"-1hard/7485soft"
8677,"0hard/5846soft"
8685,"0hard/4144soft"
8693,"0hard/5646soft"
8701,"0hard/7547soft"
8709,"0hard/5846soft"
8718,"0hard/7950soft"
8726,"0hard/6130soft"
8734,"0hard/8031soft"
8741,"0hard/9168soft"
8749,"0hard/7848soft"
8757,"0hard/6130soft"
8766,"0hard/8135soft"
8775,"0hard/10192soft"
8784,"0hard/7950soft"
8793,"0hard/9210soft"
8801,"0hard/6992soft"
8809,"0hard/4881soft"
8819,"0hard/6970soft"
8827,"0hard/5871soft"
8835,"0hard/7920soft"
8845,"0hard/9044soft"
8852,"0hard/7169soft"
8861,"0hard/9357soft"
8870,"0hard/8018soft"
8878,"0hard/9613soft"
8885,"0hard/7490soft"
8893,"0hard/8697soft"
8901,"0hard/9867soft"
8909,"0hard/8953soft"
8916,"0hard/6610soft"
8925,"0hard/5711soft"
8935,"0hard/4247soft"
8943,"0hard/6130soft"
8952,"0hard/7645soft"
8960,"0hard/9072soft"
8970,"0hard/10298soft"
8977,"0hard/8774soft"
8985,"0hard/7083soft"
8993,"0hard/5881soft"
9001,"0hard/8018soft"
9009,"0hard/9613soft"
9017,"0hard/7457soft"
9025,"0hard/6459soft"
9033,"0hard/4406soft"
9043,"0hard/6354soft"
9052,"0hard/8267soft"
9064,"0hard/9613soft"
9073,"0hard/7457soft"
9081,"0hard/6459soft"
9092,"0hard/8267soft"
9101,"0hard/6723soft"
9110,"0hard/8123soft"
9117,"0hard/9357soft"
9124,"0hard/7271soft"
9132,"0hard/8915soft"
9140,"0hard/7920soft"
9148,"0hard/6160soft"
9156,"0hard/8123soft"
9166,"0hard/6723soft"
9173,"0hard/8018soft"
9182,"0hard/9357soft"
9191,"0hard/7296soft"
9199,"0hard/5580soft"
9207,"0hard/6991soft"
9215,"0hard/9130soft"
9224,"0hard/7867soft"
9232,"0hard/6152soft"
9242,"0hard/7673soft"
9251,"0hard/8728soft"
9260,"0hard/7017soft"
9270,"0hard/8218soft"
9281,"0hard/6801soft"
9290,"0hard/7449soft"
9299,"0hard/6737soft"
9314,"0hard/5267soft"
9323,"0hard/6801soft"
9335,"0hard/8218soft"
9345,"0hard/6212soft"
9353,"0hard/4625soft"
9361,"0hard/6182soft"
9372,"0hard/4096soft"
9381,"0hard/6433soft"
9389,"0hard/5328soft"
9397,"0hard/7063soft"
9409,"0hard/8758soft"
9417,"0hard/7180soft"
9425,"0hard/9210soft"
9432,"0hard/7464soft"
9440,"0hard/5881soft"
9448,"0hard/8018soft"
9458,"0hard/6723soft"
9466,"0hard/8123soft"
9474,"0hard/9357soft"
9481,"0hard/6927soft"
