"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
80,4,4
115,4,4
142,4,4
169,4,5
196,4,5
226,4,5
257,4,6
307,4,11
336,4,7
384,4,13
407,4,7
437,4,9
450,4,4
468,4,4
482,4,5
497,4,5
508,4,4
521,4,5
535,4,7
550,4,7
563,4,6
574,4,4
591,4,5
601,4,4
615,4,6
633,4,7
647,4,5
665,4,7
685,4,7
699,4,5
717,4,6
738,4,7
751,4,5
767,4,7
784,4,6
796,4,4
808,4,5
817,4,4
837,4,7
851,4,6
865,4,5
895,4,8
912,4,5
945,4,9
966,4,9
985,4,8
1001,4,8
1014,4,6
1047,4,15
1058,4,4
1076,4,8
1085,4,4
1096,4,5
1109,4,5
1121,4,5
1130,4,4
1147,4,7
1162,4,6
1172,4,4
1186,4,6
1209,4,7
1232,4,11
1248,4,8
1259,4,5
1276,4,9
1286,4,5
1297,4,5
1308,4,6
1319,4,5
1328,4,5
1345,4,8
1359,4,7
1377,4,9
1393,4,7
1405,4,6
1421,4,8
1437,4,7
1446,4,4
1456,4,5
1471,4,8
1482,4,5
1490,4,4
1503,4,6
1513,4,5
1522,4,4
1544,4,6
1566,4,10
1577,4,5
1594,4,8
1603,4,4
1618,4,7
1626,4,4
1634,4,4
1653,4,10
1660,4,4
1670,4,5
1680,4,5
1694,4,7
1708,4,6
1723,4,7
1734,4,5
1749,4,7
1766,4,8
1779,4,6
1791,4,5
1805,4,6
1835,4,14
1850,4,7
1861,4,6
1883,4,11
1895,4,6
1905,4,4
1921,4,8
1939,4,8
1951,4,5
1965,4,7
1982,4,8
1997,4,7
2014,4,9
2025,4,6
2040,4,8
2050,4,5
2064,4,7
2072,4,4
2082,4,5
2095,4,7
2111,4,8
2137,4,13
2152,4,7
2169,4,8
2180,4,5
2193,4,6
2208,4,7
2222,4,6
2232,4,5
2256,4,12
2265,4,4
2274,4,4
2284,4,5
2294,4,5
2314,4,11
2327,4,6
2341,4,7
2361,4,10
2380,4,9
2396,4,8
2419,4,12
2431,4,6
2439,4,4
2450,4,5
2465,4,8
2474,4,4
2486,4,6
2498,4,7
2514,4,8
2530,4,9
2544,4,7
2556,4,6
2574,4,10
2583,4,4
2601,4,9
2609,4,4
2617,4,4
2625,4,4
2633,4,4
2643,4,5
2652,4,4
2664,4,6
2674,4,5
2715,4,21
2732,4,8
2744,4,5
2767,4,10
2778,4,5
2789,4,5
2803,4,7
2815,4,6
2824,4,4
2836,4,6
2847,4,5
2857,4,5
2868,4,5
2887,4,9
2903,4,8
2916,4,6
2927,4,5
2943,4,8
2961,4,10
2973,4,6
2984,4,5
2994,4,5
3008,4,7
3023,4,7
3033,4,4
3060,4,13
3078,4,8
3102,4,11
3113,4,5
3122,4,4
3140,4,9
3158,4,10
3166,4,4
3176,4,5
3187,4,6
3203,4,8
3211,4,4
3223,4,6
3245,4,12
