"timeMillisSpent","score"
2040,"0hard/9225soft"
2050,"0hard/7074soft"
2064,"0hard/8822soft"
2072,"0hard/6792soft"
2082,"0hard/8915soft"
2095,"0hard/7920soft"
2111,"0hard/6459soft"
2137,"0hard/4629soft"
2152,"0hard/5642soft"
2169,"0hard/3571soft"
2180,"0hard/5265soft"
2193,"0hard/3427soft"
2208,"0hard/5033soft"
2222,"0hard/6076soft"
2232,"0hard/4878soft"
2256,"0hard/3505soft"
2265,"0hard/5407soft"
2274,"0hard/7111soft"
2284,"0hard/8932soft"
2294,"0hard/7750soft"
2314,"0hard/6217soft"
2327,"0hard/8222soft"
2341,"0hard/6521soft"
2361,"0hard/4657soft"
2380,"0hard/5710soft"
2396,"0hard/7223soft"
2419,"0hard/8099soft"
2431,"0hard/6801soft"
2439,"0hard/4625soft"
2450,"0hard/6116soft"
2465,"0hard/3943soft"
2474,"0hard/4994soft"
2486,"0hard/7241soft"
2498,"0hard/5470soft"
2514,"0hard/7675soft"
2530,"0hard/6453soft"
2544,"0hard/8509soft"
2556,"0hard/7946soft"
2574,"0hard/6166soft"
2583,"0hard/8135soft"
2601,"0hard/5952soft"
2609,"0hard/7747soft"
2617,"0hard/8892soft"
2625,"0hard/7309soft"
2633,"0hard/5102soft"
2643,"0hard/7186soft"
2652,"0hard/5671soft"
2664,"0hard/7920soft"
2674,"0hard/6713soft"
2715,"0hard/4727soft"
2732,"0hard/2663soft"
2744,"0hard/732soft"
2767,"0hard/2358soft"
2778,"0hard/3748soft"
2789,"0hard/4839soft"
2803,"0hard/6897soft"
2815,"0hard/4734soft"
2824,"0hard/6823soft"
2836,"0hard/5110soft"
2847,"0hard/6078soft"
2857,"0hard/4572soft"
2868,"0hard/3577soft"
2887,"0hard/4519soft"
2903,"0hard/3003soft"
2916,"0hard/5078soft"
2927,"0hard/6815soft"
2943,"-1hard/9109soft"
2961,"0hard/7310soft"
2973,"0hard/5250soft"
2984,"0hard/6385soft"
2994,"0hard/5078soft"
3008,"0hard/4017soft"
3023,"0hard/5112soft"
3033,"0hard/3558soft"
3060,"0hard/1382soft"
3078,"0hard/3124soft"
3102,"0hard/5427soft"
3113,"0hard/4336soft"
3122,"0hard/6459soft"
3140,"0hard/8267soft"
3158,"0hard/9613soft"
3166,"0hard/8018soft"
3176,"0hard/9357soft"
3187,"0hard/7296soft"
3203,"0hard/5580soft"
3211,"0hard/6801soft"
3223,"0hard/8218soft"
3245,"0hard/6781soft"
3277,"0hard/5160soft"
3287,"0hard/7212soft"
3310,"0hard/6106soft"
3327,"0hard/7819soft"
3341,"0hard/8932soft"
3357,"0hard/7128soft"
3376,"0hard/9210soft"
3393,"0hard/7464soft"
3405,"0hard/5300soft"
3421,"0hard/6699soft"
3433,"0hard/4932soft"
3442,"0hard/3239soft"
3452,"0hard/5118soft"
3469,"0hard/6935soft"
3479,"0hard/5230soft"
3494,"0hard/7538soft"
3516,"0hard/5498soft"
3532,"0hard/7608soft"
3544,"0hard/6166soft"
3553,"0hard/8222soft"
3566,"0hard/6354soft"
3579,"0hard/4632soft"
3594,"0hard/6723soft"
3606,"0hard/8123soft"
3623,"0hard/6267soft"
3640,"0hard/7169soft"
3650,"0hard/9044soft"
3662,"0hard/6982soft"
3676,"0hard/5048soft"
3689,"0hard/6922soft"
3702,"0hard/8028soft"
3710,"0hard/7014soft"
3721,"0hard/9168soft"
3742,"0hard/7848soft"
3755,"0hard/5711soft"
3765,"0hard/4336soft"
3778,"0hard/6152soft"
3788,"0hard/7377soft"
3799,"0hard/5397soft"
3810,"0hard/7474soft"
3825,"0hard/8932soft"
3839,"0hard/6877soft"
3847,"0hard/9062soft"
3859,"0hard/7223soft"
3869,"0hard/8099soft"
3877,"0hard/6801soft"
3885,"0hard/5267soft"
3893,"0hard/6781soft"
3902,"0hard/5160soft"
3917,"0hard/4261soft"
3929,"0hard/6217soft"
3947,"0hard/7390soft"
3961,"0hard/8932soft"
3974,"0hard/7341soft"
3982,"0hard/9630soft"
3995,"0hard/7608soft"
4005,"0hard/9786soft"
4015,"0hard/11070soft"
4024,"0hard/10192soft"
4031,"0hard/8031soft"
4039,"0hard/9168soft"
4052,"0hard/7829soft"
4062,"0hard/5831soft"
4078,"0hard/6631soft"
4089,"0hard/4967soft"
4113,"0hard/5718soft"
4126,"0hard/4906soft"
4135,"0hard/6675soft"
4143,"0hard/5833soft"
4151,"0hard/7310soft"
4163,"0hard/5821soft"
4172,"0hard/7836soft"
4186,"0hard/5986soft"
4200,"0hard/7547soft"
4211,"0hard/6090soft"
4229,"0hard/4094soft"
4245,"0hard/5562soft"
4257,"0hard/7128soft"
4271,"0hard/5020soft"
4284,"0hard/6395soft"
4291,"0hard/7664soft"
4309,"0hard/6343soft"
4321,"0hard/8633soft"
4328,"0hard/6952soft"
4337,"0hard/9044soft"
4345,"0hard/7920soft"
4363,"0hard/6370soft"
4373,"0hard/4249soft"
4386,"0hard/6460soft"
4404,"0hard/7514soft"
4414,"0hard/5415soft"
4430,"0hard/6323soft"
4449,"0hard/4415soft"
4462,"0hard/6840soft"
4473,"0hard/8099soft"
4491,"0hard/6877soft"
4502,"0hard/5871soft"
4524,"0hard/7750soft"
4540,"0hard/6140soft"
4556,"0hard/4727soft"
4568,"0hard/6713soft"
4581,"0hard/4681soft"
4591,"0hard/5671soft"
4609,"0hard/7392soft"
4633,"0hard/9247soft"
4647,"0hard/7018soft"
4658,"0hard/4962soft"
4674,"0hard/6978soft"
4684,"0hard/8733soft"
4702,"0hard/7297soft"
4717,"0hard/5920soft"
4727,"0hard/7617soft"
4741,"0hard/6280soft"
4752,"0hard/4169soft"
4774,"0hard/5699soft"
4783,"0hard/6897soft"
4793,"0hard/4988soft"
4803,"0hard/7111soft"
4811,"0hard/8932soft"
4825,"0hard/7474soft"
4837,"0hard/9630soft"
4853,"0hard/7575soft"
4864,"0hard/8716soft"
4875,"0hard/6929soft"
4897,"0hard/5299soft"
4910,"0hard/3348soft"
4925,"0hard/4862soft"
4952,"0hard/3850soft"
4965,"0hard/2181soft"
4977,"0hard/4085soft"
4988,"0hard/6140soft"
5010,"0hard/8019soft"
5023,"0hard/9276soft"
5039,"0hard/7920soft"
5051,"0hard/5783soft"
5059,"0hard/7674soft"
5070,"0hard/9786soft"
5079,"0hard/8135soft"
5087,"0hard/6339soft"
5107,"0hard/7780soft"
5116,"0hard/6069soft"
5125,"0hard/6591soft"
5136,"0hard/7980soft"
5150,"0hard/6504soft"
5162,"0hard/4548soft"
5177,"-1hard/6465soft"
5197,"-1hard/4300soft"
5205,"0hard/3020soft"
5216,"0hard/4872soft"
5225,"0hard/3952soft"
5244,"0hard/1671soft"
5255,"0hard/2609soft"
5265,"0hard/864soft"
5274,"0hard/2199soft"
5288,"0hard/1218soft"
5302,"0hard/3337soft"
5329,"0hard/4929soft"
5338,"0hard/3748soft"
5349,"0hard/5871soft"
5357,"0hard/7750soft"
5365,"0hard/8932soft"
5375,"0hard/7111soft"
5394,"0hard/9276soft"
5412,"0hard/7920soft"
5433,"0hard/5783soft"
5448,"0hard/7141soft"
5463,"0hard/4929soft"
5473,"0hard/6830soft"
5487,"0hard/4583soft"
5503,"0hard/2495soft"
5514,"0hard/4025soft"
5523,"0hard/5732soft"
5535,"0hard/5048soft"
5549,"0hard/6192soft"
5564,"-1hard/8653soft"
5575,"-1hard/9537soft"
5589,"0hard/7812soft"
5610,"0hard/10106soft"
5623,"0hard/8121soft"
5631,"0hard/5921soft"
5650,"0hard/4953soft"
5662,"0hard/6174soft"
5672,"0hard/4290soft"
5687,"0hard/6453soft"
5698,"0hard/8468soft"
5712,"0hard/9692soft"
5728,"0hard/7241soft"
5751,"0hard/5545soft"
5760,"0hard/7554soft"
5776,"0hard/6352soft"
5789,"0hard/4922soft"
5810,"0hard/3795soft"
5826,"0hard/5800soft"
5841,"0hard/7946soft"
5851,"0hard/6166soft"
5863,"0hard/7634soft"
5879,"0hard/8791soft"
5888,"0hard/6830soft"
5899,"0hard/8020soft"
5923,"0hard/6783soft"
5937,"0hard/4608soft"
5948,"0hard/6448soft"
5959,"0hard/5297soft"
5968,"0hard/7372soft"
5985,"0hard/9072soft"
6000,"0hard/7645soft"
6011,"0hard/6130soft"
6024,"0hard/7950soft"
6046,"0hard/9210soft"
6056,"0hard/7464soft"
6067,"0hard/8926soft"
6080,"0hard/7063soft"
6091,"0hard/5328soft"
6099,"0hard/7310soft"
6111,"0hard/5821soft"
6123,"0hard/7780soft"
6131,"0hard/5806soft"
6147,"0hard/7950soft"
6160,"0hard/5783soft"
6171,"0hard/6954soft"
6184,"0hard/5497soft"
6207,"0hard/7372soft"
6216,"0hard/8556soft"
6231,"0hard/7083soft"
6239,"0hard/4913soft"
6247,"0hard/7087soft"
6262,"0hard/5713soft"
6277,"0hard/7341soft"
6287,"0hard/9130soft"
6294,"0hard/9619soft"
6307,"0hard/9186soft"
6323,"0hard/7189soft"
6342,"0hard/5103soft"
6350,"0hard/7086soft"
6358,"0hard/5711soft"
6369,"0hard/4247soft"
6377,"0hard/6130soft"
6386,"0hard/4586soft"
6397,"0hard/6364soft"
6409,"0hard/4840soft"
6422,"0hard/5833soft"
6434,"0hard/7310soft"
6447,"0hard/9071soft"
6460,"0hard/6935soft"
6470,"0hard/9210soft"
6478,"0hard/7950soft"
6490,"0hard/6152soft"
6507,"0hard/4336soft"
6520,"0hard/6075soft"
6530,"0hard/7950soft"
6544,"0hard/6090soft"
6556,"0hard/7547soft"
6564,"0hard/8926soft"
6576,"0hard/7220soft"
6583,"0hard/8976soft"
6599,"0hard/10238soft"
6608,"0hard/8276soft"
6617,"0hard/9479soft"
6625,"0hard/7117soft"
6636,"0hard/4924soft"
6645,"0hard/7147soft"
6655,"0hard/5308soft"
6668,"0hard/7479soft"
6682,"0hard/6593soft"
6696,"0hard/5581soft"
6707,"0hard/6737soft"
6726,"0hard/5267soft"
6737,"0hard/6781soft"
6753,"0hard/5033soft"
6763,"0hard/6436soft"
6778,"0hard/5387soft"
6793,"0hard/7454soft"
6808,"0hard/5833soft"
6820,"0hard/7920soft"
6834,"0hard/8915soft"
6846,"0hard/7457soft"
6855,"0hard/5556soft"
6873,"0hard/6620soft"
6889,"0hard/4519soft"
6906,"0hard/3625soft"
6916,"0hard/5990soft"
6932,"0hard/3867soft"
6941,"0hard/1922soft"
6957,"0hard/2970soft"
6972,"0hard/1839soft"
6991,"-1hard/3220soft"
7022,"0hard/1162soft"
7040,"0hard/3055soft"
7050,"0hard/5078soft"
7061,"0hard/7042soft"
7072,"0hard/6152soft"
7091,"0hard/7867soft"
7103,"0hard/9130soft"
7112,"0hard/7074soft"
7123,"0hard/8822soft"
7130,"0hard/11070soft"
7138,"0hard/9786soft"
7151,"0hard/7674soft"
7164,"0hard/6364soft"
7175,"0hard/4695soft"
7186,"0hard/2697soft"
7196,"0hard/971soft"
7212,"0hard/2511soft"
7226,"0hard/3994soft"
7247,"0hard/1916soft"
7256,"0hard/2872soft"
7267,"0hard/5311soft"
7277,"0hard/6096soft"
7290,"0hard/8468soft"
7298,"0hard/6453soft"
7324,"0hard/8509soft"
7337,"0hard/7608soft"
7347,"0hard/9786soft"
7360,"0hard/8135soft"
7368,"0hard/10192soft"
7378,"0hard/7950soft"
7395,"0hard/5806soft"
7409,"0hard/4097soft"
7434,"0hard/5118soft"
7443,"0hard/4160soft"
7454,"0hard/5078soft"
7466,"0hard/3003soft"
7477,"0hard/4805soft"
7490,"0hard/6611soft"
7499,"-1hard/8952soft"
7512,"0hard/7180soft"
7530,"0hard/9210soft"
7549,"0hard/7950soft"
7558,"0hard/6130soft"
7574,"0hard/8267soft"
7582,"0hard/6354soft"
7593,"0hard/7867soft"
7602,"0hard/6152soft"
7615,"0hard/8019soft"
7630,"0hard/6140soft"
7640,"0hard/4326soft"
7651,"0hard/5407soft"
7661,"0hard/6420soft"
7672,"0hard/8099soft"
7686,"0hard/6840soft"
7696,"0hard/8716soft"
7709,"0hard/6929soft"
7738,"0hard/5299soft"
7751,"0hard/4280soft"
7764,"0hard/2586soft"
7782,"0hard/4681soft"
7793,"0hard/6037soft"
7805,"0hard/8019soft"
7817,"0hard/6152soft"
7836,"0hard/7867soft"
7844,"0hard/5797soft"
7852,"0hard/8031soft"
7864,"0hard/9168soft"
7876,"0hard/10238soft"
7889,"0hard/8976soft"
7908,"0hard/10106soft"
7916,"0hard/8121soft"
7933,"0hard/5921soft"
7946,"0hard/8223soft"
7954,"0hard/6234soft"
7966,"0hard/4971soft"
7979,"0hard/6660soft"
7989,"0hard/8367soft"
8001,"0hard/7078soft"
8021,"0hard/5735soft"
8035,"0hard/7609soft"
8050,"0hard/5963soft"
8059,"0hard/8019soft"
8076,"0hard/6713soft"
8091,"0hard/4681soft"
8104,"0hard/2586soft"
8123,"0hard/3776soft"
8134,"0hard/4881soft"
8152,"0hard/6929soft"
8167,"0hard/4628soft"
8181,"0hard/6358soft"
8191,"0hard/4478soft"
8205,"0hard/6301soft"
8215,"0hard/5061soft"
8224,"-1hard/6420soft"
8238,"0hard/5078soft"
8251,"0hard/6815soft"
8261,"-1hard/9861soft"
8268,"-1hard/7970soft"
8280,"-1hard/6763soft"
8296,"-1hard/7932soft"
8306,"-1hard/5553soft"
8317,"0hard/2821soft"
8328,"0hard/835soft"
8341,"0hard/3165soft"
8352,"0hard/4490soft"
8363,"0hard/2789soft"
8388,"0hard/4739soft"
8397,"0hard/3743soft"
8411,"0hard/2443soft"
8420,"0hard/4572soft"
8430,"0hard/5485soft"
8439,"0hard/7547soft"
8447,"0hard/5112soft"
8458,"0hard/3211soft"
8467,"0hard/5299soft"
8477,"0hard/6929soft"
8496,"0hard/4881soft"
8511,"0hard/6350soft"
8536,"0hard/4666soft"
8554,"0hard/6420soft"
8577,"0hard/5407soft"
8587,"0hard/4326soft"
8603,"0hard/5871soft"
8614,"0hard/3748soft"
8623,"0hard/5806soft"
8633,"0hard/7950soft"
8646,"0hard/10192soft"
8657,"0hard/11070soft"
8674,"0hard/9786soft"
8688,"0hard/7608soft"
8700,"0hard/9018soft"
8711,"0hard/7297soft"
8720,"0hard/5920soft"
8735,"0hard/7519soft"
8745,"0hard/5569soft"
8757,"0hard/4040soft"
8769,"0hard/5214soft"
8792,"0hard/2828soft"
8812,"0hard/3681soft"
8827,"0hard/2660soft"
8845,"0hard/4300soft"
8857,"0hard/3250soft"
8869,"0hard/5222soft"
8881,"0hard/7021soft"
8893,"0hard/8700soft"
8902,"0hard/7111soft"
8914,"0hard/5735soft"
8927,"0hard/7750soft"
8941,"0hard/6037soft"
8950,"0hard/4681soft"
8963,"0hard/5671soft"
8984,"0hard/3634soft"
8997,"0hard/5387soft"
9010,"0hard/7390soft"
9021,"0hard/8932soft"
9044,"0hard/7819soft"
9076,"0hard/6106soft"
9093,"0hard/7514soft"
9107,"0hard/5790soft"
9117,"0hard/7306soft"
9128,"0hard/7727soft"
9138,"0hard/5969soft"
9148,"0hard/7173soft"
9162,"0hard/5598soft"
9184,"0hard/4415soft"
9194,"0hard/6323soft"
9209,"0hard/4572soft"
9222,"0hard/6420soft"
9232,"0hard/5407soft"
9241,"0hard/3647soft"
9254,"0hard/4901soft"
9264,"0hard/6970soft"
9276,"0hard/5871soft"
9291,"0hard/7920soft"
9310,"0hard/5833soft"
9324,"0hard/7867soft"
9336,"0hard/6152soft"
9348,"0hard/7673soft"
9362,"0hard/8728soft"
9377,"0hard/7017soft"
9389,"0hard/5115soft"
9402,"0hard/6212soft"
9412,"0hard/4625soft"
9422,"0hard/5017soft"
9448,"0hard/4121soft"
9465,"0hard/2498soft"
9476,"0hard/4267soft"
9488,"0hard/6631soft"
9496,"0hard/4967soft"
9509,"0hard/4165soft"
9520,"0hard/5159soft"
9538,"0hard/3867soft"
9555,"-1hard/6218soft"
9570,"0hard/6815soft"
9585,"0hard/4872soft"
9593,"0hard/2861soft"
9609,"0hard/4704soft"
9620,"0hard/6776soft"
9630,"0hard/4540soft"
9640,"0hard/6103soft"
9659,"0hard/5091soft"
9668,"0hard/6877soft"
9675,"0hard/8099soft"
9685,"0hard/6420soft"
9695,"0hard/5346soft"
9715,"0hard/3691soft"
9724,"0hard/1842soft"
9733,"0hard/3750soft"
9744,"0hard/5160soft"
9758,"0hard/6435soft"
9771,"0hard/5263soft"
9785,"0hard/7017soft"
9801,"0hard/8430soft"
9821,"0hard/6991soft"
9835,"0hard/9045soft"
9842,"0hard/8169soft"
9850,"0hard/6069soft"
9871,"0hard/7214soft"
9884,"-1hard/9447soft"
9897,"0hard/7547soft"
9905,"0hard/5717soft"
9916,"0hard/4206soft"
9926,"0hard/5061soft"
9941,"0hard/4160soft"
9951,"0hard/5078soft"
9967,"0hard/3003soft"
9975,"0hard/4519soft"
9986,"0hard/6620soft"
10007,"0hard/4027soft"
10023,"0hard/6548soft"
10033,"0hard/5485soft"
10048,"0hard/6982soft"
10059,"0hard/5048soft"
10073,"0hard/5760soft"
10089,"0hard/8276soft"
10101,"0hard/9479soft"
10109,"0hard/7169soft"
10119,"0hard/9171soft"
10126,"0hard/7762soft"
10138,"0hard/5927soft"
10153,"0hard/3858soft"
10168,"0hard/4858soft"
10178,"0hard/3861soft"
10190,"0hard/1941soft"
10201,"0hard/1069soft"
10217,"0hard/3003soft"
10227,"0hard/5120soft"
10247,"0hard/6317soft"
10259,"0hard/5485soft"
10277,"0hard/7375soft"
10287,"0hard/9613soft"
10296,"0hard/8267soft"
10309,"0hard/6459soft"
10320,"0hard/4629soft"
10333,"0hard/5642soft"
10345,"0hard/3560soft"
10362,"0hard/5497soft"
10377,"0hard/3592soft"
10391,"0hard/4790soft"
10402,"0hard/3911soft"
10419,"0hard/5703soft"
10429,"0hard/7063soft"
10439,"0hard/5328soft"
10449,"0hard/7310soft"
10457,"0hard/9557soft"
10474,"0hard/11070soft"
10483,"0hard/10192soft"
10499,"0hard/7950soft"
10517,"0hard/6152soft"
10531,"0hard/4572soft"
10548,"0hard/3124soft"
10561,"0hard/4206soft"
10574,"0hard/2169soft"
10588,"0hard/4017soft"
10605,"0hard/5497soft"
10618,"0hard/3483soft"
10631,"0hard/5565soft"
10641,"0hard/6861soft"
10651,"0hard/5689soft"
10661,"0hard/8018soft"
10669,"0hard/9613soft"
10678,"0hard/7457soft"
10688,"0hard/5418soft"
10702,"0hard/5962soft"
10715,"0hard/5579soft"
10723,"0hard/6852soft"
10732,"0hard/9186soft"
10744,"0hard/7551soft"
10755,"0hard/6152soft"
10766,"0hard/8123soft"
10776,"0hard/6723soft"
10786,"0hard/4586soft"
10797,"0hard/6070soft"
10807,"0hard/3900soft"
10818,"0hard/2040soft"
10830,"0hard/3549soft"
10840,"0hard/4644soft"
10853,"0hard/2474soft"
10863,"0hard/4495soft"
10875,"0hard/6642soft"
10889,"0hard/5418soft"
10903,"0hard/7341soft"
10917,"0hard/8932soft"
10933,"0hard/7390soft"
10945,"0hard/5387soft"
10956,"0hard/6436soft"
10968,"0hard/5248soft"
10981,"0hard/3407soft"
11006,"0hard/4939soft"
11020,"0hard/6781soft"
11034,"0hard/5033soft"
11044,"0hard/6436soft"
11059,"0hard/5387soft"
11073,"0hard/7454soft"
11087,"0hard/6047soft"
11104,"0hard/7819soft"
11114,"0hard/8932soft"
11129,"0hard/7390soft"
11146,"0hard/5387soft"
11160,"0hard/6620soft"
11176,"0hard/5115soft"
11197,"0hard/6212soft"
11211,"0hard/3993soft"
11224,"0hard/2904soft"
11235,"0hard/4576soft"
11244,"0hard/2981soft"
11274,"0hard/4874soft"
11288,"0hard/3815soft"
11307,"0hard/4681soft"
11321,"0hard/6926soft"
11335,"0hard/5418soft"
11351,"0hard/7474soft"
11361,"0hard/8932soft"
11376,"0hard/7111soft"
11387,"0hard/6140soft"
11397,"0hard/8019soft"
11409,"0hard/6037soft"
11421,"0hard/4681soft"
11443,"0hard/6217soft"
11466,"0hard/7392soft"
11482,"0hard/5799soft"
11497,"0hard/3685soft"
11510,"0hard/5498soft"
11522,"0hard/7297soft"
11531,"0hard/5300soft"
11539,"0hard/7369soft"
11558,"0hard/8319soft"
11574,"0hard/6591soft"
11586,"0hard/3878soft"
11598,"0hard/6088soft"
11609,"0hard/4490soft"
11625,"0hard/3591soft"
11634,"0hard/2457soft"
11650,"0hard/4386soft"
11663,"0hard/2545soft"
11676,"0hard/4360soft"
11685,"0hard/6075soft"
11699,"0hard/7547soft"
11711,"0hard/8501soft"
11725,"0hard/6792soft"
11735,"0hard/8915soft"
11746,"0hard/6728soft"
11756,"0hard/9130soft"
11768,"0hard/7867soft"
11777,"0hard/6354soft"
11787,"0hard/7989soft"
11801,"0hard/5912soft"
11809,"0hard/7072soft"
11820,"0hard/4483soft"
11832,"0hard/6842soft"
11845,"0hard/4669soft"
11855,"0hard/2974soft"
11867,"0hard/3354soft"
11875,"0hard/6012soft"
11893,"0hard/4940soft"
11912,"0hard/6148soft"
11924,"0hard/4062soft"
11935,"0hard/5458soft"
11957,"0hard/7632soft"
11969,"0hard/5662soft"
11981,"0hard/7198soft"
11989,"0hard/5995soft"
11999,"0hard/8261soft"
12015,"0hard/9494soft"
12024,"0hard/7241soft"
12033,"0hard/5545soft"
12046,"0hard/4825soft"
12060,"0hard/6350soft"
12069,"0hard/8099soft"
12077,"0hard/7223soft"
12089,"0hard/9276soft"
12103,"0hard/7920soft"
12111,"0hard/9630soft"
12119,"0hard/8222soft"
12127,"0hard/6354soft"
12138,"0hard/7989soft"
12148,"0hard/9186soft"
12158,"0hard/7551soft"
12174,"0hard/7921soft"
12187,"0hard/6597soft"
12195,"0hard/7569soft"
12205,"0hard/5921soft"
12216,"0hard/8223soft"
12227,"0hard/6352soft"
12237,"0hard/4922soft"
12248,"0hard/6842soft"
12263,"0hard/4669soft"
12273,"0hard/3688soft"
12288,"0hard/5876soft"
12298,"0hard/7461soft"
12306,"0hard/8468soft"
12313,"0hard/6978soft"
12326,"0hard/8733soft"
12337,"0hard/6469soft"
12345,"0hard/8716soft"
12367,"0hard/7111soft"
12378,"0hard/5893soft"
12394,"0hard/4169soft"
12405,"0hard/2621soft"
12416,"0hard/3749soft"
12429,"0hard/4806soft"
12437,"0hard/6234soft"
12445,"0hard/8223soft"
12454,"0hard/9899soft"
12466,"0hard/7554soft"
12482,"0hard/5513soft"
12494,"0hard/6827soft"
12503,"0hard/5866soft"
12515,"0hard/6857soft"
12524,"0hard/5274soft"
12536,"0hard/7523soft"
12548,"0hard/5660soft"
12558,"0hard/4047soft"
12567,"0hard/6148soft"
12578,"0hard/4940soft"
12588,"0hard/3956soft"
12602,"0hard/5876soft"
12613,"0hard/4384soft"
12631,"0hard/6166soft"
12645,"0hard/8222soft"
12654,"0hard/9630soft"
12670,"0hard/7474soft"
12681,"0hard/8932soft"
12691,"0hard/7111soft"
12716,"0hard/5167soft"
12725,"0hard/3505soft"
12734,"0hard/4561soft"
12742,"0hard/6597soft"
12752,"0hard/4505soft"
12764,"0hard/6477soft"
12778,"0hard/5020soft"
12790,"0hard/3970soft"
12802,"0hard/6267soft"
12818,"0hard/7920soft"
12830,"0hard/6370soft"
12839,"0hard/7375soft"
12856,"0hard/9613soft"
12883,"0hard/7490soft"
12893,"0hard/5435soft"
12903,"0hard/6922soft"
12910,"0hard/9071soft"
12923,"0hard/7310soft"
12940,"0hard/5501soft"
12954,"0hard/6425soft"
12961,"0hard/8099soft"
12974,"0hard/6801soft"
12986,"0hard/4761soft"
13002,"0hard/3750soft"
13016,"0hard/5851soft"
13025,"0hard/7514soft"
13047,"0hard/5415soft"
13060,"0hard/6823soft"
13078,"0hard/5803soft"
13091,"0hard/7920soft"
13099,"0hard/8915soft"
13107,"0hard/6970soft"
13118,"0hard/5401soft"
13130,"0hard/3453soft"
13140,"0hard/5252soft"
13152,"0hard/6992soft"
13165,"0hard/9210soft"
13179,"0hard/7950soft"
13202,"0hard/6090soft"
13216,"0hard/4386soft"
13230,"0hard/5299soft"
13254,"0hard/3592soft"
13273,"0hard/2039soft"
13282,"0hard/3225soft"
13294,"0hard/4734soft"
13305,"0hard/5842soft"
13318,"0hard/7076soft"
13326,"0hard/9180soft"
13336,"0hard/7927soft"
13348,"0hard/6751soft"
13362,"0hard/8976soft"
13384,"0hard/7166soft"
13395,"0hard/5881soft"
13407,"0hard/7083soft"
13418,"0hard/8774soft"
13428,"0hard/6802soft"
13442,"0hard/8195soft"
13451,"0hard/7100soft"
13472,"0hard/5783soft"
13482,"0hard/7547soft"
13500,"0hard/5510soft"
13522,"0hard/7600soft"
