"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
22242,4,6
22260,4,4
22301,4,11
22320,4,5
22346,4,7
22373,4,7
22389,4,4
22404,4,4
22432,4,7
22460,4,7
22478,4,4
22502,4,6
22521,4,5
22549,4,7
22565,4,4
22581,4,4
22606,4,7
22647,4,11
22669,4,6
22696,4,7
22715,4,5
22758,4,11
22776,4,4
22800,4,6
22820,4,5
22857,4,9
22876,4,5
22891,4,4
22918,4,7
22939,4,6
22971,4,8
22988,4,4
23004,4,4
23030,4,6
23060,4,7
23087,4,6
23108,4,5
23126,4,4
23154,4,7
23183,4,7
23218,4,9
23265,4,12
23298,4,8
23323,4,6
23341,4,4
23369,4,7
23389,4,5
23428,4,10
23444,4,4
23473,4,7
23490,4,4
23511,4,5
23527,4,4
23571,4,11
23594,4,6
23622,4,7
23643,4,5
23677,4,8
23709,4,7
23733,4,5
23763,4,7
23785,4,5
23816,4,8
23838,4,5
23861,4,6
23879,4,4
23897,4,4
23914,4,4
23940,4,6
23963,4,5
24006,4,10
24033,4,6
24056,4,5
24073,4,4
24107,4,8
24155,4,12
24173,4,4
24197,4,6
24232,4,9
24252,4,5
24272,4,5
24296,4,7
24346,4,14
24367,4,6
24399,4,8
24416,4,4
24464,4,13
24484,4,5
24514,4,8
24532,4,5
24559,4,7
24587,4,8
24617,4,8
24632,4,4
24656,4,6
24688,4,8
24708,4,5
24743,4,9
24764,4,5
24799,4,9
24822,4,6
24838,4,4
24854,4,4
24883,4,7
24900,4,4
24933,4,8
24959,4,6
24981,4,5
25004,4,5
25026,4,5
25048,4,5
25093,4,11
25112,4,4
25129,4,4
25147,4,4
25164,4,4
25194,4,8
25215,4,6
25234,4,5
25253,4,5
25279,4,7
25297,4,4
25333,4,7
25365,4,6
25390,4,6
25421,4,7
25441,4,5
25468,4,6
25493,4,6
25521,4,7
25545,4,6
25576,4,8
25592,4,4
25617,4,7
25647,4,8
25684,4,9
25706,4,5
25723,4,4
25739,4,4
25761,4,5
25782,4,5
25800,4,4
25818,4,4
25855,4,9
25877,4,5
25901,4,6
25919,4,4
25939,4,5
25984,4,12
26002,4,5
26037,4,9
26053,4,4
26072,4,5
26088,4,4
26104,4,4
26139,4,9
26163,4,6
26200,4,9
26221,4,5
26246,4,6
26272,4,6
26297,4,6
26324,4,7
26349,4,6
26387,4,10
26412,4,6
26435,4,6
26460,4,6
26480,4,5
26504,4,6
26525,4,5
26554,4,7
26580,4,6
26616,4,9
26645,4,7
26662,4,4
26684,4,5
26706,4,5
26725,4,5
26751,4,7
26770,4,5
26790,4,5
26813,4,6
26850,4,9
26882,4,8
26915,4,8
26933,4,4
26956,4,5
26977,4,5
26998,4,5
27024,4,6
27041,4,4
27058,4,4
27082,4,6
27109,4,7
27138,4,7
27158,4,5
27175,4,4
27192,4,4
27220,4,7
27249,4,7
27282,4,8
27304,4,5
27336,4,8
27369,4,9
27391,4,6
27417,4,7
27451,4,7
27467,4,4
27496,4,7
27513,4,4
27534,4,5
27552,4,4
27574,4,5
27592,4,4
27613,4,5
27632,4,5
27650,4,5
27667,4,4
27695,4,8
27710,4,4
27733,4,6
27752,4,5
27770,4,4
27787,4,4
27808,4,5
27835,4,6
27852,4,4
27874,4,5
27907,4,8
27927,4,5
27944,4,4
27960,4,4
27986,4,6
28016,4,8
28075,4,15
28093,4,4
28114,4,5
28144,4,7
28173,4,7
28206,4,8
28229,4,6
28252,4,6
28267,4,4
28286,4,5
28305,4,5
28325,4,5
28345,4,5
28373,4,7
28394,4,5
28416,4,5
28439,4,5
28473,4,7
28493,4,4
28516,4,5
28539,4,5
28561,4,5
28581,4,5
28598,4,4
28616,4,5
28631,4,4
28654,4,6
28676,4,6
28699,4,6
28719,4,5
28769,4,13
28799,4,7
28828,4,7
28846,4,4
28864,4,4
28886,4,5
28907,4,5
28944,4,9
28961,4,4
28978,4,4
29009,4,8
29029,4,5
29058,4,8
29074,4,4
29089,4,4
29107,4,5
29123,4,4
29150,4,7
29169,4,5
29186,4,4
29207,4,5
29237,4,8
29258,4,5
29277,4,5
29313,4,9
29343,4,8
29367,4,6
29390,4,6
29415,4,6
29434,4,5
29463,4,8
29495,4,9
29518,4,6
29536,4,5
29569,4,9
29594,4,7
29623,4,7
29646,4,6
29663,4,4
29681,4,4
29701,4,5
29723,4,5
29739,4,4
29763,4,6
29788,4,6
29805,4,4
29838,4,8
29867,4,8
29892,4,6
29923,4,8
29955,4,8
29972,4,4
30005,2,8
