"timeMillisSpent","score"
7946,"0hard/6676soft"
7980,"0hard/5339soft"
8007,"0hard/4434soft"
8027,"0hard/6558soft"
8057,"0hard/7464soft"
8079,"0hard/6676soft"
8097,"0hard/8118soft"
8116,"0hard/6421soft"
8141,"0hard/7743soft"
8164,"0hard/6583soft"
8198,"0hard/4822soft"
8227,"0hard/6887soft"
8256,"0hard/4781soft"
8296,"0hard/3906soft"
8327,"0hard/5006soft"
8358,"0hard/7146soft"
8386,"0hard/9127soft"
8413,"0hard/8573soft"
8434,"0hard/10876soft"
8456,"0hard/11013soft"
8485,"0hard/9741soft"
8510,"0hard/7250soft"
8531,"0hard/8430soft"
8553,"0hard/6695soft"
8585,"0hard/5012soft"
8606,"0hard/6360soft"
8660,"0hard/5199soft"
8679,"0hard/7336soft"
8705,"0hard/6637soft"
8732,"0hard/8395soft"
8762,"0hard/7182soft"
8780,"0hard/9694soft"
8817,"0hard/10876soft"
8836,"0hard/12500soft"
8855,"0hard/10157soft"
8877,"0hard/7942soft"
8902,"0hard/8499soft"
8928,"0hard/7366soft"
8947,"0hard/6075soft"
8979,"0hard/7936soft"
9014,"0hard/6077soft"
9037,"0hard/7714soft"
9058,"0hard/8770soft"
9082,"0hard/7018soft"
9108,"0hard/8148soft"
9140,"0hard/6371soft"
9158,"0hard/8096soft"
9181,"0hard/6966soft"
9203,"0hard/5565soft"
9224,"0hard/7250soft"
9246,"0hard/9741soft"
9266,"0hard/9694soft"
9288,"0hard/10072soft"
9303,"0hard/10944soft"
9319,"0hard/9266soft"
9340,"0hard/7373soft"
9364,"0hard/8603soft"
9381,"0hard/7678soft"
9409,"0hard/9258soft"
9433,"0hard/7049soft"
9472,"0hard/8845soft"
9489,"0hard/7899soft"
9526,"0hard/8605soft"
9543,"0hard/7202soft"
9569,"0hard/9362soft"
9586,"0hard/7254soft"
9621,"0hard/9459soft"
9637,"0hard/8724soft"
9663,"0hard/10179soft"
9701,"0hard/10337soft"
9721,"0hard/9146soft"
9741,"0hard/7158soft"
9763,"0hard/8395soft"
9792,"0hard/7045soft"
9813,"0hard/8290soft"
9834,"0hard/6110soft"
9871,"0hard/4383soft"
9889,"0hard/5874soft"
9938,"0hard/4715soft"
9962,"0hard/6823soft"
9988,"0hard/5618soft"
10010,"0hard/7772soft"
10037,"0hard/8727soft"
10075,"0hard/7507soft"
10097,"0hard/9839soft"
10122,"0hard/8604soft"
10146,"0hard/10876soft"
10166,"0hard/11013soft"
10199,"0hard/9741soft"
10227,"0hard/7293soft"
10252,"0hard/8723soft"
10288,"0hard/6969soft"
10316,"0hard/8709soft"
10336,"0hard/7761soft"
10353,"0hard/8696soft"
10381,"0hard/7192soft"
10409,"0hard/8248soft"
10447,"0hard/6522soft"
10477,"0hard/7775soft"
10504,"0hard/6633soft"
10533,"0hard/4900soft"
10583,"0hard/6542soft"
10622,"0hard/5565soft"
10647,"0hard/6966soft"
10671,"0hard/5181soft"
10730,"0hard/6966soft"
10767,"0hard/5290soft"
10796,"0hard/6850soft"
10819,"0hard/8007soft"
10868,"0hard/6743soft"
10885,"0hard/7280soft"
10903,"0hard/7254soft"
10927,"0hard/9469soft"
10944,"0hard/7317soft"
10965,"0hard/5003soft"
10988,"0hard/5933soft"
11017,"0hard/4925soft"
11036,"0hard/4312soft"
11055,"0hard/6329soft"
11073,"0hard/8334soft"
11110,"0hard/7298soft"
11128,"0hard/8692soft"
11160,"0hard/9864soft"
11187,"0hard/10189soft"
11209,"0hard/8499soft"
11232,"0hard/10748soft"
11257,"0hard/8730soft"
11280,"0hard/9907soft"
11310,"0hard/8332soft"
11333,"0hard/6485soft"
11355,"0hard/8193soft"
11382,"0hard/7120soft"
11410,"0hard/5608soft"
11440,"0hard/7161soft"
11458,"0hard/7970soft"
11487,"0hard/7305soft"
11505,"0hard/9078soft"
11537,"0hard/7293soft"
11567,"0hard/8937soft"
11590,"0hard/9978soft"
11606,"0hard/8667soft"
11630,"0hard/10189soft"
11650,"0hard/8499soft"
11670,"0hard/10748soft"
11690,"0hard/10157soft"
11711,"0hard/8923soft"
11727,"0hard/8532soft"
11752,"0hard/7250soft"
11780,"0hard/5524soft"
11830,"0hard/6485soft"
11847,"0hard/7542soft"
11878,"0hard/7498soft"
11899,"0hard/9747soft"
11938,"0hard/7678soft"
11964,"0hard/9258soft"
11981,"0hard/8075soft"
12024,"0hard/6923soft"
12054,"0hard/7875soft"
12102,"0hard/5959soft"
12124,"0hard/7281soft"
12145,"0hard/8481soft"
12172,"0hard/6857soft"
12203,"0hard/8728soft"
12232,"0hard/7018soft"
12272,"0hard/8770soft"
12299,"0hard/7714soft"
12317,"0hard/6765soft"
12344,"0hard/8837soft"
12393,"0hard/6858soft"
12415,"0hard/7617soft"
12441,"0hard/5530soft"
12462,"0hard/7660soft"
12481,"0hard/5458soft"
12503,"0hard/7236soft"
12523,"0hard/8513soft"
12547,"0hard/9657soft"
12569,"0hard/8442soft"
12590,"0hard/10131soft"
12606,"0hard/8442soft"
12629,"0hard/9978soft"
12652,"0hard/8339soft"
12681,"0hard/7070soft"
12703,"0hard/9050soft"
12727,"0hard/7936soft"
12745,"0hard/6077soft"
12767,"0hard/7714soft"
12788,"0hard/5704soft"
12819,"0hard/7702soft"
12843,"0hard/8541soft"
12890,"0hard/6246soft"
12911,"0hard/7997soft"
12941,"0hard/10705soft"
12963,"0hard/9064soft"
12983,"0hard/10944soft"
13005,"0hard/10072soft"
13025,"0hard/8319soft"
13050,"0hard/9824soft"
13091,"0hard/9006soft"
13109,"0hard/8367soft"
13139,"0hard/7182soft"
13165,"0hard/8332soft"
13189,"0hard/6694soft"
13218,"0hard/7724soft"
13243,"0hard/6792soft"
13279,"0hard/4675soft"
13296,"0hard/6792soft"
13313,"0hard/8633soft"
13329,"0hard/7657soft"
13350,"0hard/8530soft"
13381,"0hard/7498soft"
13403,"0hard/6277soft"
13438,"0hard/8334soft"
13460,"0hard/6329soft"
13486,"0hard/6334soft"
13508,"0hard/7419soft"
13540,"0hard/5771soft"
13565,"0hard/7560soft"
13597,"0hard/6402soft"
13617,"0hard/8442soft"
13637,"0hard/10131soft"
13656,"0hard/8442soft"
13673,"0hard/7293soft"
13695,"0hard/6180soft"
13713,"0hard/7219soft"
13755,"0hard/6472soft"
13773,"0hard/7742soft"
13793,"0hard/8826soft"
13837,"0hard/7117soft"
13869,"0hard/7679soft"
13886,"0hard/6700soft"
13907,"0hard/7934soft"
13946,"0hard/6487soft"
13969,"0hard/8209soft"
14001,"0hard/9918soft"
14029,"0hard/7997soft"
14066,"0hard/6799soft"
14090,"0hard/7667soft"
14112,"0hard/7461soft"
14130,"0hard/9824soft"
14156,"0hard/7678soft"
14179,"0hard/7381soft"
14216,"0hard/6367soft"
14234,"0hard/8737soft"
14258,"0hard/10699soft"
14297,"0hard/8576soft"
14322,"0hard/10194soft"
14350,"0hard/7668soft"
14374,"0hard/9348soft"
14406,"0hard/8469soft"
14430,"0hard/9539soft"
14453,"0hard/8392soft"
14477,"0hard/6817soft"
14502,"0hard/8723soft"
14539,"0hard/6853soft"
14567,"0hard/8723soft"
14591,"0hard/8493soft"
14620,"0hard/11268soft"
14636,"0hard/9164soft"
14652,"0hard/9146soft"
14680,"0hard/7516soft"
14696,"0hard/8713soft"
14713,"0hard/7088soft"
14741,"0hard/9329soft"
14762,"0hard/6654soft"
14786,"0hard/7817soft"
14809,"0hard/6169soft"
14826,"0hard/7900soft"
14853,"0hard/6206soft"
14876,"0hard/7954soft"
14893,"0hard/6817soft"
14917,"0hard/8024soft"
14934,"0hard/6267soft"
14958,"0hard/7179soft"
14983,"0hard/6749soft"
15007,"0hard/7035soft"
15023,"0hard/5892soft"
15045,"0hard/7035soft"
15061,"0hard/5982soft"
15086,"0hard/7934soft"
15109,"0hard/6694soft"
15126,"0hard/8531soft"
15147,"0hard/7308soft"
15168,"0hard/8531soft"
15184,"0hard/8493soft"
15201,"0hard/11268soft"
15217,"0hard/9694soft"
15234,"0hard/10876soft"
15254,"0hard/8724soft"
15278,"0hard/9824soft"
15295,"0hard/7656soft"
15313,"0hard/9274soft"
15328,"0hard/8033soft"
15362,"0hard/5866soft"
15385,"0hard/7716soft"
15406,"0hard/5713soft"
15432,"0hard/5921soft"
15464,"0hard/6894soft"
15485,"0hard/5999soft"
15521,"0hard/4757soft"
15555,"0hard/6700soft"
15579,"0hard/8479soft"
15596,"0hard/6694soft"
15613,"0hard/7001soft"
15632,"0hard/6172soft"
15665,"0hard/7106soft"
15685,"0hard/5684soft"
15706,"0hard/7762soft"
15723,"0hard/6573soft"
15748,"0hard/5565soft"
15766,"0hard/7293soft"
15803,"0hard/7182soft"
15821,"0hard/8085soft"
15842,"0hard/6258soft"
15868,"0hard/6103soft"
15886,"0hard/4953soft"
15916,"0hard/6103soft"
15941,"0hard/5087soft"
15962,"0hard/7129soft"
15988,"0hard/8818soft"
16011,"0hard/7611soft"
16032,"0hard/9007soft"
16051,"0hard/10189soft"
16073,"0hard/8499soft"
16093,"0hard/7942soft"
16116,"0hard/10157soft"
16133,"0hard/8604soft"
16154,"0hard/9751soft"
16178,"0hard/7656soft"
16221,"0hard/7419soft"
16256,"0hard/6334soft"
16277,"0hard/4709soft"
16306,"0hard/6334soft"
16331,"0hard/5340soft"
16357,"0hard/7293soft"
16374,"0hard/8372soft"
16405,"0hard/6173soft"
16425,"0hard/8270soft"
16468,"0hard/6272soft"
16499,"0hard/8041soft"
16520,"0hard/6877soft"
16541,"0hard/5710soft"
16576,"0hard/7764soft"
16621,"0hard/6637soft"
16650,"0hard/8395soft"
16676,"0hard/7182soft"
16701,"0hard/8493soft"
16722,"0hard/9596soft"
16739,"0hard/7803soft"
16763,"0hard/8604soft"
16788,"0hard/6689soft"
16815,"0hard/7429soft"
16832,"0hard/6451soft"
16853,"0hard/4851soft"
16879,"0hard/6488soft"
16904,"0hard/5479soft"
16930,"0hard/7707soft"
16951,"0hard/9824soft"
16989,"0hard/10841soft"
17014,"0hard/8912soft"
17030,"0hard/7373soft"
17058,"0hard/8737soft"
17077,"0hard/6553soft"
17101,"0hard/7745soft"
17129,"0hard/5676soft"
17151,"0hard/4598soft"
17189,"0hard/6481soft"
17215,"0hard/4804soft"
17233,"0hard/6382soft"
17258,"0hard/4821soft"
17303,"0hard/7349soft"
17320,"0hard/8248soft"
17362,"0hard/7563soft"
17395,"0hard/7775soft"
17434,"0hard/6045soft"
17459,"0hard/4927soft"
17484,"0hard/6769soft"
17501,"0hard/7853soft"
17523,"0hard/6695soft"
17539,"0hard/8099soft"
17588,"0hard/7139soft"
17614,"0hard/5523soft"
17635,"0hard/7182soft"
17656,"0hard/8367soft"
17672,"0hard/7036soft"
17700,"0hard/6923soft"
17727,"0hard/7987soft"
17743,"0hard/10179soft"
17771,"0hard/8724soft"
17787,"0hard/10876soft"
17821,"0hard/11013soft"
17836,"0hard/8442soft"
17855,"0hard/9657soft"
17874,"0hard/8513soft"
17906,"0hard/6768soft"
17935,"0hard/8144soft"
17954,"0hard/6370soft"
17976,"0hard/7964soft"
17999,"0hard/6849soft"
18024,"0hard/8014soft"
18048,"0hard/9692soft"
18066,"0hard/7950soft"
18097,"0hard/6288soft"
18121,"0hard/7705soft"
18141,"0hard/9587soft"
18157,"0hard/8401soft"
18188,"0hard/6681soft"
18210,"0hard/8319soft"
18230,"0hard/7517soft"
18259,"0hard/5658soft"
18301,"0hard/6867soft"
18323,"0hard/7812soft"
18342,"0hard/5676soft"
18399,"0hard/7745soft"
18429,"0hard/6504soft"
18462,"0hard/8196soft"
18482,"0hard/7119soft"
18499,"0hard/8730soft"
18515,"0hard/7707soft"
18532,"0hard/9824soft"
18548,"0hard/7761soft"
18569,"0hard/8709soft"
18600,"0hard/6969soft"
18628,"0hard/8144soft"
18648,"0hard/6768soft"
18669,"0hard/8726soft"
18693,"0hard/7120soft"
18714,"0hard/9689soft"
18730,"0hard/10731soft"
18766,"0hard/8611soft"
18796,"0hard/10337soft"
18813,"0hard/8209soft"
18836,"0hard/7581soft"
18856,"0hard/8768soft"
18887,"0hard/7608soft"
18904,"0hard/6008soft"
18934,"0hard/8262soft"
18983,"0hard/6242soft"
19012,"0hard/7067soft"
19041,"0hard/4925soft"
19066,"0hard/6965soft"
19092,"0hard/5259soft"
19113,"0hard/6523soft"
19131,"0hard/4898soft"
19153,"0hard/6607soft"
19174,"0hard/8367soft"
19191,"0hard/6767soft"
19219,"0hard/8515soft"
19258,"0hard/7761soft"
19279,"0hard/9759soft"
19295,"0hard/10771soft"
19312,"0hard/9237soft"
19328,"0hard/10131soft"
19349,"0hard/8442soft"
19396,"0hard/9978soft"
19416,"0hard/8339soft"
19435,"0hard/7250soft"
19467,"0hard/8532soft"
19486,"0hard/8692soft"
19514,"0hard/11268soft"
19538,"0hard/9164soft"
19562,"0hard/10179soft"
19585,"0hard/10664soft"
19611,"0hard/9064soft"
19630,"0hard/10705soft"
19656,"0hard/8737soft"
19680,"0hard/6345soft"
19701,"0hard/8340soft"
19720,"0hard/7161soft"
19746,"0hard/7970soft"
19762,"0hard/7305soft"
19801,"0hard/8709soft"
19821,"0hard/6969soft"
19842,"0hard/8723soft"
19866,"0hard/6873soft"
19899,"0hard/8066soft"
19919,"0hard/6267soft"
19936,"0hard/8024soft"
19956,"0hard/9539soft"
19971,"0hard/7883soft"
19994,"0hard/6171soft"
20012,"0hard/8339soft"
20047,"0hard/6650soft"
20077,"0hard/7280soft"
20103,"0hard/6065soft"
20133,"0hard/5043soft"
20151,"0hard/6488soft"
20176,"0hard/5511soft"
20210,"0hard/3437soft"
20230,"0hard/5495soft"
20251,"0hard/7206soft"
20276,"0hard/6527soft"
20298,"0hard/7480soft"
20322,"0hard/8512soft"
20350,"0hard/6709soft"
20371,"0hard/8604soft"
20398,"0hard/7049soft"
20434,"0hard/5821soft"
20464,"0hard/7161soft"
20488,"0hard/9001soft"
20508,"0hard/7380soft"
20529,"0hard/9391soft"
20554,"0hard/8173soft"
20571,"0hard/7482soft"
20588,"0hard/7516soft"
20613,"0hard/9689soft"
20629,"0hard/7236soft"
20649,"0hard/8531soft"
20677,"0hard/7308soft"
20709,"0hard/8099soft"
20729,"0hard/6853soft"
20766,"0hard/8723soft"
20782,"0hard/7293soft"
20800,"0hard/5609soft"
20818,"0hard/6749soft"
20839,"0hard/8285soft"
20861,"0hard/6804soft"
20882,"0hard/8770soft"
20902,"0hard/7825soft"
20926,"0hard/9559soft"
20944,"0hard/8418soft"
20961,"0hard/6656soft"
20984,"0hard/8193soft"
21020,"0hard/6741soft"
21042,"0hard/7562soft"
21060,"0hard/5567soft"
21077,"0hard/7562soft"
21100,"0hard/8633soft"
21131,"0hard/7146soft"
21156,"0hard/8551soft"
21175,"0hard/6804soft"
21195,"0hard/9266soft"
21216,"0hard/8319soft"
21234,"0hard/10072soft"
21252,"0hard/8268soft"
21275,"0hard/9759soft"
21301,"0hard/8493soft"
21331,"0hard/9596soft"
21350,"0hard/7803soft"
21367,"0hard/5532soft"
21397,"0hard/6872soft"
21431,"0hard/5523soft"
21449,"0hard/6223soft"
21482,"0hard/5164soft"
21518,"0hard/3068soft"
21542,"0hard/3801soft"
21561,"0hard/2641soft"
21584,"0hard/4513soft"
21610,"0hard/6635soft"
21631,"0hard/8713soft"
21661,"0hard/7516soft"
21693,"0hard/9689soft"
21714,"0hard/9694soft"
21730,"0hard/10072soft"
21762,"0hard/8268soft"
21804,"0hard/9759soft"
21824,"0hard/10771soft"
21849,"0hard/8858soft"
21877,"0hard/6760soft"
21897,"0hard/7779soft"
21913,"0hard/5996soft"
21939,"0hard/4321soft"
21956,"0hard/5911soft"
21985,"0hard/6981soft"
22001,"0hard/5749soft"
22032,"0hard/7466soft"
22059,"0hard/6358soft"
22076,"0hard/5069soft"
22102,"0hard/6883soft"
22143,"0hard/5094soft"
22161,"0hard/6542soft"
22182,"0hard/4883soft"
22200,"0hard/6633soft"
22217,"0hard/5609soft"
22242,"0hard/7305soft"
22260,"0hard/9348soft"
22301,"0hard/10440soft"
22320,"0hard/9266soft"
22346,"0hard/10841soft"
22373,"0hard/10153soft"
22389,"0hard/12500soft"
22404,"0hard/10157soft"
22432,"0hard/8001soft"
22460,"0hard/6911soft"
22478,"0hard/7116soft"
22502,"0hard/8746soft"
22521,"0hard/6919soft"
22549,"0hard/9257soft"
22565,"0hard/10363soft"
22581,"0hard/8455soft"
22606,"0hard/9329soft"
22647,"0hard/7743soft"
22669,"0hard/9500soft"
22696,"0hard/8386soft"
22715,"0hard/6773soft"
22758,"0hard/7160soft"
22776,"0hard/9694soft"
22800,"0hard/11268soft"
22820,"0hard/9164soft"
22857,"0hard/9146soft"
22876,"0hard/10337soft"
22891,"0hard/8002soft"
22918,"0hard/9745soft"
22939,"0hard/7146soft"
22971,"0hard/5514soft"
22988,"0hard/7745soft"
23004,"0hard/6732soft"
23030,"0hard/5863soft"
23060,"0hard/7204soft"
23087,"0hard/5285soft"
23108,"0hard/7298soft"
23126,"0hard/8369soft"
23154,"0hard/6818soft"
23183,"0hard/8700soft"
23218,"0hard/7918soft"
23265,"0hard/9839soft"
23298,"0hard/8640soft"
23323,"0hard/7452soft"
23341,"0hard/8923soft"
23369,"0hard/11268soft"
23389,"0hard/9164soft"
23428,"0hard/9675soft"
23444,"0hard/7876soft"
23473,"0hard/8858soft"
23490,"0hard/6890soft"
23511,"0hard/8481soft"
23527,"0hard/7161soft"
23571,"0hard/7915soft"
23594,"0hard/5737soft"
23622,"0hard/8134soft"
23643,"0hard/6965soft"
23677,"0hard/5565soft"
23709,"0hard/4420soft"
23733,"0hard/6723soft"
23763,"0hard/8173soft"
23785,"0hard/9391soft"
23816,"0hard/7602soft"
23838,"0hard/9065soft"
23861,"0hard/8001soft"
23879,"0hard/5853soft"
23897,"0hard/7253soft"
23914,"0hard/6080soft"
23940,"0hard/3953soft"
23963,"0hard/5762soft"
24006,"0hard/4451soft"
24033,"0hard/5164soft"
24056,"0hard/6223soft"
24073,"0hard/3956soft"
24107,"0hard/6358soft"
24155,"0hard/4675soft"
24173,"0hard/6842soft"
24197,"0hard/8285soft"
24232,"0hard/8573soft"
24252,"0hard/9266soft"
24272,"0hard/10944soft"
24296,"0hard/9136soft"
24346,"0hard/10748soft"
24367,"0hard/9791soft"
24399,"0hard/8923soft"
24416,"0hard/8383soft"
24464,"0hard/7116soft"
24484,"0hard/9146soft"
24514,"0hard/10337soft"
24532,"0hard/8611soft"
24559,"0hard/10705soft"
24587,"0hard/9064soft"
24617,"0hard/10325soft"
24632,"0hard/9158soft"
24656,"0hard/7412soft"
24688,"0hard/8707soft"
24708,"0hard/6802soft"
24743,"0hard/8709soft"
24764,"0hard/7761soft"
24799,"0hard/8696soft"
24822,"0hard/7899soft"
24838,"0hard/9280soft"
24854,"0hard/7446soft"
24883,"0hard/9165soft"
24900,"0hard/8096soft"
24933,"0hard/6229soft"
24959,"0hard/6888soft"
24982,"0hard/5530soft"
25004,"0hard/7660soft"
25026,"0hard/5199soft"
25048,"0hard/6843soft"
25093,"0hard/6039soft"
25112,"0hard/7764soft"
25129,"0hard/6272soft"
25147,"0hard/8319soft"
25164,"0hard/10072soft"
25194,"0hard/10944soft"
25215,"0hard/9136soft"
25234,"0hard/9978soft"
25253,"0hard/8442soft"
25279,"0hard/6749soft"
25297,"0hard/4927soft"
25333,"0hard/6169soft"
25365,"0hard/7900soft"
25390,"0hard/6676soft"
25421,"0hard/8431soft"
25441,"0hard/7256soft"
25468,"0hard/8367soft"
25493,"0hard/7182soft"
25521,"0hard/8383soft"
25545,"0hard/8692soft"
25576,"0hard/9864soft"
25592,"0hard/10189soft"
25617,"0hard/8499soft"
25647,"0hard/6530soft"
25684,"0hard/4868soft"
25706,"0hard/6928soft"
25723,"0hard/8003soft"
25739,"0hard/7023soft"
25761,"0hard/5548soft"
25782,"0hard/7760soft"
25800,"0hard/6490soft"
25818,"0hard/8682soft"
25855,"0hard/7484soft"
