"timeMillisSpent","score"
3254,"0hard/19861soft"
3262,"0hard/17503soft"
3269,"0hard/17806soft"
3281,"0hard/17892soft"
3288,"0hard/18030soft"
3295,"0hard/17758soft"
3301,"0hard/17371soft"
3306,"0hard/17746soft"
3313,"0hard/15810soft"
3318,"0hard/17821soft"
3328,"0hard/16572soft"
3336,"0hard/15345soft"
3343,"0hard/16541soft"
3350,"0hard/17174soft"
3357,"0hard/17379soft"
3363,"0hard/17713soft"
3370,"0hard/17524soft"
3376,"0hard/17788soft"
3382,"0hard/18572soft"
3393,"0hard/17346soft"
3403,"0hard/17458soft"
3410,"0hard/17123soft"
3417,"0hard/18886soft"
3426,"0hard/18665soft"
3432,"0hard/18766soft"
3439,"0hard/18534soft"
3447,"0hard/18502soft"
3453,"0hard/19864soft"
3459,"0hard/19922soft"
3467,"0hard/19489soft"
3475,"0hard/19513soft"
3483,"0hard/19561soft"
3489,"0hard/19600soft"
3498,"0hard/18280soft"
3506,"0hard/18228soft"
3514,"0hard/18545soft"
3521,"0hard/16664soft"
3527,"0hard/16666soft"
3532,"0hard/18021soft"
3539,"0hard/17116soft"
3545,"0hard/17795soft"
3552,"0hard/17668soft"
3560,"0hard/17647soft"
3568,"0hard/17819soft"
3573,"0hard/17889soft"
3582,"0hard/17558soft"
3589,"0hard/18090soft"
3597,"0hard/17942soft"
3606,"0hard/17963soft"
3615,"0hard/16762soft"
3622,"0hard/16895soft"
3630,"0hard/16785soft"
3640,"0hard/17052soft"
3649,"0hard/18113soft"
3654,"0hard/17832soft"
3661,"0hard/19512soft"
3667,"0hard/19706soft"
3673,"0hard/19300soft"
3680,"0hard/19345soft"
3684,"0hard/18173soft"
3690,"0hard/16957soft"
3699,"0hard/18164soft"
3705,"0hard/18355soft"
3712,"0hard/18207soft"
3719,"0hard/18105soft"
3726,"0hard/19553soft"
3733,"0hard/19227soft"
3740,"0hard/19892soft"
3748,"0hard/19806soft"
3754,"0hard/20101soft"
3766,"0hard/19092soft"
3773,"0hard/19270soft"
3780,"0hard/17063soft"
3788,"0hard/17289soft"
3794,"0hard/17847soft"
3804,"0hard/17740soft"
3810,"0hard/17283soft"
3817,"0hard/16584soft"
3827,"0hard/15778soft"
3834,"0hard/15778soft"
3845,"0hard/17744soft"
3859,"0hard/17822soft"
3864,"0hard/17829soft"
3871,"0hard/17690soft"
3882,"0hard/16022soft"
3889,"0hard/16207soft"
3897,"0hard/16381soft"
3906,"0hard/16286soft"
3913,"0hard/17971soft"
3920,"0hard/16753soft"
3927,"0hard/16944soft"
3933,"0hard/16389soft"
3939,"0hard/16617soft"
3945,"0hard/16465soft"
3952,"0hard/16819soft"
3958,"0hard/16879soft"
3964,"0hard/16845soft"
3970,"0hard/16899soft"
3976,"0hard/16899soft"
3981,"0hard/17970soft"
3988,"0hard/15852soft"
3995,"0hard/16123soft"
4001,"0hard/15219soft"
4009,"0hard/15228soft"
4014,"0hard/15070soft"
4022,"0hard/15369soft"
4030,"0hard/13129soft"
4036,"0hard/12718soft"
4043,"0hard/14960soft"
4056,"0hard/14720soft"
4061,"0hard/14581soft"
4070,"0hard/14964soft"
4076,"0hard/14775soft"
4087,"0hard/17088soft"
4093,"0hard/17428soft"
4099,"0hard/19134soft"
4105,"0hard/18631soft"
4111,"0hard/18175soft"
4122,"0hard/18175soft"
4127,"0hard/15639soft"
4133,"0hard/15639soft"
4139,"0hard/15209soft"
4144,"0hard/15907soft"
4150,"-1hard/16093soft"
4155,"0hard/15066soft"
4162,"0hard/17708soft"
4168,"0hard/17708soft"
4176,"0hard/18256soft"
4183,"0hard/17713soft"
4189,"0hard/19492soft"
4197,"0hard/19529soft"
4202,"0hard/19698soft"
4210,"0hard/19643soft"
4220,"0hard/18061soft"
4226,"0hard/16168soft"
4238,"0hard/15500soft"
4247,"0hard/15575soft"
4257,"0hard/15724soft"
4262,"0hard/15819soft"
4268,"0hard/14356soft"
4277,"0hard/14275soft"
4282,"0hard/15658soft"
4290,"0hard/15822soft"
4295,"0hard/15941soft"
4300,"0hard/17233soft"
4308,"0hard/19055soft"
4314,"0hard/17803soft"
4321,"0hard/18505soft"
4331,"0hard/18487soft"
4338,"0hard/18552soft"
4344,"0hard/18689soft"
4355,"0hard/18470soft"
4363,"0hard/18409soft"
4370,"0hard/17756soft"
4377,"0hard/17217soft"
4384,"0hard/18257soft"
4391,"0hard/18278soft"
4397,"0hard/18549soft"
4402,"0hard/17121soft"
4408,"0hard/17575soft"
4414,"0hard/18573soft"
4419,"0hard/18995soft"
4426,"0hard/18929soft"
4431,"0hard/18929soft"
4438,"0hard/18134soft"
4447,"0hard/18424soft"
4455,"0hard/18219soft"
4464,"0hard/17953soft"
4469,"0hard/18908soft"
4476,"0hard/19209soft"
4484,"0hard/19286soft"
4489,"0hard/19390soft"
4495,"0hard/19437soft"
4499,"0hard/18407soft"
4506,"0hard/18504soft"
4511,"0hard/18157soft"
4518,"0hard/19410soft"
4531,"0hard/17558soft"
4540,"0hard/17768soft"
4551,"0hard/17928soft"
4557,"0hard/18018soft"
4562,"0hard/18112soft"
4569,"0hard/16233soft"
4579,"0hard/16508soft"
4585,"0hard/16244soft"
4595,"0hard/16416soft"
4602,"0hard/16602soft"
4608,"0hard/16655soft"
4616,"0hard/16925soft"
4626,"0hard/16796soft"
4630,"0hard/16843soft"
4639,"0hard/15655soft"
4652,"0hard/15789soft"
4658,"0hard/15323soft"
4664,"0hard/15421soft"
4672,"0hard/16544soft"
4680,"0hard/16665soft"
4688,"0hard/16970soft"
4695,"0hard/17018soft"
4702,"0hard/16616soft"
4710,"0hard/16665soft"
4721,"0hard/18228soft"
4729,"0hard/17045soft"
4738,"0hard/18431soft"
4743,"0hard/18141soft"
4749,"0hard/18908soft"
4756,"0hard/19078soft"
4763,"0hard/18704soft"
4768,"0hard/19652soft"
4780,"0hard/17246soft"
4785,"0hard/17759soft"
4790,"0hard/17800soft"
4798,"0hard/17516soft"
4806,"0hard/17620soft"
4813,"0hard/17057soft"
4820,"0hard/17238soft"
4825,"0hard/17852soft"
4831,"0hard/18103soft"
4840,"0hard/18201soft"
4847,"0hard/18049soft"
4856,"0hard/17960soft"
4865,"0hard/17491soft"
4873,"0hard/17466soft"
4880,"0hard/17363soft"
4886,"0hard/16277soft"
4893,"0hard/17145soft"
4899,"0hard/17145soft"
4912,"0hard/17764soft"
4917,"0hard/17463soft"
4922,"0hard/17776soft"
4934,"0hard/17347soft"
4939,"0hard/17347soft"
4945,"0hard/16678soft"
4951,"0hard/16755soft"
4958,"0hard/17493soft"
4966,"0hard/17810soft"
4971,"0hard/17519soft"
4976,"0hard/15867soft"
4983,"0hard/15586soft"
4989,"0hard/15858soft"
4994,"0hard/15890soft"
5000,"0hard/16156soft"
5005,"0hard/16228soft"
5017,"0hard/16127soft"
5023,"0hard/16197soft"
5030,"0hard/15370soft"
5043,"0hard/15050soft"
5052,"0hard/17488soft"
5060,"0hard/17495soft"
5071,"0hard/18284soft"
5080,"0hard/18157soft"
5090,"0hard/18157soft"
5099,"0hard/18157soft"
5110,"0hard/18054soft"
5119,"0hard/18083soft"
5128,"-1hard/17884soft"
5140,"0hard/18506soft"
5148,"0hard/18668soft"
5157,"0hard/18515soft"
5164,"0hard/18512soft"
5170,"0hard/20344soft"
5176,"0hard/20642soft"
5184,"0hard/20175soft"
5193,"0hard/19284soft"
5198,"0hard/19757soft"
5207,"0hard/17752soft"
5213,"0hard/16584soft"
5218,"0hard/17661soft"
5226,"0hard/17706soft"
5233,"0hard/17454soft"
5241,"0hard/17810soft"
5248,"0hard/17313soft"
5253,"0hard/17398soft"
5258,"0hard/17398soft"
5266,"0hard/17360soft"
5276,"0hard/19495soft"
5284,"0hard/19528soft"
5291,"0hard/19757soft"
5298,"0hard/19863soft"
5304,"0hard/17235soft"
5314,"0hard/17235soft"
5320,"-1hard/18459soft"
5330,"-1hard/17988soft"
5338,"-1hard/18271soft"
5343,"-1hard/17554soft"
5349,"-1hard/19477soft"
5357,"0hard/18233soft"
5362,"0hard/18261soft"
5367,"0hard/18128soft"
5372,"0hard/19341soft"
5376,"0hard/19401soft"
5384,"0hard/18353soft"
5391,"0hard/18504soft"
5396,"0hard/18634soft"
5401,"0hard/18596soft"
5406,"0hard/17846soft"
5412,"0hard/18289soft"
5425,"0hard/18645soft"
5432,"0hard/17352soft"
5448,"0hard/17755soft"
5458,"0hard/18135soft"
5464,"0hard/18327soft"
5471,"0hard/18777soft"
5477,"0hard/18427soft"
5484,"0hard/18704soft"
5489,"0hard/16725soft"
5498,"0hard/17535soft"
5503,"0hard/16725soft"
5509,"0hard/17096soft"
5515,"0hard/15766soft"
5525,"0hard/15937soft"
5533,"0hard/16708soft"
5541,"0hard/16708soft"
5551,"0hard/16939soft"
5557,"0hard/16949soft"
5566,"0hard/17062soft"
5574,"0hard/16381soft"
5588,"0hard/16621soft"
5593,"0hard/17558soft"
5598,"0hard/19049soft"
5606,"0hard/19231soft"
5619,"0hard/19289soft"
5627,"0hard/19572soft"
5639,"-1hard/19572soft"
5646,"0hard/17829soft"
5652,"0hard/19483soft"
5661,"0hard/18723soft"
5667,"0hard/18873soft"
5673,"0hard/17611soft"
5680,"0hard/19370soft"
5686,"0hard/19666soft"
5692,"0hard/19815soft"
5697,"0hard/19445soft"
5704,"0hard/18234soft"
5709,"0hard/18322soft"
5719,"0hard/18564soft"
5726,"0hard/18456soft"
5734,"0hard/18744soft"
5740,"0hard/18384soft"
5749,"0hard/18314soft"
5754,"0hard/18449soft"
5763,"0hard/19166soft"
5771,"0hard/19519soft"
5778,"0hard/19364soft"
5785,"0hard/19538soft"
5794,"0hard/19819soft"
5803,"0hard/19774soft"
5813,"0hard/19739soft"
5819,"0hard/19839soft"
5825,"0hard/19784soft"
5833,"0hard/19803soft"
5840,"0hard/19791soft"
5849,"0hard/19771soft"
5854,"0hard/19765soft"
5859,"0hard/19514soft"
5869,"0hard/19519soft"
5877,"0hard/19573soft"
5883,"0hard/19427soft"
5889,"0hard/19529soft"
5897,"0hard/19529soft"
5903,"0hard/18962soft"
5909,"0hard/19056soft"
5919,"0hard/19003soft"
5924,"0hard/17646soft"
5930,"0hard/17941soft"
5936,"0hard/17941soft"
5943,"0hard/19020soft"
5948,"0hard/18927soft"
5953,"0hard/19277soft"
5961,"0hard/18442soft"
5969,"0hard/18442soft"
5977,"0hard/18777soft"
5983,"0hard/19745soft"
5992,"0hard/19976soft"
5996,"0hard/20288soft"
6006,"0hard/21527soft"
6012,"0hard/21527soft"
6019,"0hard/19225soft"
6031,"0hard/17572soft"
6038,"0hard/17177soft"
6044,"0hard/16785soft"
6050,"0hard/15583soft"
6056,"0hard/15335soft"
6063,"0hard/15837soft"
6069,"0hard/16397soft"
6075,"0hard/16454soft"
6082,"0hard/18068soft"
6091,"0hard/18118soft"
6097,"0hard/17761soft"
6105,"0hard/17971soft"
6110,"0hard/17875soft"
6115,"0hard/20168soft"
6126,"0hard/20180soft"
6131,"0hard/19614soft"
6137,"0hard/19728soft"
6142,"0hard/19240soft"
6156,"0hard/19153soft"
6164,"0hard/19324soft"
6172,"0hard/19101soft"
6179,"0hard/19637soft"
6185,"0hard/19810soft"
6189,"0hard/19899soft"
6203,"0hard/19899soft"
6212,"0hard/19682soft"
6217,"0hard/17642soft"
6222,"0hard/17679soft"
6228,"0hard/18086soft"
6234,"0hard/18374soft"
6243,"0hard/18136soft"
6255,"0hard/17893soft"
6263,"0hard/18053soft"
6268,"0hard/18510soft"
6275,"0hard/16476soft"
6280,"0hard/16678soft"
6285,"0hard/16120soft"
6290,"0hard/17262soft"
6299,"0hard/15770soft"
6306,"0hard/14890soft"
6312,"0hard/15752soft"
6319,"0hard/17612soft"
6326,"0hard/16564soft"
6333,"0hard/16688soft"
6341,"0hard/18130soft"
6350,"0hard/18130soft"
6356,"0hard/18301soft"
6362,"0hard/19473soft"
6368,"0hard/19493soft"
6376,"0hard/19793soft"
6386,"0hard/19418soft"
6394,"0hard/19537soft"
6402,"0hard/20068soft"
6418,"0hard/19801soft"
6425,"0hard/19746soft"
6433,"0hard/19978soft"
6438,"0hard/19460soft"
6444,"0hard/20707soft"
6451,"0hard/19918soft"
6458,"0hard/19918soft"
6465,"0hard/20249soft"
6472,"0hard/20107soft"
6476,"0hard/19962soft"
6481,"0hard/20549soft"
6486,"0hard/18782soft"
6498,"0hard/19224soft"
6504,"0hard/19147soft"
6509,"0hard/17731soft"
6514,"0hard/17778soft"
6524,"0hard/17996soft"
6530,"0hard/18359soft"
6537,"0hard/18359soft"
6543,"0hard/18095soft"
6549,"0hard/18149soft"
6559,"0hard/18066soft"
6566,"0hard/18533soft"
6571,"0hard/18250soft"
6576,"0hard/17796soft"
6582,"0hard/18121soft"
6587,"0hard/18249soft"
6596,"0hard/17872soft"
6602,"0hard/18186soft"
6609,"0hard/18251soft"
6619,"0hard/18417soft"
6629,"0hard/18438soft"
6639,"0hard/17744soft"
6646,"0hard/17482soft"
6654,"0hard/15496soft"
6660,"0hard/16943soft"
6665,"-1hard/17132soft"
6678,"-1hard/15646soft"
6684,"-1hard/15710soft"
6691,"-1hard/15146soft"
6698,"-1hard/17025soft"
6703,"-1hard/16891soft"
6710,"-1hard/17762soft"
6719,"-1hard/18006soft"
6726,"0hard/16340soft"
6732,"0hard/18374soft"
6738,"0hard/18262soft"
6743,"0hard/18008soft"
6748,"0hard/20267soft"
6753,"0hard/20110soft"
6758,"0hard/19998soft"
6763,"0hard/20043soft"
6768,"0hard/21317soft"
6773,"0hard/18943soft"
6779,"0hard/19011soft"
6783,"0hard/17356soft"
6792,"0hard/17981soft"
6802,"0hard/17980soft"
6807,"0hard/18250soft"
6814,"0hard/18175soft"
6826,"0hard/18534soft"
6836,"0hard/18833soft"
6846,"0hard/18542soft"
6856,"0hard/18390soft"
6863,"0hard/16126soft"
6871,"0hard/16351soft"
6876,"0hard/16313soft"
6882,"0hard/16313soft"
6891,"0hard/16028soft"
6898,"0hard/18031soft"
6910,"0hard/17677soft"
6916,"0hard/15472soft"
6927,"0hard/17053soft"
6936,"0hard/18323soft"
6941,"0hard/18397soft"
6946,"0hard/17274soft"
6955,"0hard/17218soft"
6962,"0hard/18637soft"
6970,"0hard/18653soft"
6977,"0hard/18723soft"
6983,"0hard/18488soft"
6988,"0hard/18521soft"
6994,"0hard/18456soft"
7000,"0hard/18493soft"
7005,"0hard/18831soft"
7014,"0hard/18831soft"
7018,"0hard/18331soft"
7024,"0hard/16309soft"
7032,"0hard/16575soft"
7039,"0hard/16404soft"
7047,"0hard/16533soft"
7056,"0hard/16683soft"
7064,"0hard/16373soft"
7074,"0hard/18344soft"
7079,"0hard/18175soft"
7084,"0hard/16891soft"
7089,"0hard/17489soft"
7094,"0hard/17201soft"
7104,"0hard/17538soft"
7110,"0hard/18966soft"
7118,"0hard/18764soft"
7124,"0hard/18586soft"
7129,"0hard/18934soft"
7138,"0hard/18990soft"
7146,"0hard/18710soft"
7153,"0hard/18235soft"
7161,"0hard/18166soft"
7168,"0hard/18470soft"
7181,"0hard/19851soft"
7186,"0hard/18615soft"
7192,"0hard/19918soft"
7201,"0hard/17966soft"
7206,"0hard/17844soft"
7211,"0hard/16350soft"
7219,"0hard/16361soft"
7226,"0hard/16361soft"
7233,"0hard/16750soft"
7239,"0hard/16845soft"
7244,"0hard/16828soft"
7249,"0hard/17749soft"
7256,"0hard/17872soft"
7262,"0hard/19458soft"
7268,"0hard/19681soft"
7273,"0hard/19893soft"
7280,"0hard/20217soft"
7288,"0hard/20254soft"
7298,"0hard/20175soft"
7305,"0hard/19640soft"
7313,"0hard/19706soft"
7320,"0hard/18793soft"
7330,"0hard/17328soft"
7336,"0hard/17694soft"
7345,"0hard/17747soft"
7352,"0hard/16730soft"
7359,"0hard/16875soft"
7371,"0hard/17009soft"
7381,"0hard/18629soft"
7387,"0hard/18621soft"
7392,"0hard/18598soft"
7399,"0hard/18632soft"
7405,"0hard/19180soft"
7412,"0hard/17654soft"
7417,"0hard/18068soft"
7423,"0hard/17887soft"
7429,"0hard/16926soft"
7435,"0hard/17501soft"
7440,"0hard/16733soft"
7451,"0hard/17042soft"
7462,"0hard/16775soft"
7473,"0hard/16108soft"
7484,"0hard/16088soft"
7493,"0hard/17508soft"
7501,"0hard/17379soft"
7510,"0hard/17942soft"
7526,"0hard/18172soft"
7533,"0hard/18036soft"
7538,"0hard/18507soft"
7544,"0hard/20216soft"
7556,"0hard/20338soft"
7565,"0hard/20091soft"
7571,"0hard/19888soft"
7581,"0hard/19760soft"
7588,"0hard/19907soft"
7597,"-1hard/19809soft"
7611,"0hard/17939soft"
7617,"0hard/18217soft"
7624,"0hard/18168soft"
7633,"0hard/18184soft"
7646,"0hard/19589soft"
7656,"0hard/18288soft"
7662,"0hard/20130soft"
7666,"0hard/19941soft"
7672,"0hard/18075soft"
7678,"0hard/17758soft"
7684,"0hard/17990soft"
7692,"0hard/17736soft"
7698,"0hard/16591soft"
7707,"0hard/16867soft"
7713,"0hard/18644soft"
7720,"0hard/17164soft"
7726,"0hard/15803soft"
7735,"0hard/14419soft"
7741,"0hard/15533soft"
7748,"0hard/15645soft"
7756,"0hard/15567soft"
7770,"0hard/15676soft"
7777,"0hard/15266soft"
7787,"0hard/15266soft"
7800,"0hard/16325soft"
7819,"0hard/16394soft"
7825,"0hard/17820soft"
7830,"0hard/19604soft"
7836,"0hard/18291soft"
7844,"0hard/18805soft"
7851,"0hard/18805soft"
7857,"0hard/18546soft"
7863,"0hard/18682soft"
7869,"0hard/18682soft"
7874,"0hard/18653soft"
7880,"0hard/18665soft"
7889,"0hard/18945soft"
7899,"0hard/19099soft"
7905,"0hard/18775soft"
7911,"0hard/18775soft"
7917,"0hard/18882soft"
7923,"-1hard/20313soft"
7929,"-1hard/20188soft"
7935,"-1hard/20165soft"
7939,"0hard/19544soft"
7946,"0hard/19672soft"
7952,"0hard/19955soft"
7956,"0hard/20144soft"
7962,"0hard/20157soft"
7968,"0hard/18935soft"
7975,"0hard/17979soft"
7981,"0hard/18849soft"
7986,"0hard/18682soft"
7993,"0hard/18245soft"
7999,"0hard/16555soft"
8005,"0hard/16627soft"
