"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
970,256,256
1624,256,270
2252,256,279
2848,256,284
3458,256,287
3992,256,285
4507,256,292
5000,256,290
5476,256,291
5964,256,293
6463,256,289
6966,256,299
7442,256,291
7911,256,283
8432,256,297
8930,256,295
9409,256,294
9883,256,283
10380,256,286
10875,256,294
11374,256,287
11869,256,285
12398,256,287
12990,256,301
13463,256,285
13953,256,286
14489,256,298
14979,256,287
15454,256,281
15924,256,277
16408,256,280
16958,256,293
17453,256,296
17946,256,284
18453,256,292
18938,256,286
19450,256,309
19915,256,281
20429,256,293
20927,256,292
21395,256,292
21856,256,280
22350,256,287
22828,256,283
23314,256,291
23795,256,286
24323,256,291
24834,256,296
25314,256,299
25762,256,271
26290,256,308
26781,256,294
27258,256,296
27742,256,292
28272,256,302
28772,256,294
29257,256,291
29757,256,295
30002,123,140
