"timeMillisSpent","score"
969,"0hard/-1226soft"
1623,"0hard/971soft"
2252,"0hard/3124soft"
2848,"0hard/4840soft"
3458,"0hard/6364soft"
3992,"0hard/8135soft"
4507,"0hard/10192soft"
5000,"0hard/11070soft"
