"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
81,4,4
115,4,5
142,4,4
171,4,5
208,4,8
249,4,8
297,4,10
337,4,11
426,4,27
441,4,5
493,4,21
531,4,12
546,4,6
571,4,11
597,4,13
627,4,16
643,4,8
671,4,10
703,4,14
721,4,10
742,4,11
761,4,9
779,4,8
804,4,11
828,4,12
844,4,8
857,4,7
870,4,7
889,4,10
911,4,13
929,4,7
946,4,7
961,4,8
990,4,16
1003,4,7
1012,4,4
1024,4,6
1042,4,10
1062,4,11
1087,4,14
1116,4,17
1149,4,18
1182,4,17
1205,4,12
1245,4,21
1257,4,5
1270,4,7
1279,4,5
1293,4,8
1316,4,14
1349,4,15
1389,4,23
1419,4,19
1442,4,14
1467,4,15
1485,4,11
1498,4,8
1515,4,10
1532,4,10
1546,4,8
1558,4,8
1575,4,9
1588,4,8
1606,4,11
1653,4,20
1669,4,10
1688,4,11
1706,4,11
1716,4,6
1733,4,11
1747,4,8
1759,4,7
1782,4,15
1814,4,20
1827,4,8
1838,4,7
1856,4,11
1876,4,12
1894,4,12
1919,4,16
1933,4,9
1950,4,11
1960,4,6
1977,4,11
1986,4,6
2003,4,10
2022,4,13
2035,4,8
2048,4,9
2063,4,9
2075,4,8
2088,4,8
2101,4,9
2120,4,12
2148,4,19
2180,4,21
2210,4,20
2241,4,19
2254,4,9
2281,4,17
2297,4,10
2310,4,8
2323,4,8
2335,4,8
2352,4,10
2367,4,9
2381,4,9
2397,4,10
2416,4,11
2436,4,11
2454,4,10
2470,4,9
2481,4,6
2495,4,9
2510,4,9
2524,4,8
2543,4,12
2563,4,13
2586,4,14
2604,4,11
2633,4,18
2653,4,13
2681,4,18
2708,4,18
2736,4,18
2767,4,20
2785,4,12
2801,4,10
2816,4,10
2831,4,10
2850,4,13
2871,4,14
2886,4,10
2901,4,10
2916,4,10
2940,4,16
2953,4,8
2969,4,11
2981,4,7
2992,4,7
3016,4,16
3044,4,18
3061,4,11
3074,4,9
3085,4,7
3104,4,11
3116,4,8
3140,4,16
3160,4,12
3179,4,13
3203,4,16
3244,4,27
3283,4,26
3295,4,8
3335,4,25
3351,4,10
3365,4,8
3383,4,11
3404,4,12
3426,4,14
3440,4,9
3469,4,18
3496,4,17
3532,4,23
3548,4,10
3566,4,11
3580,4,10
3599,4,13
3615,4,11
3633,4,12
3653,4,12
3678,4,18
3696,4,11
3722,4,18
3748,4,18
3760,4,8
3771,4,7
3784,4,9
3805,4,13
3821,4,11
3838,4,11
3855,4,11
3869,4,9
3892,4,15
3915,4,15
3931,4,11
3955,4,17
3974,4,13
3992,4,12
4007,4,10
4025,4,12
4046,4,15
4059,4,8
4080,4,14
4107,4,17
4133,4,17
4158,4,16
4171,4,7
4184,4,8
4196,4,7
4213,4,11
4225,4,6
4243,4,11
4258,4,9
4284,4,16
4313,4,18
4342,4,18
4366,4,15
4402,4,22
4432,4,19
4466,4,21
4492,4,16
4507,4,9
4524,4,10
4538,4,9
4554,4,9
4571,4,11
4589,4,11
4619,4,18
4635,4,10
4651,4,10
4668,4,10
4683,4,10
4700,4,10
4715,4,10
4733,4,11
4753,4,12
4778,4,15
4793,4,9
4819,4,18
4846,4,18
4875,4,20
4893,4,12
4913,4,12
4931,4,12
4961,4,21
4977,4,10
4988,4,7
5000,4,8
5012,4,8
5027,4,9
5040,4,9
5054,4,9
5069,4,10
5091,4,13
5110,4,13
5135,4,16
5170,4,23
5185,4,10
5200,4,10
5214,4,9
5228,4,9
5248,4,13
5269,4,13
5285,4,11
5303,4,12
5319,4,11
5332,4,8
5349,4,11
5360,4,8
5372,4,8
5386,4,9
5400,4,9
5418,4,13
5436,4,12
5459,4,16
5478,4,13
5496,4,13
5512,4,10
5528,4,12
5545,4,12
5567,4,16
5580,4,8
5604,4,17
5620,4,10
5636,4,10
5651,4,10
5665,4,10
5680,4,10
5695,4,9
5713,4,12
5729,4,11
5747,4,12
5760,4,8
5772,4,8
5784,4,8
5810,4,17
5828,4,12
5844,4,11
5872,4,17
5890,4,12
5902,4,8
5919,4,8
5936,4,10
6002,4,38
6053,4,33
6082,4,16
6117,4,20
6138,4,12
6167,4,16
6194,4,15
6211,4,10
6229,4,10
6244,4,9
6260,4,11
6278,4,12
6299,4,14
6317,4,12
6332,4,10
6347,4,10
6362,4,10
6394,4,22
6412,4,11
6430,4,11
6450,4,13
6469,4,12
6491,4,14
6530,4,26
6569,4,27
6601,4,22
6615,4,10
6629,4,10
6644,4,11
6661,4,11
6676,4,10
6692,4,10
6708,4,10
6724,4,10
6738,4,9
6752,4,9
6781,4,19
6814,4,22
6833,4,12
6853,4,13
6867,4,9
6882,4,10
6903,4,14
6915,4,7
6924,4,6
6934,4,6
6963,4,19
7005,4,28
7031,4,17
7054,4,16
7077,4,15
7096,4,13
7113,4,11
7129,4,10
7144,4,10
7164,4,13
7181,4,12
7198,4,11
7216,4,12
7228,4,8
7239,4,7
7254,4,9
7276,4,15
7298,4,15
7318,4,13
7334,4,11
7352,4,12
7373,4,13
7386,4,9
7410,4,17
7422,4,8
7435,4,8
7452,4,12
7470,4,12
7495,4,17
7521,4,18
7567,4,17
7595,4,17
7657,4,41
7666,4,5
7685,4,11
7697,4,7
7713,4,10
7728,4,9
7740,4,7
7751,4,7
7764,4,8
7773,4,6
7783,4,6
7804,4,13
7823,4,12
7844,4,13
7859,4,10
7888,4,19
7910,4,14
7944,4,20
7965,4,13
7977,4,8
8009,4,21
8034,4,17
8059,4,17
8078,4,12
8097,4,12
8123,4,18
8142,4,12
8168,4,18
8190,4,15
8202,4,8
8215,4,9
8233,4,12
8250,4,12
8269,4,13
8286,4,12
8304,4,12
8316,4,8
8331,4,10
8345,4,10
8360,4,10
8375,4,10
8391,4,10
8411,4,13
8432,4,14
8470,4,25
8485,4,10
8512,4,17
8564,4,30
8588,4,15
8609,4,14
8647,4,18
8679,4,12
8700,4,12
8732,4,20
8783,4,34
8809,4,17
8847,4,25
8868,4,14
8885,4,11
8902,4,11
8919,4,11
8935,4,11
8951,4,9
8965,4,9
8976,4,7
8993,4,11
9017,4,16
9050,4,23
9079,4,20
9093,4,9
9104,4,7
9113,4,6
9125,4,8
9145,4,13
9158,4,7
9179,4,14
9201,4,14
9217,4,10
9242,4,15
9258,4,10
9277,4,12
9298,4,13
9321,4,15
9334,4,7
9354,4,14
9375,4,14
9389,4,8
9403,4,9
9416,4,8
9453,4,23
9471,4,12
9487,4,10
9507,4,12
9525,4,11
9542,4,11
9564,4,14
9603,4,15
9619,4,11
9634,4,10
9654,4,13
9672,4,12
9685,4,9
9698,4,8
9715,4,11
9729,4,9
9751,4,14
9765,4,9
9793,4,18
9816,4,15
9848,4,21
9879,4,20
9898,4,12
9911,4,8
9928,4,11
9949,4,13
9963,4,10
9979,4,10
9992,4,9
10011,4,12
10026,4,10
10039,4,8
10059,4,13
10079,4,13
10091,4,8
10104,4,8
10125,4,13
10142,4,11
10157,4,10
10176,4,12
10199,4,15
10226,4,19
10248,4,14
10259,4,7
10269,4,7
10281,4,8
10297,4,10
10309,4,8
10323,4,9
10339,4,11
10366,4,17
10382,4,11
10397,4,10
10418,4,13
10443,4,17
10455,4,8
10487,4,22
10508,4,15
10527,4,14
10548,4,14
10562,4,9
10579,4,12
10592,4,9
10621,4,19
10632,4,7
10645,4,9
