"timeMillisSpent","score"
61,"0hard/-3282soft"
101,"0hard/-1669soft"
143,"0hard/-244soft"
199,"0hard/1491soft"
243,"0hard/1872soft"
319,"0hard/3665soft"
398,"0hard/5808soft"
464,"0hard/7844soft"
518,"0hard/7849soft"
589,"0hard/10261soft"
689,"0hard/11103soft"
712,"0hard/11111soft"
1006,"0hard/11737soft"
1063,"0hard/11906soft"
1082,"0hard/12043soft"
1188,"0hard/12191soft"
1196,"0hard/12482soft"
