"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
16687,1,4
16731,1,9
16749,1,3
16776,1,5
16813,1,6
16864,1,7
16877,1,2
16884,1,1
16927,1,8
16949,1,4
16997,1,9
17013,1,3
17038,1,5
17070,1,6
17105,1,7
17117,1,2
17124,1,1
17164,1,8
17185,1,4
17231,1,9
17248,1,3
17280,1,5
17313,1,6
17350,1,7
17366,1,2
17373,1,1
17421,1,8
17445,1,4
17492,1,9
17509,1,3
17534,1,5
17563,1,6
17597,1,7
17609,1,2
17616,1,1
17654,1,8
17675,1,4
17718,1,9
17735,1,3
17762,1,5
17795,1,6
17831,1,7
17844,1,2
17851,1,1
17899,1,8
17932,1,4
17978,1,9
17994,1,3
18020,1,5
18049,1,6
18083,1,7
18094,1,2
18101,1,1
18140,1,8
18160,1,4
18203,1,9
18221,1,3
18247,1,5
18280,1,6
18317,1,7
18329,1,2
18336,1,1
18380,1,8
18403,1,4
18450,1,9
18466,1,3
18492,1,5
18521,1,6
18555,1,7
18567,1,2
18574,1,1
18612,1,8
18632,1,4
18676,1,9
18693,1,3
18720,1,5
18752,1,6
18789,1,7
18801,1,2
18808,1,1
18850,1,8
18872,1,4
18918,1,9
18935,1,3
18960,1,5
18989,1,6
19023,1,7
19035,1,2
19042,1,1
19081,1,8
19101,1,4
19144,1,9
19163,1,3
19193,1,5
19225,1,6
19262,1,7
19274,1,2
19282,1,1
19323,1,8
19346,1,4
19393,1,9
19409,1,3
19434,1,5
19463,1,6
19498,1,7
19510,1,2
19516,1,1
19557,1,8
19577,1,4
19620,1,9
19637,1,3
19665,1,5
19697,1,6
19734,1,7
19746,1,2
19754,1,1
19797,1,8
19819,1,4
19866,1,9
19882,1,3
19907,1,5
19936,1,6
19971,1,7
19982,1,2
19989,1,1
20028,1,8
20048,1,4
20092,1,9
20110,1,3
20137,1,5
20169,1,6
20206,1,7
20218,1,2
20226,1,1
20268,1,8
20292,1,4
20339,1,9
20356,1,3
20383,1,5
20412,1,6
20446,1,7
20457,1,2
20464,1,1
20503,1,8
20524,1,4
20568,1,9
20585,1,3
20612,1,5
20646,1,6
20684,1,7
20696,1,2
20703,1,1
20746,1,8
20768,1,4
20815,1,9
20832,1,3
20856,1,5
20886,1,6
20921,1,7
20934,1,2
20941,1,1
20980,1,8
21001,1,4
21044,1,9
21061,1,3
21089,1,5
21121,1,6
21158,1,7
21170,1,2
21177,1,1
21222,1,8
21247,1,4
21307,1,9
21323,1,3
21348,1,5
21378,1,6
21413,1,7
21424,1,2
21431,1,1
21469,1,8
21489,1,4
21532,1,9
21549,1,3
21577,1,5
21610,1,6
21646,1,7
21659,1,2
21667,1,1
21708,1,8
21731,1,4
21779,1,9
21796,1,3
21821,1,5
21852,1,6
21886,1,7
21898,1,2
21905,1,1
21944,1,8
21965,1,4
22007,1,9
22025,1,3
22052,1,5
22085,1,6
22121,1,7
22134,1,2
22142,1,1
22183,1,8
22206,1,4
22253,1,9
22269,1,3
22294,1,5
22322,1,6
22356,1,7
22367,1,2
22375,1,1
22415,1,8
22435,1,4
22478,1,9
22496,1,3
22523,1,5
22555,1,6
22592,1,7
22606,1,2
22613,1,1
22654,1,8
22677,1,4
22724,1,9
22740,1,3
22764,1,5
22794,1,6
22828,1,7
22840,1,2
22847,1,1
22886,1,8
22907,1,4
22949,1,9
22967,1,3
22994,1,5
23026,1,6
23061,1,7
23074,1,2
23081,1,1
23123,1,8
23147,1,4
23193,1,9
23209,1,3
23233,1,5
23263,1,6
23296,1,7
23309,1,2
23316,1,1
23354,1,8
23375,1,4
23418,1,9
23436,1,3
23463,1,5
23496,1,6
23533,1,7
23546,1,2
23553,1,1
23595,1,8
23617,1,4
23664,1,9
23679,1,3
23704,1,5
23734,1,6
23768,1,7
23781,1,2
23788,1,1
23825,1,8
23846,1,4
23889,1,9
23907,1,3
23934,1,5
23966,1,6
24003,1,7
24015,1,2
24022,1,1
24065,1,8
24087,1,4
24134,1,9
24149,1,3
24174,1,5
24204,1,6
24238,1,7
24250,1,2
24256,1,1
24296,1,8
24316,1,4
24360,1,9
24377,1,3
24405,1,5
24438,1,6
24475,1,7
24487,1,2
24494,1,1
24537,1,8
24559,1,4
24605,1,9
24620,1,3
24646,1,5
24675,1,6
24708,1,7
24719,1,2
24726,1,1
24765,1,8
24786,1,4
24832,1,9
24849,1,3
24876,1,5
24909,1,6
24946,1,7
24958,1,2
24966,1,1
25007,1,8
25029,1,4
25076,1,9
25092,1,3
25117,1,5
25145,1,6
25180,1,7
25191,1,2
25198,1,1
25236,1,8
25256,1,4
25301,1,9
25318,1,3
25345,1,5
25377,1,6
25415,1,7
25426,1,2
25434,1,1
25476,1,8
25498,1,4
25544,1,9
25560,1,3
25585,1,5
25614,1,6
25648,1,7
25660,1,2
25667,1,1
25706,1,8
25727,1,4
25771,1,9
25788,1,3
25815,1,5
25846,1,6
25883,1,7
25895,1,2
25902,1,1
25945,1,8
25967,1,4
26014,1,9
26029,1,3
26054,1,5
26083,1,6
26117,1,7
26129,1,2
26135,1,1
26174,1,8
26194,1,4
26237,1,9
26254,1,3
26281,1,5
26314,1,6
26353,1,7
26365,1,2
26372,1,1
26415,1,8
26437,1,4
26485,1,9
26500,1,3
26525,1,5
26554,1,6
26588,1,7
26600,1,2
26606,1,1
26646,1,8
26666,1,4
26711,1,9
26730,1,3
26761,1,5
26795,1,6
26831,1,7
26843,1,2
26851,1,1
26893,1,8
26915,1,4
26962,1,9
26977,1,3
27003,1,5
27032,1,6
27066,1,7
27078,1,2
27084,1,1
27122,1,8
27143,1,4
27187,1,9
27203,1,3
27231,1,5
27264,1,6
27300,1,7
27312,1,2
27320,1,1
27361,1,8
27383,1,4
27430,1,9
27447,1,3
27471,1,5
27500,1,6
27535,1,7
27546,1,2
27553,1,1
27592,1,8
27612,1,4
27655,1,9
27673,1,3
27701,1,5
27732,1,6
27769,1,7
27781,1,2
27789,1,1
27830,1,8
27854,1,4
27900,1,9
27916,1,3
27941,1,5
27970,1,6
28005,1,7
28016,1,2
28023,1,1
28062,1,8
28082,1,4
28125,1,9
28143,1,3
28170,1,5
28202,1,6
28239,1,7
28251,1,2
28260,1,1
28299,1,8
28322,1,4
28368,1,9
28384,1,3
28408,1,5
28439,1,6
28473,1,7
28484,1,2
28492,1,1
28530,1,8
28551,1,4
28594,1,9
28612,1,3
28639,1,5
28676,1,6
28712,1,7
28725,1,2
28732,1,1
28775,1,8
28798,1,4
28847,1,9
28867,1,3
28894,1,5
28930,1,6
28964,1,7
28976,1,2
28984,1,1
29023,1,8
29044,1,4
29094,1,9
29115,1,3
29143,1,5
29176,1,6
29213,1,7
29227,1,2
29234,1,1
29276,1,8
29300,1,4
29347,1,9
29363,1,3
29387,1,5
29418,1,6
29452,1,7
29464,1,2
29471,1,1
29510,1,8
29531,1,4
29574,1,9
29592,1,3
29621,1,5
29670,1,6
29706,1,7
29720,1,2
29727,1,1
29773,1,8
29802,1,4
29864,1,9
29893,1,3
29925,1,5
29967,1,6
30007,1,7
