"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
168,16,16
268,16,17
343,16,16
410,16,16
473,16,18
540,16,18
586,16,17
636,16,19
682,16,17
720,16,17
765,16,19
806,16,17
849,16,17
899,16,17
949,16,19
987,16,18
1029,16,19
1066,16,18
1103,16,17
1163,16,20
1203,16,17
1249,16,21
1296,16,16
1328,16,16
1367,16,19
1409,16,20
1453,16,17
1489,16,17
1534,16,19
1569,16,16
1610,16,20
1642,16,17
1680,16,22
1724,16,18
1761,16,19
1795,16,17
1834,16,21
1873,16,21
1912,16,22
1946,16,18
1980,16,19
2018,16,21
2050,16,18
2083,16,19
2116,16,18
2148,16,18
2179,16,17
2213,16,18
2250,16,19
2282,16,18
2320,16,21
2359,16,22
2392,16,18
2425,16,19
2455,16,17
2487,16,18
2523,16,20
2556,16,19
2586,16,17
2613,16,16
2646,16,18
2676,16,17
2712,16,20
2743,16,17
2775,16,17
2807,16,16
2844,16,18
2879,16,16
2928,16,17
2988,16,23
3033,16,19
3079,16,19
3122,16,21
3154,16,17
3186,16,17
3224,16,19
3259,16,17
3301,16,20
3338,16,18
3372,16,17
3408,16,19
3445,16,20
3476,16,17
3511,16,19
3541,16,17
3576,16,19
3611,16,20
3648,16,20
3681,16,17
3712,16,17
3741,16,17
3773,16,17
3801,16,16
3832,16,17
3869,16,21
3899,16,17
3927,16,16
3961,16,18
3993,16,17
4027,16,19
4070,16,24
4106,16,20
4137,16,18
4168,16,17
4201,16,17
4236,16,19
4272,16,21
4303,16,17
4334,16,18
4369,16,19
4405,16,19
4437,16,18
4467,16,17
4499,16,17
4535,16,19
4566,16,17
4599,16,18
4632,16,17
4665,16,18
4698,16,18
4730,16,18
4768,16,21
4804,16,19
4850,16,26
4885,16,20
4914,16,17
4947,16,17
4979,16,18
5011,16,18
5042,16,17
5075,16,18
5106,16,17
5140,16,19
5178,16,22
5211,16,17
5241,16,16
5275,16,20
5305,16,17
5335,16,16
5367,16,18
5400,16,19
5428,16,16
5461,16,18
5490,16,16
5523,16,19
5552,16,16
5586,16,18
5621,16,19
5652,16,18
5686,16,19
5718,16,17
5753,16,20
5783,16,17
5816,16,19
5854,16,21
5885,16,17
5916,16,17
5951,16,20
5982,16,17
6011,16,16
6043,16,19
6074,16,17
6106,16,17
6140,16,20
6188,16,19
6220,16,19
6252,16,18
6280,16,16
6308,16,16
6340,16,18
6374,16,19
6407,16,18
6433,16,16
6468,16,20
6501,16,19
6535,16,19
6567,16,18
6595,16,16
6631,16,22
6661,16,18
6696,16,19
6730,16,20
6761,16,18
6798,16,21
6828,16,17
6863,16,20
6896,16,20
6928,16,18
6961,16,18
6999,16,20
7030,16,17
7061,16,18
7094,16,19
7128,16,16
7166,16,19
7205,16,20
7235,16,18
7268,16,18
7301,16,19
7335,16,19
7366,16,19
7394,16,16
7424,16,16
7456,16,18
7486,16,18
7522,16,21
7558,16,20
7591,16,18
7626,16,19
7658,16,18
7685,16,16
7717,16,18
7752,16,20
7786,16,19
7821,16,21
7855,16,19
7888,16,18
7924,16,20
7957,16,19
8001,16,21
8034,16,17
8064,16,17
8092,16,17
8122,16,18
8155,16,18
8187,16,18
8217,16,18
8247,16,17
8281,16,19
8314,16,18
8344,16,18
8373,16,17
8402,16,16
8434,16,18
8466,16,19
8494,16,16
8525,16,17
8558,16,19
8586,16,16
8619,16,19
8649,16,16
8681,16,19
8716,16,20
8749,16,18
8784,16,19
8816,16,17
8849,16,18
8877,16,16
8904,16,16
8933,16,17
8969,16,20
9001,16,18
9030,16,18
9063,16,19
9099,16,20
9130,16,18
9158,16,16
9186,16,16
9221,16,19
9250,16,17
9286,16,21
9318,16,19
9350,16,18
9380,16,17
9407,16,16
9437,16,17
9467,16,17
9499,16,18
9526,16,17
9556,16,17
9589,16,19
9625,16,20
9658,16,18
9691,16,20
9722,16,18
9750,16,16
9778,16,17
9807,16,17
9838,16,18
9869,16,18
9902,16,17
9931,16,17
9963,16,19
9993,16,18
10026,16,19
10055,16,17
10085,16,17
10115,16,17
10147,16,17
10179,16,18
10210,16,19
10240,16,17
10268,16,17
10298,16,17
10329,16,19
10364,16,19
10399,16,18
10432,16,19
10468,16,21
10497,16,17
10527,16,18
10554,16,16
10586,16,17
10617,16,17
10650,16,18
10685,16,19
10717,16,20
10750,16,19
10778,16,16
10813,16,20
10844,16,19
10876,16,18
10906,16,17
10939,16,17
10968,16,16
10995,16,16
11025,16,18
11054,16,17
11087,16,18
11115,16,16
11142,16,16
11171,16,17
11202,16,17
11237,16,20
11275,16,23
11313,16,21
11344,16,18
11377,16,19
11408,16,18
11439,16,18
11471,16,18
11502,16,18
11538,16,21
11568,16,18
11599,16,18
11633,16,20
11662,16,17
11696,16,20
11727,16,17
11761,16,17
11790,16,18
11818,16,16
11852,16,19
11886,16,20
11918,16,19
11950,16,18
11984,16,19
12018,16,20
12050,16,19
12078,16,16
12111,16,18
12140,16,17
12171,16,18
12200,16,17
12230,16,17
12261,16,18
12290,16,17
12321,16,18
12360,16,22
12393,16,19
12422,16,17
12457,16,20
12492,16,19
12522,16,17
12558,16,21
12590,16,18
12621,16,17
12650,16,17
12679,16,17
12709,16,18
12738,16,17
12769,16,18
12798,16,18
12829,16,18
12860,16,17
12887,16,16
12920,16,20
12951,16,17
12983,16,20
13019,16,21
13048,16,17
13079,16,18
13113,16,21
13145,16,19
13178,16,18
13209,16,18
13237,16,17
13272,16,21
13305,16,20
13340,16,20
13371,16,18
13407,16,21
13440,16,19
13471,16,17
13502,16,18
13532,16,17
13569,16,21
13596,16,16
13630,16,20
13667,16,22
13698,16,17
13729,16,18
13757,16,17
13788,16,18
13818,16,17
13852,16,20
13886,16,21
13926,16,23
13957,16,17
13985,16,17
14016,16,18
14043,16,16
14070,16,16
14101,16,18
14140,16,22
14169,16,17
14200,16,18
14229,16,17
14257,16,17
14287,16,17
14324,16,19
14359,16,21
14392,16,20
14427,16,20
14457,16,17
14487,16,17
14518,16,17
14550,16,19
14577,16,16
14608,16,18
14636,16,17
14663,16,16
14694,16,17
14728,16,20
14761,16,20
14788,16,16
14824,16,20
14859,16,20
14889,16,18
14919,16,17
14952,16,18
14986,16,20
15018,16,19
15053,16,20
15088,16,17
15119,16,17
15149,16,16
15178,16,17
15214,16,20
15248,16,19
15280,16,18
15309,16,17
15344,16,19
15376,16,18
15410,16,20
15439,16,17
15468,16,16
15500,16,17
15530,16,19
15566,16,20
15596,16,18
15626,16,17
15654,16,17
15685,16,18
15714,16,16
15746,16,19
15773,16,16
15802,16,17
15837,16,20
15869,16,19
15900,16,19
15927,16,16
15959,16,18
15992,16,19
16022,16,18
16054,16,19
16088,16,19
16120,16,18
16150,16,18
16182,16,18
16211,16,17
16245,16,20
16280,16,21
16309,16,17
16336,16,16
16368,16,19
16403,16,21
16444,16,24
16475,16,18
16505,16,17
16535,16,18
16566,16,17
16596,16,18
16627,16,17
16654,16,17
16687,16,19
16715,16,17
16747,16,18
16777,16,17
16809,16,18
16837,16,17
16872,16,21
16902,16,17
16938,16,21
16970,16,19
16997,16,16
17031,16,18
17058,16,16
17092,16,20
17124,16,17
17156,16,18
17194,16,21
17228,16,18
17272,16,21
17306,16,18
17338,16,18
17371,16,19
17405,16,20
17438,16,17
17466,16,16
17499,16,18
17528,16,17
17555,16,16
17582,16,16
17613,16,19
17642,16,17
17676,16,19
17707,16,18
17741,16,18
17773,16,17
17806,16,18
17848,16,21
17884,16,19
17914,16,17
17950,16,21
17980,16,17
18017,16,18
