"timeMillisSpent","score"
2194,"0hard/9033soft"
2210,"0hard/7997soft"
2225,"0hard/9824soft"
2246,"0hard/9006soft"
2272,"0hard/7484soft"
2286,"0hard/8682soft"
2313,"0hard/6490soft"
2337,"0hard/8650soft"
2363,"0hard/9751soft"
2376,"0hard/7576soft"
2395,"0hard/7086soft"
2408,"0hard/6263soft"
2425,"0hard/7925soft"
2438,"0hard/9052soft"
2458,"0hard/7906soft"
2475,"0hard/6740soft"
2492,"0hard/8342soft"
2508,"0hard/6796soft"
2531,"0hard/8531soft"
2553,"0hard/7236soft"
2579,"0hard/8442soft"
2593,"0hard/10731soft"
2608,"0hard/8209soft"
2623,"0hard/10368soft"
2647,"0hard/9136soft"
2676,"0hard/10944soft"
2700,"0hard/10072soft"
2713,"0hard/8319soft"
2730,"0hard/7484soft"
2744,"0hard/9006soft"
2768,"0hard/6753soft"
2786,"0hard/7545soft"
2803,"0hard/8605soft"
2836,"0hard/6527soft"
2861,"0hard/6797soft"
2890,"0hard/5511soft"
2905,"0hard/7113soft"
2933,"0hard/6367soft"
2950,"0hard/7835soft"
2968,"0hard/6949soft"
2984,"0hard/8530soft"
2997,"0hard/7433soft"
3012,"0hard/5495soft"
3037,"0hard/6180soft"
3055,"0hard/5738soft"
3074,"0hard/7876soft"
3097,"0hard/8395soft"
3131,"0hard/7045soft"
3146,"0hard/9518soft"
3162,"0hard/10705soft"
3191,"0hard/8611soft"
3206,"0hard/10731soft"
3221,"0hard/10876soft"
3239,"0hard/12500soft"
3257,"0hard/11268soft"
3278,"0hard/9006soft"
3292,"0hard/9824soft"
3305,"0hard/7707soft"
3319,"0hard/6262soft"
3338,"0hard/7372soft"
3352,"0hard/5527soft"
3376,"0hard/6887soft"
3398,"0hard/8148soft"
3417,"0hard/5971soft"
3433,"0hard/7739soft"
3452,"0hard/6246soft"
3471,"0hard/8737soft"
3487,"0hard/7643soft"
3506,"0hard/8420soft"
3519,"0hard/7412soft"
3546,"0hard/9348soft"
3571,"0hard/7305soft"
3586,"0hard/8709soft"
3602,"0hard/7761soft"
3621,"0hard/9759soft"
3634,"0hard/10771soft"
3654,"0hard/9596soft"
3676,"0hard/8211soft"
3700,"0hard/10876soft"
3720,"0hard/11013soft"
3733,"0hard/9741soft"
3746,"0hard/7250soft"
3761,"0hard/8937soft"
3786,"0hard/7293soft"
3808,"0hard/6180soft"
3835,"0hard/7204soft"
3855,"0hard/5176soft"
3868,"0hard/6286soft"
3891,"0hard/7804soft"
3903,"0hard/6437soft"
3925,"0hard/6735soft"
3952,"0hard/6012soft"
3968,"0hard/8209soft"
3984,"0hard/7158soft"
4007,"0hard/9146soft"
4023,"0hard/9164soft"
4050,"0hard/7482soft"
4073,"0hard/8682soft"
4086,"0hard/9824soft"
4103,"0hard/7461soft"
4122,"0hard/9448soft"
4147,"0hard/7572soft"
4160,"0hard/7980soft"
4175,"0hard/7070soft"
4192,"0hard/9136soft"
4212,"0hard/10748soft"
4240,"0hard/9791soft"
4264,"0hard/8923soft"
4288,"0hard/6911soft"
4303,"0hard/7063soft"
4328,"0hard/5570soft"
4353,"0hard/3948soft"
4368,"0hard/6008soft"
4385,"0hard/8262soft"
4402,"0hard/9384soft"
4426,"0hard/8211soft"
4457,"0hard/9237soft"
4469,"0hard/10944soft"
4481,"0hard/9266soft"
4493,"0hard/10841soft"
4511,"0hard/8730soft"
4532,"0hard/7707soft"
4549,"0hard/8817soft"
4565,"0hard/7124soft"
4589,"0hard/8780soft"
4611,"0hard/7078soft"
4636,"0hard/9303soft"
4654,"0hard/10313soft"
4677,"0hard/8455soft"
4690,"0hard/6578soft"
4715,"0hard/7812soft"
4728,"0hard/5656soft"
4743,"0hard/8603soft"
4765,"0hard/6559soft"
4778,"0hard/7531soft"
4796,"0hard/6392soft"
4812,"0hard/6952soft"
4825,"0hard/5976soft"
4844,"0hard/4252soft"
4858,"0hard/5511soft"
4873,"0hard/4256soft"
4899,"0hard/5820soft"
4915,"0hard/7113soft"
4929,"0hard/6367soft"
4950,"0hard/8541soft"
4979,"0hard/6382soft"
4998,"0hard/8095soft"
5016,"0hard/7186soft"
5037,"0hard/4953soft"
5060,"0hard/6156soft"
5077,"0hard/4726soft"
5094,"0hard/5977soft"
5117,"0hard/7715soft"
5144,"0hard/6174soft"
5160,"0hard/8248soft"
5179,"0hard/6622soft"
5203,"0hard/9146soft"
5222,"0hard/9164soft"
5247,"0hard/7482soft"
5264,"0hard/9694soft"
5287,"0hard/9741soft"
5307,"0hard/11013soft"
5319,"0hard/8442soft"
5340,"0hard/9657soft"
5363,"0hard/7698soft"
5378,"0hard/6052soft"
5400,"0hard/7451soft"
5421,"0hard/6252soft"
5435,"0hard/4481soft"
5455,"0hard/6607soft"
5478,"0hard/5393soft"
5499,"0hard/7671soft"
5513,"0hard/6656soft"
5527,"0hard/8193soft"
5553,"0hard/6741soft"
5572,"0hard/8923soft"
5589,"0hard/11268soft"
5604,"0hard/8692soft"
5617,"0hard/8532soft"
5649,"0hard/7250soft"
5674,"0hard/8339soft"
5692,"0hard/10435soft"
5709,"0hard/8157soft"
5730,"0hard/6107soft"
5744,"0hard/7498soft"
5765,"0hard/6443soft"
5783,"0hard/8168soft"
5797,"0hard/7102soft"
5817,"0hard/5482soft"
5841,"0hard/7660soft"
5861,"0hard/5199soft"
5897,"0hard/6880soft"
5931,"0hard/5523soft"
5948,"0hard/7182soft"
5970,"0hard/8332soft"
5988,"0hard/6000soft"
6002,"0hard/6676soft"
6026,"0hard/5339soft"
6046,"0hard/4434soft"
6060,"0hard/6558soft"
6082,"0hard/7464soft"
6098,"0hard/6676soft"
6112,"0hard/8118soft"
6127,"0hard/6421soft"
6144,"0hard/7743soft"
6161,"0hard/6583soft"
6183,"0hard/4822soft"
6203,"0hard/6887soft"
6221,"0hard/4781soft"
6247,"0hard/3906soft"
6269,"0hard/5006soft"
6292,"0hard/7146soft"
6314,"0hard/9127soft"
6335,"0hard/8573soft"
6351,"0hard/10876soft"
6366,"0hard/11013soft"
6388,"0hard/9741soft"
6406,"0hard/7250soft"
6423,"0hard/8430soft"
6438,"0hard/6695soft"
6463,"0hard/5012soft"
6480,"0hard/6360soft"
6521,"0hard/5199soft"
6535,"0hard/7336soft"
6554,"0hard/6637soft"
6575,"0hard/8395soft"
6597,"0hard/7182soft"
6610,"0hard/9694soft"
6639,"0hard/10876soft"
6653,"0hard/12500soft"
6669,"0hard/10157soft"
6684,"0hard/7942soft"
6700,"0hard/8499soft"
6719,"0hard/7366soft"
6732,"0hard/6075soft"
6755,"0hard/7936soft"
6781,"0hard/6077soft"
6797,"0hard/7714soft"
6814,"0hard/8770soft"
6833,"0hard/7018soft"
6851,"0hard/8148soft"
6876,"0hard/6371soft"
6889,"0hard/8096soft"
6907,"0hard/6966soft"
6924,"0hard/5565soft"
6940,"0hard/7250soft"
6956,"0hard/9741soft"
6972,"0hard/9694soft"
6987,"0hard/10072soft"
7000,"0hard/10944soft"
7012,"0hard/9266soft"
7028,"0hard/7373soft"
7046,"0hard/8603soft"
7059,"0hard/7678soft"
7082,"0hard/9258soft"
7100,"0hard/7049soft"
7128,"0hard/8845soft"
7140,"0hard/7899soft"
7167,"0hard/8605soft"
7181,"0hard/7202soft"
7200,"0hard/9362soft"
7212,"0hard/7254soft"
7237,"0hard/9459soft"
7250,"0hard/8724soft"
7268,"0hard/10179soft"
7297,"0hard/10337soft"
7312,"0hard/9146soft"
7327,"0hard/7158soft"
7344,"0hard/8395soft"
7364,"0hard/7045soft"
7381,"0hard/8290soft"
7396,"0hard/6110soft"
7423,"0hard/4383soft"
7437,"0hard/5874soft"
7474,"0hard/4715soft"
7491,"0hard/6823soft"
7511,"0hard/5618soft"
7528,"0hard/7772soft"
7549,"0hard/8727soft"
7579,"0hard/7507soft"
7597,"0hard/9839soft"
7615,"0hard/8604soft"
7633,"0hard/10876soft"
7649,"0hard/11013soft"
7673,"0hard/9741soft"
7695,"0hard/7293soft"
7713,"0hard/8723soft"
7740,"0hard/6969soft"
7759,"0hard/8709soft"
7774,"0hard/7761soft"
7787,"0hard/8696soft"
7808,"0hard/7192soft"
7830,"0hard/8248soft"
7859,"0hard/6522soft"
7881,"0hard/7775soft"
7901,"0hard/6633soft"
7923,"0hard/4900soft"
7958,"0hard/6542soft"
7983,"0hard/5565soft"
8001,"0hard/6966soft"
8018,"0hard/5181soft"
8047,"0hard/6966soft"
8068,"0hard/5290soft"
8082,"0hard/6850soft"
8098,"0hard/8007soft"
8128,"0hard/6743soft"
8141,"0hard/7280soft"
8154,"0hard/7254soft"
8173,"0hard/9469soft"
8185,"0hard/7317soft"
8202,"0hard/5003soft"
8219,"0hard/5933soft"
8241,"0hard/4925soft"
8256,"0hard/4312soft"
8271,"0hard/6329soft"
8284,"0hard/8334soft"
8313,"0hard/7298soft"
8327,"0hard/8692soft"
8351,"0hard/9864soft"
8371,"0hard/10189soft"
8388,"0hard/8499soft"
8408,"0hard/10748soft"
8428,"0hard/8730soft"
8446,"0hard/9907soft"
8469,"0hard/8332soft"
8487,"0hard/6485soft"
8502,"0hard/8193soft"
8524,"0hard/7120soft"
8543,"0hard/5608soft"
8566,"0hard/7161soft"
8579,"0hard/7970soft"
8599,"0hard/7305soft"
8613,"0hard/9078soft"
8637,"0hard/7293soft"
8659,"0hard/8937soft"
8675,"0hard/9978soft"
8688,"0hard/8667soft"
8705,"0hard/10189soft"
8721,"0hard/8499soft"
8735,"0hard/10748soft"
8750,"0hard/10157soft"
8766,"0hard/8923soft"
8779,"0hard/8532soft"
8797,"0hard/7250soft"
8819,"0hard/5524soft"
8856,"0hard/6485soft"
8870,"0hard/7542soft"
8893,"0hard/7498soft"
8909,"0hard/9747soft"
8939,"0hard/7678soft"
8958,"0hard/9258soft"
8971,"0hard/8075soft"
9003,"0hard/6923soft"
9026,"0hard/7875soft"
9064,"0hard/5959soft"
9081,"0hard/7281soft"
9098,"0hard/8481soft"
9119,"0hard/6857soft"
9138,"0hard/8728soft"
9156,"0hard/7018soft"
9187,"0hard/8770soft"
9208,"0hard/7714soft"
9221,"0hard/6765soft"
9242,"0hard/8837soft"
9280,"0hard/6858soft"
9296,"0hard/7617soft"
9316,"0hard/5530soft"
9333,"0hard/7660soft"
9347,"0hard/5458soft"
9364,"0hard/7236soft"
9381,"0hard/8513soft"
9399,"0hard/9657soft"
9416,"0hard/8442soft"
9432,"0hard/10131soft"
9444,"0hard/8442soft"
9461,"0hard/9978soft"
9478,"0hard/8339soft"
9502,"0hard/7070soft"
9517,"0hard/9050soft"
9536,"0hard/7936soft"
9550,"0hard/6077soft"
9567,"0hard/7714soft"
9583,"0hard/5704soft"
9606,"0hard/7702soft"
9625,"0hard/8541soft"
9661,"0hard/6246soft"
9677,"0hard/7997soft"
9700,"0hard/10705soft"
9717,"0hard/9064soft"
9732,"0hard/10944soft"
9750,"0hard/10072soft"
9765,"0hard/8319soft"
9784,"0hard/9824soft"
9822,"0hard/9006soft"
9837,"0hard/8367soft"
9860,"0hard/7182soft"
9879,"0hard/8332soft"
9899,"0hard/6694soft"
9920,"0hard/7724soft"
9939,"0hard/6792soft"
9967,"0hard/4675soft"
9980,"0hard/6792soft"
9993,"0hard/8633soft"
10006,"0hard/7657soft"
10022,"0hard/8530soft"
10046,"0hard/7498soft"
10063,"0hard/6277soft"
10089,"0hard/8334soft"
10107,"0hard/6329soft"
10126,"0hard/6334soft"
10142,"0hard/7419soft"
10165,"0hard/5771soft"
10184,"0hard/7560soft"
10208,"0hard/6402soft"
10223,"0hard/8442soft"
10238,"0hard/10131soft"
10252,"0hard/8442soft"
10266,"0hard/7293soft"
10282,"0hard/6180soft"
10296,"0hard/7219soft"
10328,"0hard/6472soft"
10341,"0hard/7742soft"
10358,"0hard/8826soft"
10390,"0hard/7117soft"
10415,"0hard/7679soft"
10428,"0hard/6700soft"
10443,"0hard/7934soft"
10470,"0hard/6487soft"
10486,"0hard/8209soft"
10510,"0hard/9918soft"
10529,"0hard/7997soft"
10555,"0hard/6799soft"
10572,"0hard/7667soft"
10587,"0hard/7461soft"
10600,"0hard/9824soft"
10619,"0hard/7678soft"
10635,"0hard/7381soft"
10663,"0hard/6367soft"
10675,"0hard/8737soft"
10693,"0hard/10699soft"
10721,"0hard/8576soft"
10739,"0hard/10194soft"
10759,"0hard/7668soft"
10776,"0hard/9348soft"
10799,"0hard/8469soft"
10817,"0hard/9539soft"
10834,"0hard/8392soft"
10852,"0hard/6817soft"
10872,"0hard/8723soft"
10900,"0hard/6853soft"
10922,"0hard/8723soft"
10940,"0hard/8493soft"
10961,"0hard/11268soft"
10974,"0hard/9164soft"
10987,"0hard/9146soft"
11008,"0hard/7516soft"
11022,"0hard/8713soft"
11034,"0hard/7088soft"
11055,"0hard/9329soft"
11072,"0hard/6654soft"
11090,"0hard/7817soft"
11108,"0hard/6169soft"
11122,"0hard/7900soft"
11142,"0hard/6206soft"
11158,"0hard/7954soft"
11171,"0hard/6817soft"
11190,"0hard/8024soft"
11202,"0hard/6267soft"
11221,"0hard/7179soft"
11240,"0hard/6749soft"
11258,"0hard/7035soft"
11272,"0hard/5892soft"
11288,"0hard/7035soft"
11301,"0hard/5982soft"
11320,"0hard/7934soft"
11338,"0hard/6694soft"
11351,"0hard/8531soft"
11366,"0hard/7308soft"
11383,"0hard/8531soft"
11395,"0hard/8493soft"
11408,"0hard/11268soft"
11420,"0hard/9694soft"
11434,"0hard/10876soft"
11449,"0hard/8724soft"
11467,"0hard/9824soft"
11480,"0hard/7656soft"
11493,"0hard/9274soft"
11505,"0hard/8033soft"
11531,"0hard/5866soft"
11548,"0hard/7716soft"
11564,"0hard/5713soft"
11585,"0hard/5921soft"
11609,"0hard/6894soft"
11625,"0hard/5999soft"
11653,"0hard/4757soft"
11680,"0hard/6700soft"
11698,"0hard/8479soft"
11710,"0hard/6694soft"
11723,"0hard/7001soft"
11739,"0hard/6172soft"
11763,"0hard/7106soft"
11778,"0hard/5684soft"
11795,"0hard/7762soft"
11807,"0hard/6573soft"
11826,"0hard/5565soft"
11841,"0hard/7293soft"
11868,"0hard/7182soft"
11882,"0hard/8085soft"
11899,"0hard/6258soft"
11919,"0hard/6103soft"
11933,"0hard/4953soft"
11956,"0hard/6103soft"
11976,"0hard/5087soft"
11993,"0hard/7129soft"
12011,"0hard/8818soft"
12029,"0hard/7611soft"
12046,"0hard/9007soft"
12061,"0hard/10189soft"
12078,"0hard/8499soft"
12094,"0hard/7942soft"
12113,"0hard/10157soft"
12125,"0hard/8604soft"
12142,"0hard/9751soft"
12160,"0hard/7656soft"
12194,"0hard/7419soft"
12220,"0hard/6334soft"
12236,"0hard/4709soft"
12258,"0hard/6334soft"
12277,"0hard/5340soft"
12299,"0hard/7293soft"
12312,"0hard/8372soft"
12335,"0hard/6173soft"
12351,"0hard/8270soft"
12383,"0hard/6272soft"
12408,"0hard/8041soft"
12423,"0hard/6877soft"
12439,"0hard/5710soft"
12466,"0hard/7764soft"
12500,"0hard/6637soft"
12523,"0hard/8395soft"
12543,"0hard/7182soft"
12562,"0hard/8493soft"
12578,"0hard/9596soft"
12590,"0hard/7803soft"
12609,"0hard/8604soft"
12628,"0hard/6689soft"
12650,"0hard/7429soft"
12662,"0hard/6451soft"
12678,"0hard/4851soft"
12699,"0hard/6488soft"
12718,"0hard/5479soft"
12737,"0hard/7707soft"
12754,"0hard/9824soft"
12782,"0hard/10841soft"
12803,"0hard/8912soft"
12815,"0hard/7373soft"
12836,"0hard/8737soft"
12852,"0hard/6553soft"
12870,"0hard/7745soft"
12891,"0hard/5676soft"
12908,"0hard/4598soft"
12937,"0hard/6481soft"
12957,"0hard/4804soft"
12971,"0hard/6382soft"
12991,"0hard/4821soft"
13027,"0hard/7349soft"
13040,"0hard/8248soft"
13073,"0hard/7563soft"
13097,"0hard/7775soft"
13128,"0hard/6045soft"
13146,"0hard/4927soft"
13841,"0hard/6769soft"
13854,"0hard/7853soft"
13871,"0hard/6695soft"
13884,"0hard/8099soft"
13921,"0hard/7139soft"
13941,"0hard/5523soft"
13958,"0hard/7182soft"
13973,"0hard/8367soft"
13986,"0hard/7036soft"
14008,"0hard/6923soft"
14028,"0hard/7987soft"
14041,"0hard/10179soft"
14062,"0hard/8724soft"
14074,"0hard/10876soft"
14100,"0hard/11013soft"
14112,"0hard/8442soft"
14127,"0hard/9657soft"
14833,"0hard/8513soft"
14860,"0hard/6768soft"
14882,"0hard/8144soft"
14897,"0hard/6370soft"
14913,"0hard/7964soft"
14932,"0hard/6849soft"
14951,"0hard/8014soft"
14968,"0hard/9692soft"
14983,"0hard/7950soft"
15006,"0hard/6288soft"
15025,"0hard/7705soft"
15040,"0hard/9587soft"
15052,"0hard/8401soft"
15076,"0hard/6681soft"
15093,"0hard/8319soft"
15108,"0hard/7517soft"
15130,"0hard/5658soft"
15863,"0hard/6867soft"
15879,"0hard/7812soft"
15892,"0hard/5676soft"
15931,"0hard/7745soft"
15953,"0hard/6504soft"
15977,"0hard/8196soft"
15993,"0hard/7119soft"
16006,"0hard/8730soft"
16018,"0hard/7707soft"
16031,"0hard/9824soft"
16044,"0hard/7761soft"
16060,"0hard/8709soft"
16082,"0hard/6969soft"
16105,"0hard/8144soft"
16120,"0hard/6768soft"
16136,"0hard/8726soft"
16155,"0hard/7120soft"
16840,"0hard/9689soft"
16852,"0hard/10731soft"
16879,"0hard/8611soft"
16902,"0hard/10337soft"
16915,"0hard/8209soft"
16933,"0hard/7581soft"
16948,"0hard/8768soft"
16972,"0hard/7608soft"
16986,"0hard/6008soft"
17008,"0hard/8262soft"
17045,"0hard/6242soft"
17068,"0hard/7067soft"
17090,"0hard/4925soft"
17110,"0hard/6965soft"
17130,"0hard/5259soft"
17147,"0hard/6523soft"
17161,"0hard/4898soft"
17853,"0hard/6607soft"
17873,"0hard/8367soft"
17885,"0hard/6767soft"
17907,"0hard/8515soft"
17936,"0hard/7761soft"
17953,"0hard/9759soft"
17965,"0hard/10771soft"
17977,"0hard/9237soft"
17989,"0hard/10131soft"
18007,"0hard/8442soft"
18043,"0hard/9978soft"
18058,"0hard/8339soft"
18073,"0hard/7250soft"
18097,"0hard/8532soft"
18114,"0hard/8692soft"
18135,"0hard/11268soft"
18154,"0hard/9164soft"
18851,"0hard/10179soft"
18868,"0hard/10664soft"
18888,"0hard/9064soft"
18903,"0hard/10705soft"
18923,"0hard/8737soft"
18941,"0hard/6345soft"
18957,"0hard/8340soft"
18972,"0hard/7161soft"
18990,"0hard/7970soft"
19003,"0hard/7305soft"
19033,"0hard/8709soft"
19049,"0hard/6969soft"
19064,"0hard/8723soft"
19084,"0hard/6873soft"
19108,"0hard/8066soft"
19123,"0hard/6267soft"
19137,"0hard/8024soft"
19855,"0hard/9539soft"
19874,"0hard/7883soft"
19894,"0hard/6171soft"
19910,"0hard/8339soft"
19941,"0hard/6650soft"
19965,"0hard/7280soft"
19987,"0hard/6065soft"
20010,"0hard/5043soft"
20024,"0hard/6488soft"
20043,"0hard/5511soft"
20070,"0hard/3437soft"
20085,"0hard/5495soft"
20101,"0hard/7206soft"
20121,"0hard/6527soft"
20138,"0hard/7480soft"
20156,"0hard/8512soft"
20178,"0hard/6709soft"
20858,"0hard/8604soft"
20880,"0hard/7049soft"
20908,"0hard/5821soft"
20931,"0hard/7161soft"
20949,"0hard/9001soft"
20965,"0hard/7380soft"
20981,"0hard/9391soft"
20999,"0hard/8173soft"
21013,"0hard/7482soft"
21028,"0hard/7516soft"
21048,"0hard/9689soft"
21061,"0hard/7236soft"
21077,"0hard/8531soft"
21099,"0hard/7308soft"
21124,"0hard/8099soft"
21141,"0hard/6853soft"
21168,"0hard/8723soft"
21183,"0hard/7293soft"
21197,"0hard/5609soft"
21211,"0hard/6749soft"
21226,"0hard/8285soft"
21245,"0hard/6804soft"
21265,"0hard/8770soft"
21281,"0hard/7825soft"
21301,"0hard/9559soft"
21313,"0hard/8418soft"
21327,"0hard/6656soft"
21344,"0hard/8193soft"
21372,"0hard/6741soft"
21390,"0hard/7562soft"
21404,"0hard/5567soft"
21417,"0hard/7562soft"
21433,"0hard/8633soft"
21460,"0hard/7146soft"
21478,"0hard/8551soft"
21494,"0hard/6804soft"
21510,"0hard/9266soft"
21526,"0hard/8319soft"
21538,"0hard/10072soft"
21551,"0hard/8268soft"
21568,"0hard/9759soft"
21586,"0hard/8493soft"
21609,"0hard/9596soft"
21624,"0hard/7803soft"
21638,"0hard/5532soft"
21661,"0hard/6872soft"
21686,"0hard/5523soft"
21700,"0hard/6223soft"
21727,"0hard/5164soft"
21753,"0hard/3068soft"
21772,"0hard/3801soft"
21787,"0hard/2641soft"
21804,"0hard/4513soft"
21824,"0hard/6635soft"
21840,"0hard/8713soft"
21861,"0hard/7516soft"
21887,"0hard/9689soft"
21902,"0hard/9694soft"
21915,"0hard/10072soft"
21940,"0hard/8268soft"
21974,"0hard/9759soft"
21989,"0hard/10771soft"
22008,"0hard/8858soft"
22029,"0hard/6760soft"
22045,"0hard/7779soft"
22058,"0hard/5996soft"
22077,"0hard/4321soft"
22091,"0hard/5911soft"
22112,"0hard/6981soft"
22126,"0hard/5749soft"
22150,"0hard/7466soft"
22171,"0hard/6358soft"
22186,"0hard/5069soft"
22207,"0hard/6883soft"
22239,"0hard/5094soft"
22253,"0hard/6542soft"
22270,"0hard/4883soft"
22285,"0hard/6633soft"
22299,"0hard/5609soft"
22319,"0hard/7305soft"
22333,"0hard/9348soft"
22366,"0hard/10440soft"
22380,"0hard/9266soft"
22401,"0hard/10841soft"
22421,"0hard/10153soft"
22433,"0hard/12500soft"
22446,"0hard/10157soft"
22467,"0hard/8001soft"
22492,"0hard/6911soft"
22506,"0hard/7116soft"
22525,"0hard/8746soft"
22541,"0hard/6919soft"
22563,"0hard/9257soft"
22575,"0hard/10363soft"
22588,"0hard/8455soft"
22610,"0hard/9329soft"
22640,"0hard/7743soft"
22658,"0hard/9500soft"
22678,"0hard/8386soft"
22695,"0hard/6773soft"
22731,"0hard/7160soft"
22745,"0hard/9694soft"
22765,"0hard/11268soft"
22781,"0hard/9164soft"
22809,"0hard/9146soft"
22824,"0hard/10337soft"
22837,"0hard/8002soft"
22858,"0hard/9745soft"
22875,"0hard/7146soft"
22899,"0hard/5514soft"
22913,"0hard/7745soft"
22926,"0hard/6732soft"
22946,"0hard/5863soft"
22969,"0hard/7204soft"
22989,"0hard/5285soft"
23007,"0hard/7298soft"
23021,"0hard/8369soft"
23043,"0hard/6818soft"
23066,"0hard/8700soft"
23094,"0hard/7918soft"
23133,"0hard/9839soft"
23157,"0hard/8640soft"
23177,"0hard/7452soft"
23191,"0hard/8923soft"
23213,"0hard/11268soft"
23229,"0hard/9164soft"
23259,"0hard/9675soft"
23271,"0hard/7876soft"
23299,"0hard/8858soft"
23312,"0hard/6890soft"
23328,"0hard/8481soft"
23342,"0hard/7161soft"
23375,"0hard/7915soft"
23394,"0hard/5737soft"
23415,"0hard/8134soft"
23431,"0hard/6965soft"
23458,"0hard/5565soft"
23482,"0hard/4420soft"
23500,"0hard/6723soft"
23523,"0hard/8173soft"
23541,"0hard/9391soft"
23566,"0hard/7602soft"
23582,"0hard/9065soft"
23601,"0hard/8001soft"
23614,"0hard/5853soft"
23628,"0hard/7253soft"
23642,"0hard/6080soft"
23664,"0hard/3953soft"
23682,"0hard/5762soft"
23717,"0hard/4451soft"
23740,"0hard/5164soft"
23758,"0hard/6223soft"
23772,"0hard/3956soft"
23799,"0hard/6358soft"
23837,"0hard/4675soft"
23850,"0hard/6842soft"
23870,"0hard/8285soft"
23896,"0hard/8573soft"
23913,"0hard/9266soft"
23928,"0hard/10944soft"
23947,"0hard/9136soft"
23986,"0hard/10748soft"
24004,"0hard/9791soft"
24029,"0hard/8923soft"
24042,"0hard/8383soft"
24080,"0hard/7116soft"
24095,"0hard/9146soft"
24120,"0hard/10337soft"
24134,"0hard/8611soft"
24154,"0hard/10705soft"
24177,"0hard/9064soft"
24201,"0hard/10325soft"
24212,"0hard/9158soft"
24231,"0hard/7412soft"
24256,"0hard/8707soft"
24272,"0hard/6802soft"
24299,"0hard/8709soft"
24315,"0hard/7761soft"
24343,"0hard/8696soft"
24361,"0hard/7899soft"
24375,"0hard/9280soft"
24387,"0hard/7446soft"
24409,"0hard/9165soft"
24423,"0hard/8096soft"
24448,"0hard/6229soft"
24468,"0hard/6888soft"
24485,"0hard/5530soft"
24503,"0hard/7660soft"
24519,"0hard/5199soft"
24537,"0hard/6843soft"
24571,"0hard/6039soft"
24586,"0hard/7764soft"
24599,"0hard/6272soft"
24613,"0hard/8319soft"
24625,"0hard/10072soft"
24650,"0hard/10944soft"
24667,"0hard/9136soft"
24682,"0hard/9978soft"
24697,"0hard/8442soft"
24717,"0hard/6749soft"
24731,"0hard/4927soft"
24754,"0hard/6169soft"
24772,"0hard/7900soft"
24791,"0hard/6676soft"
24814,"0hard/8431soft"
24829,"0hard/7256soft"
24850,"0hard/8367soft"
24868,"0hard/7182soft"
24889,"0hard/8383soft"
24908,"0hard/8692soft"
24932,"0hard/9864soft"
24945,"0hard/10189soft"
24965,"0hard/8499soft"
24988,"0hard/6530soft"
25016,"0hard/4868soft"
25033,"0hard/6928soft"
25046,"0hard/8003soft"
25059,"0hard/7023soft"
25075,"0hard/5548soft"
25092,"0hard/7760soft"
25106,"0hard/6490soft"
25120,"0hard/8682soft"
25149,"0hard/7484soft"
25166,"0hard/8319soft"
