"timeMillisSpent","score"
2953,"0hard/18483soft"
2961,"0hard/18375soft"
2968,"0hard/18470soft"
2978,"0hard/18113soft"
2985,"0hard/18022soft"
2990,"0hard/18101soft"
2998,"0hard/18208soft"
3005,"0hard/18903soft"
3013,"0hard/18795soft"
3021,"0hard/18504soft"
3027,"0hard/17926soft"
3033,"0hard/19003soft"
3041,"0hard/19381soft"
3047,"0hard/19486soft"
3052,"0hard/18975soft"
3057,"0hard/18899soft"
3062,"0hard/19669soft"
3071,"0hard/19861soft"
3078,"0hard/17503soft"
3086,"0hard/17806soft"
3097,"0hard/17892soft"
3104,"0hard/18030soft"
3113,"0hard/17758soft"
3119,"0hard/17371soft"
3125,"0hard/17746soft"
3134,"0hard/15810soft"
3140,"0hard/17821soft"
3150,"0hard/16572soft"
3159,"0hard/15345soft"
3167,"0hard/16541soft"
3175,"0hard/17174soft"
3181,"0hard/17379soft"
3188,"0hard/17713soft"
3195,"0hard/17524soft"
3200,"0hard/17788soft"
3207,"0hard/18572soft"
3216,"0hard/17346soft"
3226,"0hard/17458soft"
3235,"0hard/17123soft"
3243,"0hard/18886soft"
3253,"0hard/18665soft"
3259,"0hard/18766soft"
3265,"0hard/18534soft"
3272,"0hard/18502soft"
3278,"0hard/19864soft"
3284,"0hard/19922soft"
3293,"0hard/19489soft"
3301,"0hard/19513soft"
3309,"0hard/19561soft"
3315,"0hard/19600soft"
3324,"0hard/18280soft"
3330,"0hard/18228soft"
3336,"0hard/18545soft"
3342,"0hard/16664soft"
3347,"0hard/16666soft"
3353,"0hard/18021soft"
3359,"0hard/17116soft"
3365,"0hard/17795soft"
3373,"0hard/17668soft"
3379,"0hard/17647soft"
3387,"0hard/17819soft"
3391,"0hard/17889soft"
3396,"0hard/17558soft"
3403,"0hard/18090soft"
3411,"0hard/17942soft"
3421,"0hard/17963soft"
3430,"0hard/16762soft"
3436,"0hard/16895soft"
3444,"0hard/16785soft"
3453,"0hard/17052soft"
3462,"0hard/18113soft"
3467,"0hard/17832soft"
3476,"0hard/19512soft"
3483,"0hard/19706soft"
3489,"0hard/19300soft"
3497,"0hard/19345soft"
3502,"0hard/18173soft"
3509,"0hard/16957soft"
3518,"0hard/18164soft"
3522,"0hard/18355soft"
3528,"0hard/18207soft"
3534,"0hard/18105soft"
3541,"0hard/19553soft"
3548,"0hard/19227soft"
3555,"0hard/19892soft"
3563,"0hard/19806soft"
3570,"0hard/20101soft"
3584,"0hard/19092soft"
3592,"0hard/19270soft"
3600,"0hard/17063soft"
3609,"0hard/17289soft"
3615,"0hard/17847soft"
3625,"0hard/17740soft"
3631,"0hard/17283soft"
3638,"0hard/16584soft"
3646,"0hard/15778soft"
3653,"0hard/15778soft"
3662,"0hard/17744soft"
3676,"0hard/17822soft"
3681,"0hard/17829soft"
3688,"0hard/17690soft"
3699,"0hard/16022soft"
3706,"0hard/16207soft"
3715,"0hard/16381soft"
3725,"0hard/16286soft"
3732,"0hard/17971soft"
3740,"0hard/16753soft"
3746,"0hard/16944soft"
3752,"0hard/16389soft"
3759,"0hard/16617soft"
3764,"0hard/16465soft"
3772,"0hard/16819soft"
3777,"0hard/16879soft"
3784,"0hard/16845soft"
3790,"0hard/16899soft"
3796,"0hard/16899soft"
3802,"0hard/17970soft"
3808,"0hard/15852soft"
3814,"0hard/16123soft"
3821,"0hard/15219soft"
3827,"0hard/15228soft"
3833,"0hard/15070soft"
3841,"0hard/15369soft"
3850,"0hard/13129soft"
3858,"0hard/12718soft"
3866,"0hard/14960soft"
3881,"0hard/14720soft"
3887,"0hard/14581soft"
3896,"0hard/14964soft"
3903,"0hard/14775soft"
3917,"0hard/17088soft"
3923,"0hard/17428soft"
3929,"0hard/19134soft"
3936,"0hard/18631soft"
3944,"0hard/18175soft"
3954,"0hard/18175soft"
3961,"0hard/15639soft"
3967,"0hard/15639soft"
3974,"0hard/15209soft"
3979,"0hard/15907soft"
3984,"-1hard/16093soft"
3990,"0hard/15066soft"
3997,"0hard/17708soft"
4002,"0hard/17708soft"
4009,"0hard/18256soft"
4016,"0hard/17713soft"
4022,"0hard/19492soft"
4031,"0hard/19529soft"
4035,"0hard/19698soft"
4043,"0hard/19643soft"
4053,"0hard/18061soft"
4059,"0hard/16168soft"
4067,"0hard/15500soft"
4075,"0hard/15575soft"
4085,"0hard/15724soft"
4090,"0hard/15819soft"
4096,"0hard/14356soft"
4104,"0hard/14275soft"
4110,"0hard/15658soft"
4116,"0hard/15822soft"
4122,"0hard/15941soft"
4127,"0hard/17233soft"
4135,"0hard/19055soft"
4142,"0hard/17803soft"
4148,"0hard/18505soft"
4157,"0hard/18487soft"
4163,"0hard/18552soft"
4168,"0hard/18689soft"
4178,"0hard/18470soft"
4186,"0hard/18409soft"
4193,"0hard/17756soft"
4201,"0hard/17217soft"
4208,"0hard/18257soft"
4214,"0hard/18278soft"
4220,"0hard/18549soft"
4226,"0hard/17121soft"
4231,"0hard/17575soft"
4237,"0hard/18573soft"
4242,"0hard/18995soft"
4248,"0hard/18929soft"
4254,"0hard/18929soft"
4259,"0hard/18134soft"
4269,"0hard/18424soft"
4278,"0hard/18219soft"
4285,"0hard/17953soft"
4290,"0hard/18908soft"
4297,"0hard/19209soft"
4305,"0hard/19286soft"
4310,"0hard/19390soft"
4314,"0hard/19437soft"
4319,"0hard/18407soft"
4326,"0hard/18504soft"
4331,"0hard/18157soft"
4338,"0hard/19410soft"
4350,"0hard/17558soft"
4359,"0hard/17768soft"
4369,"0hard/17928soft"
4375,"0hard/18018soft"
4380,"0hard/18112soft"
4389,"0hard/16233soft"
4397,"0hard/16508soft"
4404,"0hard/16244soft"
4414,"0hard/16416soft"
4422,"0hard/16602soft"
4428,"0hard/16655soft"
4435,"0hard/16925soft"
4446,"0hard/16796soft"
4451,"0hard/16843soft"
4460,"0hard/15655soft"
4474,"0hard/15789soft"
4480,"0hard/15323soft"
4487,"0hard/15421soft"
4500,"0hard/16544soft"
4509,"0hard/16665soft"
4516,"0hard/16970soft"
4523,"0hard/17018soft"
4530,"0hard/16616soft"
4538,"0hard/16665soft"
4549,"0hard/18228soft"
4557,"0hard/17045soft"
4567,"0hard/18431soft"
4572,"0hard/18141soft"
4578,"0hard/18908soft"
4584,"0hard/19078soft"
4592,"0hard/18704soft"
4597,"0hard/19652soft"
4608,"0hard/17246soft"
4613,"0hard/17759soft"
4618,"0hard/17800soft"
4626,"0hard/17516soft"
4634,"0hard/17620soft"
4642,"0hard/17057soft"
4648,"0hard/17238soft"
4653,"0hard/17852soft"
4659,"0hard/18103soft"
4668,"0hard/18201soft"
4676,"0hard/18049soft"
4684,"0hard/17960soft"
4692,"0hard/17491soft"
4701,"0hard/17466soft"
4708,"0hard/17363soft"
4714,"0hard/16277soft"
4720,"0hard/17145soft"
4725,"0hard/17145soft"
4736,"0hard/17764soft"
4742,"0hard/17463soft"
4747,"0hard/17776soft"
4759,"0hard/17347soft"
4764,"0hard/17347soft"
4770,"0hard/16678soft"
4776,"0hard/16755soft"
4782,"0hard/17493soft"
4789,"0hard/17810soft"
4794,"0hard/17519soft"
4799,"0hard/15867soft"
4807,"0hard/15586soft"
4812,"0hard/15858soft"
4817,"0hard/15890soft"
4822,"0hard/16156soft"
4827,"0hard/16228soft"
4838,"0hard/16127soft"
4843,"0hard/16197soft"
4850,"0hard/15370soft"
4864,"0hard/15050soft"
4873,"0hard/17488soft"
4881,"0hard/17495soft"
4891,"0hard/18284soft"
4899,"0hard/18157soft"
4908,"0hard/18157soft"
4916,"0hard/18157soft"
4925,"0hard/18054soft"
4933,"0hard/18083soft"
4940,"-1hard/17884soft"
4948,"0hard/18506soft"
4954,"0hard/18668soft"
4961,"0hard/18515soft"
4968,"0hard/18512soft"
4974,"0hard/20344soft"
4982,"0hard/20642soft"
4990,"0hard/20175soft"
4998,"0hard/19284soft"
5003,"0hard/19757soft"
5011,"0hard/17752soft"
5016,"0hard/16584soft"
5022,"0hard/17661soft"
5029,"0hard/17706soft"
5035,"0hard/17454soft"
5045,"0hard/17810soft"
5052,"0hard/17313soft"
5056,"0hard/17398soft"
5062,"0hard/17398soft"
5069,"0hard/17360soft"
5079,"0hard/19495soft"
5087,"0hard/19528soft"
5092,"0hard/19757soft"
5100,"0hard/19863soft"
5105,"0hard/17235soft"
5114,"0hard/17235soft"
5119,"-1hard/18459soft"
5127,"-1hard/17988soft"
5134,"-1hard/18271soft"
5139,"-1hard/17554soft"
5145,"-1hard/19477soft"
5152,"0hard/18233soft"
5157,"0hard/18261soft"
5163,"0hard/18128soft"
5168,"0hard/19341soft"
5174,"0hard/19401soft"
5179,"0hard/18353soft"
5187,"0hard/18504soft"
5192,"0hard/18634soft"
5197,"0hard/18596soft"
5202,"0hard/17846soft"
5208,"0hard/18289soft"
5224,"0hard/18645soft"
5233,"0hard/17352soft"
5250,"0hard/17755soft"
5261,"0hard/18135soft"
5268,"0hard/18327soft"
5276,"0hard/18777soft"
5283,"0hard/18427soft"
5291,"0hard/18704soft"
5296,"0hard/16725soft"
5303,"0hard/17535soft"
5308,"0hard/16725soft"
5314,"0hard/17096soft"
5320,"0hard/15766soft"
5330,"0hard/15937soft"
5338,"0hard/16708soft"
5346,"0hard/16708soft"
5356,"0hard/16939soft"
5362,"0hard/16949soft"
5370,"0hard/17062soft"
5376,"0hard/16381soft"
5388,"0hard/16621soft"
5393,"0hard/17558soft"
5398,"0hard/19049soft"
5405,"0hard/19231soft"
5415,"0hard/19289soft"
5422,"0hard/19572soft"
5432,"-1hard/19572soft"
5438,"0hard/17829soft"
5444,"0hard/19483soft"
5451,"0hard/18723soft"
5456,"0hard/18873soft"
5462,"0hard/17611soft"
5469,"0hard/19370soft"
5475,"0hard/19666soft"
5480,"0hard/19815soft"
5485,"0hard/19445soft"
5493,"0hard/18234soft"
5497,"0hard/18322soft"
5508,"0hard/18564soft"
5514,"0hard/18456soft"
5521,"0hard/18744soft"
5528,"0hard/18384soft"
5536,"0hard/18314soft"
5541,"0hard/18449soft"
5549,"0hard/19166soft"
5557,"0hard/19519soft"
5564,"0hard/19364soft"
5571,"0hard/19538soft"
5579,"0hard/19819soft"
5587,"0hard/19774soft"
5596,"0hard/19739soft"
5601,"0hard/19839soft"
5606,"0hard/19784soft"
5613,"0hard/19803soft"
5619,"0hard/19791soft"
5628,"0hard/19771soft"
5633,"0hard/19765soft"
5638,"0hard/19514soft"
5648,"0hard/19519soft"
5656,"0hard/19573soft"
5662,"0hard/19427soft"
5669,"0hard/19529soft"
5676,"0hard/19529soft"
5682,"0hard/18962soft"
5688,"0hard/19056soft"
5697,"0hard/19003soft"
5702,"0hard/17646soft"
5708,"0hard/17941soft"
5714,"0hard/17941soft"
5722,"0hard/19020soft"
5728,"0hard/18927soft"
5734,"0hard/19277soft"
5743,"0hard/18442soft"
5751,"0hard/18442soft"
5759,"0hard/18777soft"
5766,"0hard/19745soft"
5777,"0hard/19976soft"
5782,"0hard/20288soft"
5792,"0hard/21527soft"
5798,"0hard/21527soft"
5806,"0hard/19225soft"
5818,"0hard/17572soft"
5825,"0hard/17177soft"
5832,"0hard/16785soft"
5839,"0hard/15583soft"
5844,"0hard/15335soft"
5852,"0hard/15837soft"
5860,"0hard/16397soft"
5867,"0hard/16454soft"
5875,"0hard/18068soft"
5883,"0hard/18118soft"
5890,"0hard/17761soft"
5900,"0hard/17971soft"
5906,"0hard/17875soft"
5911,"0hard/20168soft"
5925,"0hard/20180soft"
5930,"0hard/19614soft"
5937,"0hard/19728soft"
5943,"0hard/19240soft"
5954,"0hard/19153soft"
5963,"0hard/19324soft"
5972,"0hard/19101soft"
5981,"0hard/19637soft"
5987,"0hard/19810soft"
5993,"0hard/19899soft"
6007,"0hard/19899soft"
6016,"0hard/19682soft"
6021,"0hard/17642soft"
6025,"0hard/17679soft"
6031,"0hard/18086soft"
6037,"0hard/18374soft"
6046,"0hard/18136soft"
6061,"0hard/17893soft"
6067,"0hard/18053soft"
6072,"0hard/18510soft"
6078,"0hard/16476soft"
6085,"0hard/16678soft"
6091,"0hard/16120soft"
6096,"0hard/17262soft"
6105,"0hard/15770soft"
6114,"0hard/14890soft"
6122,"0hard/15752soft"
6129,"0hard/17612soft"
6137,"0hard/16564soft"
6145,"0hard/16688soft"
6153,"0hard/18130soft"
6163,"0hard/18130soft"
6170,"0hard/18301soft"
6176,"0hard/19473soft"
6183,"0hard/19493soft"
6190,"0hard/19793soft"
6198,"0hard/19418soft"
6206,"0hard/19537soft"
6214,"0hard/20068soft"
6231,"0hard/19801soft"
6239,"0hard/19746soft"
6246,"0hard/19978soft"
6251,"0hard/19460soft"
6257,"0hard/20707soft"
6264,"0hard/19918soft"
6271,"0hard/19918soft"
6277,"0hard/20249soft"
6284,"0hard/20107soft"
6288,"0hard/19962soft"
6293,"0hard/20549soft"
6298,"0hard/18782soft"
6305,"0hard/19224soft"
6313,"0hard/19147soft"
6320,"0hard/17731soft"
6326,"0hard/17778soft"
6336,"0hard/17996soft"
6343,"0hard/18359soft"
6351,"0hard/18359soft"
6357,"0hard/18095soft"
6363,"0hard/18149soft"
6371,"0hard/18066soft"
6378,"0hard/18533soft"
6383,"0hard/18250soft"
6388,"0hard/17796soft"
6393,"0hard/18121soft"
6398,"0hard/18249soft"
6404,"0hard/17872soft"
6409,"0hard/18186soft"
6416,"0hard/18251soft"
6425,"0hard/18417soft"
6436,"0hard/18438soft"
6445,"0hard/17744soft"
6451,"0hard/17482soft"
6458,"0hard/15496soft"
6463,"0hard/16943soft"
6468,"-1hard/17132soft"
6480,"-1hard/15646soft"
6485,"-1hard/15710soft"
6492,"-1hard/15146soft"
6499,"-1hard/17025soft"
6504,"-1hard/16891soft"
6511,"-1hard/17762soft"
6520,"-1hard/18006soft"
6527,"0hard/16340soft"
6532,"0hard/18374soft"
6538,"0hard/18262soft"
6543,"0hard/18008soft"
6548,"0hard/20267soft"
6553,"0hard/20110soft"
6558,"0hard/19998soft"
6563,"0hard/20043soft"
6569,"0hard/21317soft"
6573,"0hard/18943soft"
6579,"0hard/19011soft"
6584,"0hard/17356soft"
6591,"0hard/17981soft"
6600,"0hard/17980soft"
6605,"0hard/18250soft"
6612,"0hard/18175soft"
6624,"0hard/18534soft"
6635,"0hard/18833soft"
6643,"0hard/18542soft"
6653,"0hard/18390soft"
6660,"0hard/16126soft"
6667,"0hard/16351soft"
6673,"0hard/16313soft"
6678,"0hard/16313soft"
6688,"0hard/16028soft"
6694,"0hard/18031soft"
6706,"0hard/17677soft"
6711,"0hard/15472soft"
6722,"0hard/17053soft"
6732,"0hard/18323soft"
6737,"0hard/18397soft"
6742,"0hard/17274soft"
6749,"0hard/17218soft"
6756,"0hard/18637soft"
6764,"0hard/18653soft"
6771,"0hard/18723soft"
6777,"0hard/18488soft"
6782,"0hard/18521soft"
6789,"0hard/18456soft"
6794,"0hard/18493soft"
6799,"0hard/18831soft"
6806,"0hard/18831soft"
6811,"0hard/18331soft"
6815,"0hard/16309soft"
6823,"0hard/16575soft"
6829,"0hard/16404soft"
6836,"0hard/16533soft"
6843,"0hard/16683soft"
6851,"0hard/16373soft"
6860,"0hard/18344soft"
6865,"0hard/18175soft"
6870,"0hard/16891soft"
6875,"0hard/17489soft"
6880,"0hard/17201soft"
6889,"0hard/17538soft"
6896,"0hard/18966soft"
6903,"0hard/18764soft"
6907,"0hard/18586soft"
6912,"0hard/18934soft"
6921,"0hard/18990soft"
6929,"0hard/18710soft"
6936,"0hard/18235soft"
6945,"0hard/18166soft"
6951,"0hard/18470soft"
6961,"0hard/19851soft"
6967,"0hard/18615soft"
6973,"0hard/19918soft"
6981,"0hard/17966soft"
6986,"0hard/17844soft"
6991,"0hard/16350soft"
6998,"0hard/16361soft"
7008,"0hard/16361soft"
7016,"0hard/16750soft"
7021,"0hard/16845soft"
7026,"0hard/16828soft"
7031,"0hard/17749soft"
7038,"0hard/17872soft"
7043,"0hard/19458soft"
7049,"0hard/19681soft"
7054,"0hard/19893soft"
7061,"0hard/20217soft"
7069,"0hard/20254soft"
7078,"0hard/20175soft"
7086,"0hard/19640soft"
7096,"0hard/19706soft"
7103,"0hard/18793soft"
7114,"0hard/17328soft"
7122,"0hard/17694soft"
7132,"0hard/17747soft"
7139,"0hard/16730soft"
7148,"0hard/16875soft"
7159,"0hard/17009soft"
7168,"0hard/18629soft"
7174,"0hard/18621soft"
7179,"0hard/18598soft"
7186,"0hard/18632soft"
7192,"0hard/19180soft"
7198,"0hard/17654soft"
7205,"0hard/18068soft"
7211,"0hard/17887soft"
7217,"0hard/16926soft"
7223,"0hard/17501soft"
7228,"0hard/16733soft"
7239,"0hard/17042soft"
7250,"0hard/16775soft"
7261,"0hard/16108soft"
7271,"0hard/16088soft"
7279,"0hard/17508soft"
7286,"0hard/17379soft"
7294,"0hard/17942soft"
7308,"0hard/18172soft"
7315,"0hard/18036soft"
7320,"0hard/18507soft"
7325,"0hard/20216soft"
7336,"0hard/20338soft"
7344,"0hard/20091soft"
7349,"0hard/19888soft"
7356,"0hard/19760soft"
7362,"0hard/19907soft"
7369,"-1hard/19809soft"
7382,"0hard/17939soft"
7387,"0hard/18217soft"
7393,"0hard/18168soft"
7401,"0hard/18184soft"
7412,"0hard/19589soft"
7422,"0hard/18288soft"
7427,"0hard/20130soft"
7432,"0hard/19941soft"
7439,"0hard/18075soft"
7445,"0hard/17758soft"
7451,"0hard/17990soft"
7459,"0hard/17736soft"
7465,"0hard/16591soft"
7473,"0hard/16867soft"
7479,"0hard/18644soft"
7485,"0hard/17164soft"
7492,"0hard/15803soft"
7502,"0hard/14419soft"
7510,"0hard/15533soft"
7517,"0hard/15645soft"
7525,"0hard/15567soft"
7541,"0hard/15676soft"
7548,"0hard/15266soft"
7561,"0hard/15266soft"
7575,"0hard/16325soft"
7595,"0hard/16394soft"
7603,"0hard/17820soft"
7609,"0hard/19604soft"
7615,"0hard/18291soft"
7625,"0hard/18805soft"
7632,"0hard/18805soft"
7637,"0hard/18546soft"
7641,"0hard/18682soft"
7647,"0hard/18682soft"
7652,"0hard/18653soft"
7658,"0hard/18665soft"
7666,"0hard/18945soft"
7677,"0hard/19099soft"
7683,"0hard/18775soft"
7689,"0hard/18775soft"
7694,"0hard/18882soft"
7700,"-1hard/20313soft"
7706,"-1hard/20188soft"
7711,"-1hard/20165soft"
7716,"0hard/19544soft"
7723,"0hard/19672soft"
7729,"0hard/19955soft"
7733,"0hard/20144soft"
7740,"0hard/20157soft"
7745,"0hard/18935soft"
7750,"0hard/17979soft"
7757,"0hard/18849soft"
7762,"0hard/18682soft"
7770,"0hard/18245soft"
7776,"0hard/16555soft"
7782,"0hard/16627soft"
