"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
67,2,2
90,2,2
108,2,2
122,2,2
135,2,2
156,2,4
181,2,5
212,2,6
243,2,6
276,2,9
297,2,5
324,2,7
348,2,6
377,2,9
393,2,4
415,2,10
441,2,13
467,2,13
497,2,13
504,2,3
526,2,10
552,2,15
604,2,30
644,2,24
714,2,38
737,2,12
746,2,4
770,2,13
808,2,23
823,2,9
843,2,11
860,2,7
879,2,11
897,2,10
914,2,10
926,2,7
1009,2,53
1093,2,52
30000,0,21205
